variableMetadata	chromato	namecustom	mz	rt	isotopes	adduct	pcgroup	spi_formula	spi_monoisotopic	spi_name	spi_KEGGpathwaysfamily	spi_KEGGpathways	spi_subpathways	supp_spi_annot	inchi	inchikey	pubchem	chebi	hmdb	kegg	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	PCA_xload-p1_LAT	PCA_xload-p2_LAT	OPLSDA_xload-p1_LAT	OPLSDA_xload-o1_LAT	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-ortho_LAT	OPLSDA_coef_LAT	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	PCA_xload-p1_MX2	PCA_xload-p2_MX2	OPLSDA_xload-p1_MX2	OPLSDA_xload-o1_MX2	OPLSDA_VIP-pred_MX2	OPLSDA_VIP-ortho_MX2	OPLSDA_coef_MX2	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	supp_spi_annot.2	supp_mzmin	supp_mzmax	supp_rtmin	supp_rtmax	supp_npeaks	supp_QC	supp_Blanc	supp_Bio	supp_spi_annot.1	supp_blankMean_over_sampleMean	supp_pool_CV	supp_poolCV_over_sampleCV	supp_poolDil_cor	supp_poolDil_pval
M133.0144T556_2	hilic_neg	M133.0144T556_2	133.0143795	555.747313	[72][M]-	[M-H]- 134.021	4														0.488047653	0.020199679	1	0.07795704	0.63287035	0	0.030779796	0.00497027	-0.032903319	-0.020951669	1.894297391	0.99936864	-0.001518384	E	E	E	0.179790598	0.616774211	0	-0.052759042	0.836432864	0	-0.01318147	-0.002208578	-0.014790626	-0.009661335	0.840723839	0.509733902	-0.001020103	E	E	E		133.0141251	133.0146367	555.4322694	558.0229548	69	24	3	42		0.008469415	0.057452123	0.204827897	0.981248761	1.77E-08
M133.0144T187	hilic_neg	M133.0144T187	133.0144412	186.5360222		[M+Cl]- 98.0466	19														0.144820307	0.303169491	0	-0.147437815	0.324351474	0	0.009105167	-0.015320453	-0.017894255	-0.007415402	1.030201275	0.353705512	-0.000792885	E	E	E	0.075166076	0.787028144	0	-0.166828414	0.402370593	0	-0.021002334	-0.028951218	-0.007481651	-0.037718602	0.425269508	1.990040671	-0.000499415	E	E	E		133.014115	133.0147383	173.918787	188.2879806	65	22	1	42		0.08786494	0.10994301	0.532749862	0.891343903	9.91E-05
M133.0144T627	hilic_neg	M133.0144T627	133.0144339	626.6740601			358														1.209279252	0.224963783	0	0.321486423	0.773236872	0	0.018154306	0.004696576	-0.014887282	-0.017232371	0.857084984	0.821962775	-0.000793035	E	E	E	-0.075281025	0.968587738	0	1.908829698	0.442998394	0	-0.002116816	0.017847075	0.004823504	0.007927461	0.274176011	0.418254342	3.97E-05	E	E	E		133.0141141	133.0147047	610.6576268	651.3837407	76	24	2	41		0.012997321	0.250438215	0.342245015	0.926446846	1.50E-05
M133.0508T214	hilic_neg	M133.0508T214	133.0507751	214.4114138			17														-0.076914829	0.590927287	0	-0.943766829	0.000234991	1	0.000598105	-0.025796387	0.001272228	-0.013310571	0.07324422	0.634897737	0.000149628	E	E	E	-0.045095468	0.951982371	0	-0.539372918	0.015606079	1	-0.00389925	-0.025975012	0.002226255	-0.019215477	0.12654405	1.013812247	0.000206129	E	E	E		133.0505728	133.0510362	206.0560613	227.8998895	67	24	0	42		0.000998995	0.224154123	0.565119718	0.955683501	1.25E-06
M133.3878T556_3	hilic_neg	M133.3878T556_3	133.3878057	555.9452361		[M+Cl]- 98.4259 [M-H]- 134.403	4														0.560440006	0.025589681	1	0.021269862	0.862078468	0	0.027878774	0.003738127	-0.032153808	-0.016766152	1.851146852	0.799724682	-0.001459209	E	E	E	0.147969831	0.714920514	0	-0.122453182	0.70525903	0	-0.00974918	-0.002076343	-0.008423572	-0.007056141	0.478809887	0.372283338	-0.000673096	E	E	E		133.3834226	133.3886159	555.0081168	557.0866098	64	23	0	41		1.87E-05	0.118944175	0.347554921	0.964876418	3.97E-07
M133.6996T556_3	hilic_neg	M133.6996T556_3	133.6995781	555.7724533		[M-H]- 134.709	4														0.60132737	0.27280106	0	0.146597363	0.815855137	0	0.022712133	-0.000294885	-0.020780156	-0.020319124	1.196347265	0.969197069	-0.000729232	E	E	E	-0.021649634	0.982506798	0	0.00027003	0.998834164	0	0.002311739	0.009021299	-0.001928979	0.009335949	0.109646363	0.492566437	5.08E-05	E	E	E		133.6937521	133.7035969	555.0081168	556.6573507	40	19	0	21		6.09E-05	0.290063897	0.410514469	0.90203322	6.02E-05
M133.7526T556_4	hilic_neg	M133.7526T556_4	133.7526307	555.9561291		[M-2H+K]- 96.804	4														0.524032006	0.204398503	0	0.115770794	0.800640739	0	0.022728744	0.005304393	-0.020883734	-0.018818408	1.20231042	0.897614749	-0.000833032	E	E	E	0.078926835	0.921266753	0	-0.22906769	0.731262126	0	0.000774241	0.005404024	-0.001988787	0.006656573	0.113045948	0.351202058	-0.000181978	E	E	E		133.7487661	133.75808	555.0197669	556.7298413	39	18	0	21		5.62E-05	0.209369384	0.317704109	0.9145625	3.10E-05
M133.7796T556_5	hilic_neg	M133.7796T556_5	133.7796488	555.6611003		[M-2H+K]- 96.8355	4														0.343897783	0.53620979	0	0.315453577	0.632046183	0	0.010664645	0.005438093	-0.011571782	-0.002989786	0.666206272	0.1426091	-0.000420131	E	E	E	-0.165022943	0.867040958	0	-0.122962344	0.882582188	0	0.001054141	0.006327633	0.008154071	0.005112376	0.463491004	0.269729949	0.000340247	E	E	E		133.7742661	133.7835231	555.099525	556.7933145	40	18	0	22		6.63E-05	0.288338402	0.381236732	0.845285269	0.000535188
M133.8938T556_7	hilic_neg	M133.8938T556_7	133.8937927	555.8052128		[M-2H+K]- 96.9418	4														0.544220943	0.26102585	0	0.308129209	0.568948649	0	0.010809366	0.006428259	-0.017713449	0.003094605	1.019791992	0.147608837	-0.000723085	E	E	E	0.180147835	0.843847988	0	-0.086058931	0.906149554	0	0.001520967	0.006671029	-0.004672979	0.008592264	0.265619918	0.453329509	-0.000386342	E	E	E		133.8886925	133.8983257	555.2885864	556.8574387	42	17	0	25		6.07E-05	0.285407453	0.450096773	0.895334387	8.28E-05
M133.9136T556_8	hilic_neg	M133.9136T556_8	133.9135881	555.7858632		[M-2H+K]- 96.9722	4														0.978290946	0.090592155	0	-0.114838595	0.958441224	0	0.020691454	-0.003511511	-0.026988539	-0.010920531	1.553773962	0.52089578	-0.001102302	E	E	E	0.438227107	0.671047766	0	-0.392289169	0.602690395	0	-0.003393057	-0.003139456	-0.010418275	-0.000962697	0.592192153	0.050792063	-0.000785368	E	E	E		133.9090605	133.9180097	555.1687334	557.1638769	37	18	0	19		6.83E-05	0.249974073	0.328715663	0.939236829	5.89E-06
M133.992T151	hilic_neg	M133.992T151	133.9919657	151.2852858			15														0.130917548	0.869939361	0	-0.700576489	0.091207927	0	0.006659035	-0.019611939	-0.003818408	-0.015627652	0.219831948	0.745419649	-0.000203673	E	E	E	0.23726985	0.606703732	0	-0.968058731	0.001642523	1	0.002177993	-0.02598391	-0.005228961	-0.011028553	0.297222866	0.581868587	-0.000700477	E	E	E		133.9916094	133.9922584	148.7288313	152.1741134	68	24	2	42		0.038683938	0.081114408	0.144999036	0.99792391	3.03E-13
M133.996T423	hilic_neg	M133.996T423	133.9960459	422.8600992			378														0.250331543	0.275063699	0	0.064340819	0.808734003	0	0.023813335	-0.008592377	-0.013914808	-0.031030271	0.801098067	1.480105486	-0.00074312	E	E	E	0.103247249	0.752766822	0	-0.15189497	0.533501595	0	-0.00280807	-0.022034782	-0.010390864	-0.015073279	0.590634013	0.795269082	-0.000583221	E	E	E		133.9958275	133.9963994	421.1523164	424.0956742	57	16	0	41		7.15E-05	0.195899948	0.61158208	0.922158488	1.97E-05
M134.0177T556_9	hilic_neg	M134.0177T556_9	134.0177197	555.7457617	[72][M+1]-		4														0.490979634	0.020538192	1	0.076586841	0.643166247	0	0.030640648	0.004703784	-0.032919495	-0.020733575	1.895228675	0.988965829	-0.001511703	E	E	E	0.181033892	0.619776367	0	-0.053264639	0.837416868	0	-0.012784848	-0.001883858	-0.014627932	-0.009081764	0.831476031	0.479155601	-0.001011578	E	E	E		134.0174578	134.0179692	555.3236876	558.7166832	69	24	3	42		0.007455646	0.05635878	0.19870154	0.981829449	1.51E-08
M134.0474T195	hilic_neg	M134.0474T195	134.047427	194.9306685			53														-0.014789612	0.853434414	0	-0.680321828	0.01721274	1	0.007568311	-0.016884866	0.001421129	-0.02535423	0.081816709	1.209365358	3.03E-05	E	E	E	0.231352357	0.49712696	0	-0.54475126	0.008497544	1	-0.00758997	-0.0331945	-0.019398046	-0.023383909	1.102617275	1.233739551	-0.001061396	E	E	E		134.0472358	134.0477149	179.1276506	198.7475313	67	24	0	42		0.003490586	0.149524755	0.450837551	0.979421399	2.81E-08
M134.0614T134	hilic_neg	M134.0614T134	134.0613878	134.2077215			34														-0.111963956	0.973910035	0	0.518837106	0.83989452	0	-0.001115827	-0.001623913	-6.43E-05	-0.000203305	0.003699118	0.00969739	4.66E-05	E	E	E	0.322562656	0.851295362	0	0.142137296	0.92409948	0	-0.005279872	-0.002519238	-0.004329213	-0.005622542	0.246079704	0.296646381	-0.00037533	E	E	E		134.0611477	134.0616376	132.8993023	135.0426664	48	20	0	28		0.001939726	0.144149479	0.234728337	0.971985272	1.30E-07
M134.1123T556_10	hilic_neg	M134.1123T556_10	134.11233	555.8948011			4														0.874866963	0.027501611	1	0.107061557	0.734689352	0	0.02196638	0.002940702	-0.030727182	-0.005881717	1.769013689	0.280550601	-0.001406575	E	E	E	0.03856289	0.962655272	0	-0.010425115	0.981242167	0	-0.000725645	0.008623168	-0.003483691	0.006785419	0.19801879	0.357999999	-9.94E-05	E	E	E		134.109085	134.1184071	555.0941989	556.6573507	40	20	0	20		5.28E-05	0.28424994	0.475246603	0.879037675	0.00016591
M134.1385T556_11	hilic_neg	M134.1385T556_11	134.1384557	555.7702615		[M+Cl]- 99.1763 [M-H]- 135.153	4														1.000868628	0.017062749	1	0.104359909	0.725772726	0	0.022999922	-0.000155686	-0.033048804	-0.006458945	1.902673205	0.308083699	-0.001523427	E	E	E	0.506024048	0.49712696	0	-0.242190441	0.629885929	0	-0.002615589	-0.00282541	-0.019875968	0.001347006	1.129783193	0.07106827	-0.001307247	E	E	E		134.1340108	134.1435434	554.9773368	556.7933145	48	17	0	31		4.61E-05	0.28033955	0.451026849	0.851507492	0.000440706
M134.153T556_12	hilic_neg	M134.153T556_12	134.1530168	555.9017695		[M+Cl]- 99.1763 [M-H]- 135.153	4														0.947048512	0.057379586	0	-0.047770846	0.976438312	0	0.017375593	-0.007710564	-0.02756206	-0.002882167	1.586792472	0.137475801	-0.001233897	E	E	E	0.368950604	0.673101397	0	-0.463811854	0.455611204	0	0.009008439	0.000229278	-0.012965306	0.013469765	0.736969611	0.710667405	-0.000754108	E	E	E		134.149527	134.1579255	554.5958905	556.7298413	40	20	0	20		5.77E-05	0.246781185	0.322176132	0.794658632	0.002013331
M134.2446T556_14	hilic_neg	M134.2446T556_14	134.2445857	555.8765278		[M-H]- 135.244	4														0.716150088	0.166212243	0	0.345997385	0.536547096	0	0.017213837	0.005223341	-0.023756929	-0.004966862	1.367724899	0.236913144	-0.000868091	E	E	E	0.354818039	0.688560934	0	0.099503832	0.911942591	0	0.002299925	0.007961058	-0.013535377	0.011228346	0.769373418	0.592409706	-0.000761259	E	E	E		134.2388137	134.2485531	555.0338017	556.8848947	34	18	0	16		6.82E-05	0.272045136	0.365567115	0.857202415	0.000366094
M134.2781T556_15	hilic_neg	M134.2781T556_15	134.2781183	555.7457617		[M-2H+K]- 97.327	4														0.739611613	0.089848594	0	0.3676017	0.397809885	0	0.020636102	0.011168851	-0.023464289	-0.008680344	1.350877141	0.414041672	-0.001040478	E	E	E	0.293687904	0.719138469	0	0.134704793	0.858632546	0	-0.007323279	0.008344719	-0.008868306	0.000846351	0.504089303	0.044653631	-0.000686431	E	E	E		134.2736863	134.2832879	555.0941989	556.2662632	39	18	0	21		6.19E-05	0.211701529	0.312232153	0.807663757	0.001485985
M134.3227T556_16	hilic_neg	M134.3227T556_16	134.3227223	555.7724533			4														0.383774061	0.35082132	0	0.324156267	0.484669623	0	0.012246659	0.008889626	-0.016306609	-0.000748647	0.938797919	0.035709514	-0.000596697	E	E	E	0.284698396	0.688872958	0	0.075125873	0.916196085	0	-0.002961129	0.004938914	-0.007496621	0.003318435	0.426120414	0.175081248	-0.000762695	E	E	E		134.3187484	134.3275771	554.9032801	556.6573507	38	18	0	20		6.39E-05	0.292172835	0.554970142	0.780343234	0.002747851
M134.3647T556_17	hilic_neg	M134.3647T556_17	134.3647019	555.8310298		[M-H]- 135.381	4														0.646137432	0.095510061	0	0.086616753	0.814696517	0	0.012624979	-0.000904837	-0.023182339	0.002967825	1.334644819	0.141561578	-0.001071276	E	E	E	0.373339628	0.648653402	0	-0.130042425	0.828259562	0	0.001437797	0.004432948	-0.010031196	0.008346749	0.570189919	0.440376075	-0.000891895	E	E	E		134.3591557	134.3685258	555.0941989	556.7933145	42	17	0	25		5.95E-05	0.299143245	0.502698687	0.847251843	0.000503778
M134.3824T556_18	hilic_neg	M134.3824T556_18	134.382392	555.7457617		[M-H]- 135.381	4														0.761942129	0.112472634	0	0.310228002	0.537237727	0	0.01693531	0.009025294	-0.020298379	-0.005118027	1.168610602	0.244123536	-0.000985524	E	E	E	0.21020947	0.826010697	0	0.126527352	0.877197828	0	-0.004033449	0.008077816	-0.004118482	0.003451607	0.234101397	0.182107441	-0.00044308	E	E	E		134.3788142	134.3885798	555.1335467	556.6345794	43	17	0	26		5.75E-05	0.267643652	0.415436863	0.866781201	0.000263106
M134.4139T556_19	hilic_neg	M134.4139T556_19	134.4138622	555.8671838			4														0.822332065	0.068486606	0	0.37114202	0.393557982	0	0.018305106	0.01087385	-0.023297518	-0.004250381	1.341275901	0.20273792	-0.001122078	E	E	E	0.092033305	0.913433872	0	-0.192220585	0.784094612	0	-0.001038941	0.007522952	-0.003556954	0.006015786	0.202183198	0.317394029	-0.000204878	E	E	E		134.4087008	134.4184388	555.5147845	556.8848947	38	17	0	21		6.62E-05	0.287673638	0.412146938	0.842998495	0.000573599
M134.619T556_3	hilic_neg	M134.619T556_3	134.6190049	555.8766338		[M+Cl]- 99.6422 [M-H]- 135.619	4														0.532626412	0.316489238	0	-0.469503723	0.444877837	0	0.005722987	-0.006283158	-0.018233028	0.007597522	1.049704998	0.362392401	-0.000710341	E	E	E	0.446360775	0.601735226	0	-0.282253922	0.63454162	0	0.001219373	0.001081557	-0.013055606	0.006590586	0.742102445	0.347720561	-0.001008921	E	E	E		134.6136763	134.6231659	555.2616644	556.9807424	43	17	0	26		6.68E-05	0.231354287	0.375607186	0.881218929	0.000152059
M134.7492T556_6	hilic_neg	M134.7492T556_6	134.7491594	555.7537027			4														0.882132449	0.084014632	0	0.20701182	0.68704777	0	0.015086604	0.005273354	-0.023813221	0.001426387	1.370965761	0.068036914	-0.001094061	E	E	E	0.527660314	0.587276637	0	-0.175938055	0.80031321	0	0.001247772	0.002301029	-0.011558744	0.006972962	0.657018314	0.36789484	-0.001065429	E	E	E		134.7437423	134.7534387	555.0232187	556.573966	44	20	0	24		7.09E-05	0.172245481	0.309617335	0.871831237	0.000218806
M134.8949T670	hilic_neg	M134.8949T670	134.894872	670.4615515	[74][M]-	[M-H-COCH2]- 177.922	38														-0.101799325	0.825391507	0	0.202448553	0.660338905	0	-0.004996551	0.008281537	0.002427015	0.009781289	0.139727166	0.466555357	0.000206422	E	E	E	0.094541827	0.848481331	0	0.040824402	0.92409948	0	0.000315479	0.000188672	-0.004971178	0.000936913	0.282570063	0.049431724	-0.000390506	E	E	E		134.8945473	134.8951344	648.4362168	692.0267147	75	24	2	41		0.289976542	0.283100907	0.704854565	0.815845464	0.001213376
M134.9259T1030	hilic_neg	M134.9259T1030	134.9258702	1030.058031		[M+2Cl]2- 199.911	24														0.154141983	0.384360638	0	-0.151645936	0.450331025	0	0.026240278	-0.012121979	-0.014377623	-0.041252079	0.82774305	1.967673061	-0.000665065	E	E	E	0.123619395	0.646538939	0	-0.061099766	0.75870055	0	-0.023729054	-0.024200781	-0.016665462	-0.035849812	0.947292632	1.891442966	-0.000956602	E	E	E		134.9253598	134.9261223	1023.233991	1033.456363	67	24	1	42		0.091054533	0.239779033	1.137785067	0.985576616	4.80E-09
M134.9269T556_10	hilic_neg	M134.9269T556_10	134.9269312	555.9709153		[M-H]- 135.943	4														0.542962218	0.262413912	0	0.262266063	0.63279174	0	0.017071703	0.0047823	-0.019033911	-0.008449251	1.095813127	0.403018815	-0.00072768	E	E	E	0.185322015	0.836086861	0	0.107402953	0.890152002	0	-0.003656746	0.007537899	-0.002532916	0.003202845	0.143975171	0.168982697	-0.000419412	E	E	E		134.9237493	134.9332986	554.9773368	556.8848947	38	17	0	21		7.21E-05	0.270037174	0.495194737	0.849232155	0.000473613
M134.9937T556_14	hilic_neg	M134.9937T556_14	134.99371	555.9470243		[M-H]- 135.995	4														0.635552725	0.201174876	0	0.179226647	0.748220336	0	0.018037394	0.002707306	-0.020811457	-0.009056158	1.19814932	0.431967529	-0.000830832	E	E	E	0.101453079	0.909407007	0	0.052340474	0.94454582	0	0.000825746	0.011422792	-0.002184733	0.010011629	0.12418385	0.528215466	-0.000236622	E	E	E		134.9887175	134.9976853	554.5002742	556.8848947	32	17	0	15		0.000106699	0.219482587	0.331490346	0.882796137	0.00014262
M135.0123T273	hilic_neg	M135.0123T273	135.0122649	273.344216		[M+2Cl]2- 200.075	12														-0.043594656	0.817886711	0	-1.128556398	0.01375367	1	0.00481863	-0.01783389	0.001996086	-0.01794444	0.114917891	0.855927573	5.45E-05	E	E	E	-0.275719147	0.742594821	0	-1.322604274	0.001735239	1	0.011645383	-0.015076479	0.012732952	0.001266035	0.723762204	0.066796254	0.000602933	E	E	E		135.0120225	135.012505	262.3577706	279.0450434	64	24	0	40		0.000315245	0.075969529	0.065839022	0.976232047	5.74E-08
M135.0185T556_15	hilic_neg	M135.0185T556_15	135.0185407	555.7619614	[72][M+2]-		4														0.493123751	0.020538192	1	0.075886114	0.647650716	0	0.030460534	0.004792588	-0.032810563	-0.020461238	1.888957287	0.97597573	-0.001513179	E	E	E	0.19462185	0.591792439	0	-0.062354691	0.806339041	0	-0.012793413	-0.002700019	-0.015771336	-0.009339991	0.896469023	0.492779739	-0.001089056	E	E	E		135.0183233	135.0187773	555.3236876	556.1715143	68	24	2	42		0.005512812	0.057614558	0.203757454	0.9806737	2.06E-08
M135.0301T440	hilic_neg	M135.0301T440	135.0300945	440.4998997	[75][M]-		8														0.0193028	0.876273252	0	0.08676701	0.602676669	0	0.004752465	0.003537596	-0.002848463	-0.006210108	0.163990618	0.296214465	-0.000107393	E	E	E	0.094823459	0.63688729	0	0.028553791	0.874520043	0	-0.013183747	-0.006834469	-0.019752919	-0.013961315	1.122788855	0.736601668	-0.001095524	E	E	E		135.0298757	135.0303824	432.7366075	443.1763723	66	24	0	42		0.000247251	0.048379445	0.275901604	0.982147641	1.39E-08
M135.0454T132	hilic_neg	M135.0454T132	135.04538	131.6967896			34	C8H8O2	136.0524	Phenylacetic acid	Amino acid metabolism/Amino acid metabolism	Tyrosine metabolism/Phenylalanine metabolism	L-Dopa/Phenylalanine	116_Phenylacetic acid_M-H_Mono_135.0452_134.4_TRUE	InChI=1S/C8H8O2/c9-8(10)6-7-4-2-1-3-5-7/h1-5H,6H2,(H,9,10)	WLJVXDMOQOGPHL-UHFFFAOYSA-N	CID999	CHEBI:30745	HMDB00209	C07086	0.618297091	0.04982658	1	0.634160598	0.031243834	1	0.022496679	0.020191797	-0.019369071	-0.013134647	1.115108837	0.626506372	-0.001073792	E	E	E	0.15747665	0.80784183	0	1.249251947	2.55E-05	1	-0.015975612	0.027076082	0.000529761	0.000473367	0.030112512	0.024974942	-0.000444119	E	E	E	116_Phenylacetic acid_M-H_Mono_135.0452_134.4_TRUE	135.0450449	135.0456498	122.7795265	147.8396422	66	22	2	42	116_Phenylacetic acid_M-H_Mono_135.0452_134.4_TRUE	0.026664414	0.075704238	0.143040117	0.940796112	5.18E-06
M135.0455T556_16	hilic_neg	M135.0455T556_16	135.0454553	555.9024002		[2M-H]- 68.0337	4														0.393317	0.319597518	0	0.188109915	0.68704777	0	0.021731637	0.006314903	-0.018163058	-0.020020382	1.045676695	0.954947431	-0.000655131	E	E	E	0.42000477	0.55025882	0	0.337840627	0.483153911	0	-0.01833639	0.001277182	-0.019861724	-0.012932635	1.128973497	0.682328321	-0.001195231	E	E	E		135.0391283	135.04763	553.8504819	557.2108155	48	19	0	29		0.035953244	0.238503553	0.496470101	0.834972773	0.000725575
M135.0454T113	hilic_neg	M135.0454T113	135.0453656	112.8314862			42	C8H11NO2	153.079	Dopamine	Amino acid metabolism/Amino acid metabolism	Tyrosine metabolism/Phenylalanine metabolism	L-Dopa/Phenylalanine	186_Dopamine_M-H-NH3_Mono_135.0452_ 91.4_TRUE	InChI=1S/C8H11NO2/c9-4-3-6-1-2-7(10)8(11)5-6/h1-2,5,10-11H,3-4,9H2	VYFYYTLLBUKUHU-UHFFFAOYSA-N	CID681	CHEBI:18243	HMDB00073	C03758	0.534832951	0.459278353	0	0.466601378	0.579082813	0	0.022019074	0.003757152	-0.012067581	-0.027845146	0.694750181	1.328178979	-0.000489311	E	E	E	0.130795916	0.960611203	0	1.459009995	0.097213576	0	-0.013288781	0.015247181	0.000212158	-0.003600834	0.012059391	0.189980676	-0.000163543	E	E	E	186_Dopamine_M-H-NH3_Mono_135.0452_ 91.4_TRUE	135.0451852	135.0456601	97.50549903	114.318669	47	17	1	29	186_Dopamine_M-H-NH3_Mono_135.0452_ 91.4_TRUE	0.014619997	0.225066724	0.360464768	0.834362426	0.000738291
M135.1128T556_18	hilic_neg	M135.1128T556_18	135.1127854	555.8091219		[M+Cl]- 100.15 [M-H]- 136.127	4														0.773040185	0.14211367	0	0.111074762	0.834475384	0	0.02037866	0.005940268	-0.019581636	-0.014623382	1.12734653	0.697517217	-0.000946827	E	E	E	0.178615546	0.859939302	0	-0.040343897	0.95369007	0	-0.001845942	0.007434009	-0.002163425	0.005109319	0.122972695	0.269568653	-0.000349906	E	E	E		135.1088351	135.1182395	555.1204404	556.6573507	40	17	0	23		6.86E-05	0.246056329	0.363675087	0.85673947	0.000371763
M135.1797T556_20	hilic_neg	M135.1797T556_20	135.179663	555.9147328			4														0.922886516	0.058552035	0	0.144816384	0.74678496	0	0.019056729	0.002201772	-0.027126751	-0.004132226	1.561731056	0.197102063	-0.001206097	E	E	E	0.456334926	0.602729889	0	-0.153253642	0.806105084	0	-0.005046891	0.00028447	-0.011413279	-0.000200583	0.648749813	0.010582801	-0.001019469	E	E	E		135.174039	135.1834753	555.0941989	556.7933145	46	21	0	25		6.81E-05	0.153466929	0.255122447	0.880976352	0.000153553
M135.2468T556_22	hilic_neg	M135.2468T556_22	135.2467618	555.7973085		[M+Cl]- 100.284 [M-H]- 136.26	4														0.595438993	0.190697842	0	0.242660097	0.630116504	0	0.015967187	0.006024941	-0.019393402	-0.005297081	1.116509578	0.252664184	-0.00083643	E	E	E	0.416585365	0.639275897	0	-0.235146934	0.715152709	0	-0.001540872	0.003116924	-0.008424717	0.004576969	0.478874966	0.241481746	-0.000912593	E	E	E		135.2436767	135.253264	555.1451245	556.7385249	35	20	0	15		8.82E-05	0.178284735	0.261984512	0.899674017	6.75E-05
M135.2595T556_23	hilic_neg	M135.2595T556_23	135.2595051	555.8280966		[M+Cl]- 100.284 [M-H]- 136.26	4														0.66849852	0.190295417	0	-0.1436742	0.905650414	0	0.01299609	-0.00180533	-0.020960143	-0.000784641	1.206709397	0.037426405	-0.000880155	E	E	E	0.193693064	0.787838379	0	-0.22801138	0.683007738	0	-0.003089757	0.001436304	-0.004468506	0.000904046	0.253997313	0.04769763	-0.0005036	E	E	E		135.2540831	135.2636188	554.9773368	556.9575028	41	18	0	23		7.88E-05	0.235774865	0.413969691	0.715881349	0.008835565
M135.3089T556_25	hilic_neg	M135.3089T556_25	135.308884	555.7787909			4														0.52565208	0.27985651	0	0.313756636	0.566755498	0	0.01804734	0.007760418	-0.01728992	-0.011776815	0.995408749	0.561739512	-0.000695462	E	E	E	0.304986589	0.75944907	0	-0.329935957	0.671963023	0	-0.002963128	-0.001429476	-0.008914268	-0.00038101	0.506701873	0.020102149	-0.000562182	E	E	E		135.3043253	135.3130573	554.4447865	557.1496854	43	20	0	23		7.99E-05	0.136548701	0.197512917	0.906281679	4.86E-05
