variableMetadata	chromato	namecustom	mz	rt	isotopes	adduct	pcgroup	BiH_base_POS_QTof_Plasma.txt_.MzDelta_Query.Bank.0.005Da..MzBank.RtQuery.RtDelta_Query.Bank.0.2min...RtBank.name.M.Formule.M.H..M.H...th.Intensite...Tr.Masse.Exp.Delta.ppm.	BiH_Pool_Qtof_Pos_plasma.txt_.MzDelta_Query.Bank.0.005Da..MzBank.RtQuery.RtDelta_Query.Bank.0.2min...RtBank.G.N.compound.composition.Formule.M.H...M.H....Th...TR.Masse.exo.delta.ppm.	BiH_DB_Lipids_POS.MzDelta_Query.Bank.0.005Da..MzBank.m.z..M.H...Formule.Brute..M..Annotation..Lipid.class.and.subclass.RT.min..	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	PCA_xload-p1_LAT	PCA_xload-p2_LAT	OPLSDA_xload-p1_LAT	OPLSDA_xload-o1_LAT	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-ortho_LAT	OPLSDA_coef_LAT	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	PCA_xload-p1_MX2	PCA_xload-p2_MX2	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	supp_mzmin	supp_mzmax	supp_rtmin	supp_rtmax	supp_npeaks	supp_Sample	supp_BLC	supp_fold	supp_tstat	supp_pvalue	supp_pool_CV	supp_poolCV_over_sampleCV
M1002.6652T15.22	c18acqui_pos	M1002.6652T15.22	1002.665218	15.22468959		[3M+H+Na]2+ 660.44	3				-0.052899716	0.837039757	0	-0.035759301	0.767537472	0	0.008732189	-0.007549729	0.005782194	0.018972568	0.324203429	0.943107922	0.000874962	E	E	E	-0.016146742	0.977113387	0	-0.018234324	0.897429502	0	0.001495246	0.037832624	E	E	E	1002.662583	1002.66889	15.21192003	15.23151622	50	50	0	51.37624161	-44.08556207	0	0.147882272	1.095890497
M104.1073T15.23	c18acqui_pos	M104.1073T15.23	104.1072665	15.22766533			3				-0.041450459	0.872095339	0	0.040410684	0.749043285	0	-0.000987035	0.002045567	0.006882374	0.01355985	0.38588972	0.674046975	0.000790835	E	E	E	-0.109973196	0.603642771	0	-0.010341221	0.959822144	0	0.002919855	-0.003751612	E	E	E	104.1069289	104.1075589	15.20730983	15.25919337	34	34	0	3.873886223	-17.87259886	9.25E-05	0.11953261	1.040536672
M299.1449T15.22	c18acqui_pos	M299.1449T15.22	299.1449026	15.22449825	[693][M+4]2+		3				-0.066145234	0.798854866	0	-0.049704584	0.65908147	0	0.016871349	0.006246327	0.011923246	0.038715158	0.668527782	1.924492896	0.001089888	E	E	E	0.015183584	0.953557132	0	-0.123953339	0.168388887	0	0.018336429	-0.019283842	E	E	E	299.1443533	299.1461371	15.20161091	15.24150125	47	47	0	18.4657072	-47.68481467	0	0.125601045	0.988100235
M497.7235T15.23_4	c18acqui_pos	M497.7235T15.23_4	497.7235342	15.2265674	[1402][M+2]3+		3				-0.098385161	0.573956105	0	-0.18366728	0.027618089	1	0.028585269	0.002490318	0.015468401	0.033416529	0.867302095	1.661103217	0.001686975	E	E	E	-0.034530657	0.909899157	0	-0.137904414	0.063301304	0	0.020611989	0.010386709	E	E	E	497.7193495	497.7290318	15.21463164	15.260892	9	9	0	6.026764292	-41.29727354	0	0.079121493	0.66190971
M497.4478T15.24_10	c18acqui_pos	M497.4478T15.24_10	497.4477935	15.23940907	[1394][M+2]2+		3			0.000798108571#497.4485916#497.4485916#C31H60O5#([M+H-H2O]+ 2C13)_DG 28a:0#Diacylglycerols#NA#	-0.22601004	0.570364333	0	-0.235377217	0.173782269	0	0.020068184	-0.004117702	0.019735868	0.029649513	1.106575891	1.473848506	0.001832872	E	E	E	-0.159147415	0.760496048	0	-0.103913715	0.616081895	0	0.008625388	-1.40E-05	E	E	E	497.4428273	497.4550202	15.21308493	15.27816951	15	15	0	16.79834818	-27.52244487	0	0.191497693	0.787975228
M498.0215T15.23_10	c18acqui_pos	M498.0215T15.23_10	498.0214685	15.22655548	[1399][M+3]2+		3				-0.052251839	0.784971383	0	-0.122110398	0.132493927	0	0.022837786	-0.012965554	0.011807856	0.040671708	0.662057973	2.021751098	0.001027164	E	E	E	-0.108341047	0.851010488	0	-0.153521167	0.384577834	0	0.013087816	-0.000868396	E	E	E	498.011815	498.0250627	15.22223215	15.27946247	6	6	0	23.5926062	-41.31602066	0	0.169308629	1.17564112
M498.1029T15.23_12	c18acqui_pos	M498.1029T15.23_12	498.1028732	15.22851332		[M+Na+NH3]+ 458.08	3				-0.077740716	0.684679639	0	-0.119817501	0.144435369	0	0.023597138	-0.016310357	0.014210318	0.033905445	0.796762246	1.685406759	0.001464707	E	E	E	-0.025168913	0.946645312	0	-0.105053943	0.182063345	0	0.016341722	0.015803798	E	E	E	498.0970026	498.1058164	15.20966722	15.24614257	5	5	0	19.5403668	-55.29902773	0	0.080200081	0.749864239
M498.1491T15.23_13	c18acqui_pos	M498.1491T15.23_13	498.149078	15.22615632	[1395][M+2]+		3				-0.092031096	0.674189069	0	-0.100852363	0.265557054	0	0.023156307	-0.002834038	0.014805386	0.035672855	0.830127294	1.773262969	0.001579859	E	E	E	-0.162395391	0.741258355	0	-0.158392931	0.400268286	0	0.010326694	-0.004557371	E	E	E	498.1460923	498.1508017	15.21463164	15.2926682	5	5	0	16.73098522	-36.52915551	0	0.041554572	0.240151773
M497.8526T15.24_7	c18acqui_pos	M497.8526T15.24_7	497.8526285	15.23533775		[M+Na+NH3]+ 457.831	3				-0.017850429	0.930689304	0	-0.05225155	0.579202318	0	0.011945629	-0.003049081	0.004774478	0.037964908	0.267701544	1.887198728	0.000382428	E	E	E	-0.008693613	0.976286936	0	0.094893971	0.240876591	0	-0.010508598	0.003908466	E	E	E	497.8496263	497.8569163	15.22443646	15.26104882	6	6	0	9.229630314	-34.89477674	1.38E-06	0.039036477	0.381146633
M497.8956T15.23_8	c18acqui_pos	M497.8956T15.23_8	497.8955896	15.23439114	[1400][M+2]3+		3				0.036870108	0.934307288	0	-0.16066135	0.144652766	0	0.020832801	-0.010385957	-0.009995843	0.026128545	0.560459701	1.298824588	-0.000544947	E	E	E	0.032543294	0.930904648	0	-0.137882214	0.225836198	0	0.016948305	0.005744933	E	E	E	497.8908308	497.9041898	15.21875895	15.27566046	8	8	0	9.094158965	-31.43699995	4.39E-08	0.131233057	1.040223001
M295.1468T15.23_2	c18acqui_pos	M295.1468T15.23_2	295.1467597	15.22863742	[678][M+1]2+		3				0.032573108	0.940654248	0	-0.171899544	0.062137974	0	0.020592384	-0.002121631	-0.010096416	0.025274018	0.566098772	1.256346907	-0.000562361	E	E	E	0.010672456	0.980740181	0	-0.009873824	0.929029251	0	0.002689836	0.002646372	E	E	E	295.1459073	295.1481217	15.20940207	15.32522682	51	50	0	12.04475348	-32.55055693	0	0.135174579	1.150465676
M698.731T15.23_1	c18acqui_pos	M698.731T15.23_1	698.7309891	15.23148863	[2114][M+3]3+		3				-0.057446026	0.838574808	0	-0.031185073	0.815660263	0	0.00447557	0.014206536	0.006477246	0.007269342	0.363174499	0.361351957	0.000863375	E	E	E	0.001089203	0.996759325	0	0.002837983	0.985605691	0	-0.000315195	0.007093658	E	E	E	698.7289745	698.7328422	15.21875895	15.24733312	50	50	0	8.868855107	-21.51787264	0	0.161863463	1.173977723
M798.9752T15.21_1	c18acqui_pos	M798.9752T15.21_1	798.9751528	15.20595986		[M+H]+ 797.964	3				0.029684195	0.977134271	0	-0.252781263	0.069748948	0	0.011503555	-0.035724485	-0.00793691	-0.017220542	0.445016834	0.856016446	-0.000326371	E	E	E	-0.066056101	0.902388543	0	-0.280408327	0.036011682	1	0.019487071	0.003361146	E	E	E	798.9734999	798.9776408	15.19198065	15.21149924	39	39	0	23.01035019	-24.16736145	0	0.160282056	0.795734546
M551.3076T15.21_2	c18acqui_pos	M551.3076T15.21_2	551.30761	15.20696147			3				-0.193131423	0.696264955	0	-0.208322748	0.318671695	0	0.008887675	-0.020054857	0.016701094	-0.0031989	0.936418258	0.159014224	0.001390912	E	E	E	-0.011355544	0.995722302	0	-0.409339281	0.070079313	0	0.022372534	-0.008383794	E	E	E	551.3061361	551.3170321	15.1902386	15.37313982	22	20	0	15.31173684	-14.0484741	0	0.256534594	0.523981477
M516.317T15.23_2	c18acqui_pos	M516.317T15.23_2	516.3169631	15.22592258	[1475][M]2+		3			0.003074512563#516.3200376#516.3200376#C34H44O5#([M+H-H2O]+ C13)_DG 31a:11#Diacylglycerols#NA#	-0.042037317	0.833300622	0	-0.17258201	0.072373129	0	0.025422597	0.008162782	0.006694835	0.036316003	0.37537455	1.805233259	0.000672717	E	E	E	0.004646532	0.981254781	0	-0.117636829	0.165396989	0	0.014332686	-0.002807719	E	E	E	516.3149725	516.3192428	15.21308493	15.2437626	50	50	0	12.93401645	-50.18511091	0	0.131503268	1.075978084
M796.4746T15.21_2	c18acqui_pos	M796.4746T15.21_2	796.4745709	15.20657382	[2408][M+1]+		3				-0.077380239	0.866360277	0	-0.071205608	0.74826451	0	-0.00181818	-0.021984789	0.006257672	-0.017272644	0.350863136	0.858606353	0.000677214	E	E	E	-0.053532843	0.948111761	0	-0.204796051	0.248868002	0	0.017060755	0.007050298	E	E	E	796.4693299	796.4795355	15.18836759	15.36593219	56	47	0	11.42929837	-23.2359505	0	0.153493587	0.629040101
M699.0652T15.24_2	c18acqui_pos	M699.0652T15.24_2	699.065175	15.23587806	[2114][M+4]3+		3				-0.164492533	0.487130234	0	0.144129849	0.194141391	0	-0.016307172	-0.001437506	0.033902546	-0.003138465	1.900891291	0.156010026	0.002448087	E	E	E	-0.000101427	0.980740181	0	0.244433125	0.003217779	1	-0.030098263	-0.010958079	E	E	E	699.0624163	699.0680131	15.2217154	15.24733312	48	48	0	22.25300562	-27.89479896	0	0.11504044	0.851957225
M498.7672T15.24_7	c18acqui_pos	M498.7672T15.24_7	498.7672042	15.24137026		[M+Na]+ 475.779	3				-0.101185126	0.676903576	0	-0.140562763	0.174237277	0	0.022922699	-0.008676048	0.013566686	0.036970093	0.760674296	1.837747445	0.001470136	E	E	E	-0.055599409	0.878834992	0	-0.084812525	0.455682689	0	0.009753848	0.004112819	E	E	E	498.7550975	498.7677211	15.21431059	15.27454329	5	5	0	4.067457717	-23.04809009	2.51E-06	0.072829905	0.516576473
M527.7988T15.23	c18acqui_pos	M527.7988T15.23	527.7987958	15.22521389			3				-0.286246467	0.136200009	0	-0.180308522	0.084933238	0	0.018297424	-0.016207174	0.038929727	0.020982981	2.182761658	1.043043617	0.003261637	E	E	E	-0.022883307	0.970773433	0	-0.115817498	0.284998043	0	0.014215805	-0.000744224	E	E	E	527.7972027	527.8011746	15.21312436	15.24149785	48	48	0	4.020394529	-21.29842937	0	0.142462787	0.803553823
M1003.6681T15.23_1	c18acqui_pos	M1003.6681T15.23_1	1003.668097	15.22585777	[2897][M]2+		3				-0.08072403	0.739613499	0	-0.033627073	0.75314696	0	0.005702689	-0.014250157	0.011098559	-0.01744561	0.622288172	0.867204317	0.001404176	E	E	E	-0.061962844	0.889762108	0	0.034943442	0.818698118	0	-0.004006325	0.033149921	E	E	E	1003.662962	1003.672883	15.20950789	15.24267482	47	47	0	35.17674419	-39.22273144	0	0.132798502	0.818926288
M536.2978T15.25	c18acqui_pos	M536.2978T15.25	536.2977819	15.24859407	[1564][M+2]+		3				-0.114456271	0.630966064	0	-0.085791925	0.376762409	0	0.015498892	-0.026833832	0.019428045	0.020121146	1.089316449	1.000202626	0.001831897	E	E	E	-0.010980768	0.990441232	0	-0.147109383	0.080208397	0	0.021148727	-0.002755884	E	E	E	536.294648	536.3055045	15.19124298	15.3625182	53	46	0	10.80441501	-41.24433611	0	0.133420034	1.068044549
M775.4661T15.23_2	c18acqui_pos	M775.4661T15.23_2	775.4661274	15.22636604		[3M+3K-H]2+ 478.36 [M+H]+ 774.46	3				-0.135490541	0.640577843	0	-0.086681332	0.479127913	0	0.012309158	-0.003912108	0.019852006	0.026921097	1.113087622	1.338221618	0.001751049	E	E	E	-0.009127809	0.991343393	0	-0.086661223	0.42960522	0	0.009664327	0.021454261	E	E	E	775.463699	775.4689159	15.205955	15.24267482	50	50	0	10.09800419	-35.1049531	0	0.103428088	0.701288521
M698.0637T15.23_2	c18acqui_pos	M698.0637T15.23_2	698.0637242	15.23095	[2114][M+1]3+		3				-0.070912405	0.82292693	0	-0.060522804	0.664596046	0	0.008907512	0.015783586	0.008858791	0.006893166	0.496705996	0.342652602	0.000936967	E	E	E	-0.040306604	0.88610439	0	0.043581829	0.639943637	0	-0.005784526	0.020786361	E	E	E	698.0605687	698.0655441	15.22020249	15.24733312	49	49	0	16.64323256	-27.22794151	0	0.086270616	0.578614499
M763.9833T15.23	c18acqui_pos	M763.9833T15.23	763.9833082	15.2257023	[2298][M]2+	[2M+Na+K]2+ 733.002	3				0.043693693	0.892631411	0	-0.082794912	0.465608773	0	0.010293193	-0.005690843	-0.014264157	0.008673373	0.799780955	0.431144938	-0.000741117	E	E	E	0.028712125	0.949719906	0	-0.015804671	0.911893804	0	0.002233496	0.025249589	E	E	E	763.9797881	763.9858092	15.21142383	15.24014485	48	48	0	24.35040816	-45.92698252	0	0.141370052	1.025456462
M864.5099T15.24_1	c18acqui_pos	M864.5099T15.24_1	864.5098582	15.23730564			3			0.002014776008#864.5078434#864.5078434#C45H77O12P#([M+Na]+ C13)_PI 36p:5#Glycerophosphoinositols#NA#	-0.005392346	0.99239832	0	0.044485551	0.744599764	0	-0.007138403	-0.001898475	-0.002369858	-0.001942182	0.132876224	0.096543963	8.73E-05	E	E	E	0.205956173	0.237795485	0	0.071099686	0.57126886	0	-0.011813976	0.018863585	E	E	E	864.5068049	864.5131369	15.20889145	15.25695592	45	45	0	8.205088293	-22.07661429	0	0.125877097	0.820594065
M540.3218T15.2	c18acqui_pos	M540.3218T15.2	540.3218317	15.20208193		[M+2Na-H]+ 495.335	3				0.057414766	0.950573293	0	-0.352019453	0.030906932	1	0.017115698	-0.031264189	-0.005198289	-0.000466552	0.291464307	0.023191836	-0.000520396	E	E	E	0.00946307	0.977113387	0	-0.217169753	0.090967759	0	0.018587229	-0.004837556	E	E	E	540.3201353	540.3241852	15.18789193	15.29474223	35	34	0	9.707078464	-25.8661192	0	0.147825029	0.682591343
M282.2791T18.17_3	c18acqui_pos	M282.2791T18.17_3	282.2791396	18.16827302	[624][M]+	[M+H]+ 281.272	6			0.000239621844#282.2789#282.2789#C18H35NO//93#([M+H]+)_ElaidamideorOleamide#Sphingoid bases (SB)#5.2|0.000000778156#282.2791404#282.2791404#C18H35NO#([M+H]+)_Elaidamide#Primary amides#NA#|0.000000778156#282.2791404#282.2791404#C18H35NO#([M+H]+)_Oleamide#Primary amides#NA#|0.001097978156#282.2802376#282.2802376#C18H37NO2#([M+H-H2O]+)_Sphingosine d18:1#Sphingoid bases#NA#	-0.028446781	0.866360277	0	-0.009672322	0.897136894	0	0.012256068	0.020828239	0.008935936	0.031055097	0.501031475	1.543718708	0.000831191	E	E	E	-0.122336167	0.502261882	0	-0.015456919	0.918850622	0	0.005926643	0.012718713	E	E	E	282.2784582	282.2801545	18.16136991	18.20131106	53	50	3	619.9623874	-46.97521627	0	0.052743936	0.530419775
M265.2528T18.17	c18acqui_pos	M265.2528T18.17	265.2528303	18.16847425	[550][M]+	[M+H-NH3]+ 281.272	6				-0.09753854	0.520915283	0	0.041973572	0.650696823	0	0.003031211	0.008541973	0.033022855	0.021583813	1.851567651	1.072910401	0.002653821	E	E	E	-0.144647033	0.337901924	0	0.006902119	0.903482359	0	0.001318992	0.02542084	E	E	E	265.2521033	265.2534698	18.16455754	18.17922779	50	50	0	67.732786	-40.80148358	0	0.103756601	1.035678548
M285.2886T18.17	c18acqui_pos	M285.2886T18.17	285.2886109	18.16877436	[624][M+3]+		6				-0.027018198	0.927634315	0	0.015795283	0.907166325	0	0.005486938	0.023304798	0.006376651	0.017867255	0.357534223	0.888163877	0.000559617	E	E	E	-0.105753093	0.698398877	0	-0.002982931	0.994205192	0	0.002204857	0.018096334	E	E	E	285.2878573	285.2897747	18.15296715	18.33941152	64	50	0	16.77225948	-40.01774671	0	0.104819582	0.832371443
M282.4993T18.17_7	c18acqui_pos	M282.4993T18.17_7	282.499275	18.17026569		[3M+H+K]2+ 175.013	6				0.093850489	0.866360277	0	0.171345015	0.51151339	0	-0.003670626	-0.001814253	-1.41E-05	0.017669738	0.000788648	0.87834552	-0.000620778	E	E	E	-0.055118338	0.951598156	0	0.128549622	0.642484286	0	-0.002233458	-0.000128239	E	E	E	282.4964885	282.5008041	18.15112631	18.34393386	60	43	0	102.8934748	-23.29520357	0	0.143662251	0.638876223
M266.2562T18.17	c18acqui_pos	M266.2562T18.17	266.2562453	18.16847425	[550][M+1]+		6				0.010936222	0.976827327	0	-0.023497607	0.863963907	0	0.013973643	0.009167002	-0.000966881	0.022768084	0.054212337	1.131779345	-0.000194379	E	E	E	-0.115834364	0.664485271	0	-0.025713729	0.872497518	0	0.003901708	0.012208609	E	E	E	266.2554785	266.2567564	18.16212472	18.18237668	50	50	0	21.98771242	-34.68983696	0	0.133401151	0.933797239
M282.4087T18.17_5	c18acqui_pos	M282.4087T18.17_5	282.4087212	18.1690894	[622][M+1]3+		6				-0.036284025	0.848082634	0	-0.00358456	0.953585948	0	0.008200324	-0.002048947	0.013422453	0.02033193	0.75258723	1.010680503	0.000908412	E	E	E	-0.106441487	0.660056763	0	0.008195174	0.918850622	0	0.003743737	0.013150115	E	E	E	282.4078583	282.4102482	18.16136991	18.3445548	58	48	0	42.77348624	-34.89943849	0	0.091358309	0.807350021
M247.2422T18.17	c18acqui_pos	M247.2422T18.17	247.2422327	18.1714244	[486][M]+	[M+H]+ 246.235	6				-0.040084211	0.883553197	0	0.055057503	0.618845958	0	-0.002151802	0.015832908	0.013624414	0.011722057	0.763911077	0.582692072	0.000783093	E	E	E	-0.132654342	0.559547354	0	-0.023622736	0.884704337	0	0.006001407	0.004252878	E	E	E	247.24089	247.2432961	18.15637922	18.35031527	83	50	0	14.17096063	-34.37656181	0	0.087469088	0.697152039
M282.4385T18.17_6	c18acqui_pos	M282.4385T18.17_6	282.438499	18.16953957			6				0.428504506	0.611827757	0	-0.087992495	0.902036694	0	0.002285979	-0.006645697	-0.0226379	-0.000873404	1.269290693	0.043416045	-0.001964143	E	E	C	0.362039595	0.647832566	0	0.006090147	0.987059652	0	0.001474388	-0.00499675	E	E	E	282.4332043	282.4421163	18.14023306	18.32138857	8	8	0	39.42926606	-22.89451432	0	0.15326712	0.578354852
M282.8072T18.17_3	c18acqui_pos	M282.8072T18.17_3	282.8071827	18.16825502		[M+K]+ 243.85 [M+Na]+ 259.824 [M+H]+ 281.806	6				-0.034228607	0.899976816	0	0.03295966	0.78688384	0	0.006059924	0.017370517	0.010830499	0.032373384	0.607258271	1.609249475	0.000702725	E	E	E	-0.118626086	0.64527359	0	-0.016825336	0.924448052	0	0.005937581	0.009115361	E	E	E	282.8064735	282.8077469	18.15432285	18.17922779	50	50	0	12.43677619	-34.06781579	0	0.054397075	0.433849891
M282.5695T18.17_1	c18acqui_pos	M282.5695T18.17_1	282.5695087	18.16766792			6				-0.170051152	0.724809082	0	0.178411301	0.369583927	0	-0.006825828	0.013770363	0.018943973	-0.007373317	1.062174905	0.366520434	0.001513406	E	E	E	-0.016665854	0.980740181	0	-0.081520006	0.51370216	0	0.012148061	0.008424572	E	E	E	282.5611355	282.5729168	18.16212472	18.30546998	5	5	0	23.54766712	-28.07627356	0	0.083460541	0.473968804
M283.4132T18.17_9	c18acqui_pos	M283.4132T18.17_9	283.4132004	18.17103892	[622][M+2]3+		6				0.010967637	0.963713746	0	0.00212503	0.981507914	0	0.006462854	0.018219381	-0.002357499	0.023963455	0.13218325	1.191200068	-0.000276373	E	E	E	-0.041918935	0.878834992	0	0.004953124	0.951548168	0	0.002968952	0.007504782	E	E	E	283.4075582	283.4140366	18.15716668	18.1723625	5	5	0	17.78234528	-45.39044734	0	0.093244566	0.963261038
M95.0855T18.17	c18acqui_pos	M95.0855T18.17	95.08550809	18.16997669		[M+H-C2H4]+ 122.109	6				-0.069530743	0.740710632	0	-0.208876033	0.035992161	1	0.029106439	-0.003790086	0.01032417	0.035252711	0.578868753	1.75237804	0.001024514	E	E	E	-0.108700924	0.845133929	0	-0.23465131	0.127861434	0	0.015043328	0.017188126	E	E	E	95.08529313	95.08612098	18.15417113	18.18951164	33	33	0	3.210514894	-17.72122811	0	0.097126643	0.502550185
M97.1012T18.17_2	c18acqui_pos	M97.1012T18.17_2	97.10122075	18.17040345			6				0.122769257	0.763530801	0	8.68E-05	0.969882389	0	0.004047406	0.011740282	-0.017268176	0.009040943	0.968214139	0.449416502	-0.00125972	E	E	E	0.0605538	0.896123872	0	-0.042334888	0.788903701	0	0.005019275	0.004841178	E	E	E	97.10064152	97.10157466	18.16455754	18.35335482	51	50	0	2.873070301	-14.06958345	3.13E-07	0.124893152	0.605374818
M104.1073T0.87	c18acqui_pos	M104.1073T0.87	104.1072941	0.873345758	[116][M]+	[M+Na]+ 81.1102	7				-0.104381114	0.650255041	0	-0.0074729	0.90753749	0	0.012448173	0.001725639	0.017786976	0.029630145	0.997302876	1.472885764	0.001864388	E	E	E	-0.107956803	0.698398877	0	-0.125238579	0.244380006	0	0.016434726	0.036399052	E	E	E	104.1071854	104.1075167	0.866783667	0.898551535	52	50	2	2189.813175	-45.49127676	0	0.066997016	0.498899804
M80.9477T0.86	c18acqui_pos	M80.9477T0.86	80.94767028	0.858881268		[M+Na]+ 57.9565	7				0.054433121	0.744493903	0	0.040406092	0.59266109	0	-0.014864211	0.018325648	-0.017782406	-0.037899395	0.997046664	1.883942138	-0.001394171	E	E	E	0.048752578	0.854968677	0	0.049903284	0.563302379	0	-0.013754301	0.013480263	E	E	E	80.94397638	80.94779193	0.584437041	1.014412512	80	50	0	718.6526399	-52.04844365	0	0.087078573	0.959064207
M203.0526T0.89	c18acqui_pos	M203.0526T0.89	203.0526102	0.891156132	[344][M]+	[M+K]+ 164.087	7	0.000110229272#203.0525#0.01884386822065#0.91#D-(+)-Galactose [M+Na]+#C6H12O6#C6H12O6Na#203.052609#100#0.91#203.0525#0.537|0.000089770728#203.0527#0.04884386822065#0.94#D-(?)-Fructose  [M+Na]+#C6H12O6#C6H12O6Na#203.052609#100#0.94#203.0527#-0.448|0.000189770728#203.0528#0.04884386822065#0.94#D-(+) Glucose [M+Na]+#C6H12O6#C6H12O6Na#203.052609#100#0.94#203.0528#-0.941|0.000189770728#203.0528#0.03884386822065#0.93#Mannose [M+Na]+#C6H12O6#C6H12O6Na#203.052609#100#0.93#203.0528#-0.941			-0.043558225	0.904512068	0	0.026624151	0.879419801	0	0.002027847	0.021166515	0.006438175	0.03989968	0.36098385	1.983374377	0.000638284	E	E	E	-0.043053806	0.891726853	0	0.205615284	0.059845213	0	-0.024174631	0.025860356	E	E	E	203.0520842	203.0528091	0.884372327	1.047614484	53	50	1	797.5553753	-45.8336773	0	0.039956188	0.257453205
M258.1102T0.88_2	c18acqui_pos	M258.1102T0.88_2	258.1102015	0.884779628	[524][M]+	[M+H]+ 257.101	7	0.001701545931#258.1085#0.015220371829008#0.9#EQ [M+H-H2O]+#NA#C10H16N3O5#258.108447#11.83#0.9#258.1085#0.205	0.000301545931#258.1099#0.024779628170992#0.86#61#716#L-a-Glycerophosphorylcholine #C8H20NO6P#C8H21NO6P#258.1101#NA#0.86#258.1099#-0.77		-0.314303234	0.588802215	0	-0.1314336	0.602347122	0	0.014878258	0.002811246	0.022730359	0.048042418	1.274474793	2.388141951	0.001915942	E	E	E	-0.198940792	0.680645087	0	0.220255566	0.257086005	0	-0.010030413	0.022914099	E	E	E	258.1098609	258.1104914	0.872603937	0.890603059	50	50	0	479.2354494	-22.37277058	0	0.122357921	0.379077334
M147.0764T0.87	c18acqui_pos	M147.0764T0.87	147.0764148	0.873067682	[208][M]+	[M+H-H20]+ 164.087	7	0.000014828765#147.0764#0.043067681558639#0.83#L-Glutamine#C5H10N2O3#C5H11N2O3#147.07642#100#0.83#147.0764#-0.136|0.000014828765#147.0764#0.043067681558639#0.83#AG [M+H]+#C5H10N2O3#C5H11N2O3#147.076419#100#0.83#147.0764#-0.128|0.000085171235#147.0765#0.016932318441361#0.89#GA [M+H]+#C5H10N2O3#C5H11N2O3#147.07641#100#0.89#147.0765#0.612	0.000114828765#147.0763#0.013067681558639#0.86#6#24#L-Glutamine#C5H10N2O3#C5H11N2O3#147.07642#100#0.86#147.0763#-0.82|0.000114828765#147.0763#0.023067681558639#0.85#21#247#D-Glutamine#C5H10N2O3#C5H11N2O3#147.07642#100#0.85#147.0763#-0.82		0.04946663	0.831819144	0	0.171838666	0.107062064	0	-0.025095418	-0.003998023	-0.004236168	-0.034796612	0.237518876	1.729705784	-0.000714286	E	E	E	0.060001591	0.865364306	0	0.201685872	0.027751828	1	-0.020096196	-0.018910641	E	E	E	147.0762176	147.0765462	0.863631231	0.880761876	50	50	0	505.2095016	-49.36323516	0	0.144936978	0.99321651
M96.9218T0.86	c18acqui_pos	M96.9218T0.86	96.92175549	0.855920335		[M+K]+ 57.9565	7				0.029289768	0.951108192	0	-0.148032469	0.14358751	0	0.019068271	-0.018947755	-0.014031276	0.008851159	0.786723501	0.439982539	-0.00047554	E	E	E	0.010237262	0.970773433	0	-0.273233776	0.021499626	1	0.022330969	0.030247591	E	E	E	96.92163146	96.92200247	0.846513109	1.013413194	52	50	0	1527.707593	-37.92671826	0	0.106962392	0.684306751
M85.0474T0.89	c18acqui_pos	M85.0474T0.89	85.04741273	0.887484932			7				1.661929327	0.673548382	0	1.280623005	0.434106523	0	-0.010396835	0.026896699	-0.019123462	-9.39E-05	1.072238692	0.004665457	-0.001542582	E	E	B	1.870764952	0.649239811	0	1.779871198	0.292739798	0	-0.013151847	0.014110985	E	E	B	85.0468363	85.04765979	0.876625431	0.905687501	10	10	0	16.9678532	-12.18962716	0	0.248193601	0.40907546
