variableMetadata	chromato	name	chebi_id	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M136.0405T312.89	hilic	4-Aminobenzoic acid|2-Aminobenzoic acid;Anthranilic acid	CHEBI:30753|CHEBI:30754	C00568|C00108	Amino acid metabolism|Microbial Metabolism	Tryptophan metabolism|Microbial Metabolism	Kynurenine|Microbial Metabolism	HMD01392|HMDB01123	CID978|CID227	C7H7NO2	137.0477	ALYNCZNDIQEVRV-UHFFFAOYSA-N|RWZYAGGXGHYGMB-UHFFFAOYSA-N	InChI=1S/C7H7NO2/c8-6-3-1-5(2-4-6)7(9)10/h1-4H,8H2,(H,9,10)|InChI=1S/C7H7NO2/c8-6-4-2-1-3-5(6)7(9)10/h1-4H,8H2,(H,9,10)	M136T313	136.040537923326	312.890282506361	[92][M]-	[M+Cl]- 101.064	20	71	@M154.0512T312.86|-(H2O)
M137.0358T149.18	hilic	3-Hydroxypicolinamide;3-Hydroxypyridine-2-carboxamide|2-Aminonicotinic acid;2-Aminopyridine-3-carboxylic acid|Nicotinamide N-oxide|4-Aminonicotinic acid;4-Aminopyridine-3-carboxylic acid	CHEBI:68572|CHEBI:68577		Metabolism of cofactors and vitamins	Nicotinate and Nicotinamide metabolism	NAD+|Others	HMDB02730	CID70277|CID72930|CID72661|CID319979	C6H6N2O2	138.0429	VIHUZJYFQOEUMI-UHFFFAOYSA-N|KPIVDNYJNOPGBE-UHFFFAOYSA-N|USSFUVKEHXDAPM-UHFFFAOYSA-N|IASBMUIXBJNMDW-UHFFFAOYSA-N	InChI=1S/C6H6N2O2/c7-6(10)5-4(9)2-1-3-8-5/h1-3,9H,(H2,7,10)|InChI=1S/C6H6N2O2/c7-5-4(6(9)10)2-1-3-8-5/h1-3H,(H2,7,8)(H,9,10)|InChI=1S/C6H6N2O2/c7-6(9)5-2-1-3-8(10)4-5/h1-4H,(H2,7,9)|InChI=1S/C6H6N2O2/c7-5-1-2-8-3-4(5)6(9)10/h1-3H,(H2,7,8)(H,9,10)	M137T149	137.035838289674	149.17727811987	[93][M]-	[M-H-C2H4]- 166.068	16	72	@M138.0392T149.26|-13C
M137.0358T303.36	hilic	Urocanic acid;4-Imidazoleacrylic acid|5-Aminonicotinic acid;5-Aminopyridine-3-carboxylic acid|6-Aminonicotinic acid;6-Aminopyridine-3-carboxylic acid	CHEBI:30817|CHEBI:68578|CHEBI:68583	C00785	Amino acid metabolism	Histidine metabolism	Urocanate	HMDB00301	CID736715|CID354316|CID18496	C6H6N2O2	138.0429	LOIYMIARKYCTBW-OWOJBTEDSA-N|BYIORJAACCWFPU-UHFFFAOYSA-N|ZCIFWRHIEBXBOY-UHFFFAOYSA-N	InChI=1S/C6H6N2O2/c9-6(10)2-1-5-3-7-4-8-5/h1-4H,(H,7,8)(H,9,10)/b2-1+|InChI=1S/C6H6N2O2/c7-5-1-4(6(9)10)2-8-3-5/h1-3H,7H2,(H,9,10)|InChI=1S/C6H6N2O2/c7-5-2-1-4(3-8-5)6(9)10/h1-3H,(H2,7,8)(H,9,10)	M137T303	137.035788213403	303.35513878355	[94][M]-	[M+Cl]- 102.063 [M-H]- 138.045	20	73	@M138.0391T303.53|-13C
M140.976T432.39	hilic										NA			M141T432	140.976048396275	432.389883265458			59	74	@M142.973T432.5|-34S|-41K|-37Cl
M142.973T432.5	hilic										NA			M143T433	142.973040681265	432.503220297201		[M-H]- 143.98	59	74	@M140.976T432.39|+34S|+41K|+37Cl|@M354.9864T436.73|-(C5H9O7P)
M356.9834T436.6	hilic										NA			M357T437	356.983402938248	436.601484554428		[M+Cl+NH3]- 304.987 [M+Cl+NH3]- 304.987	9	74	@M354.9864T436.73|+34S|+41K|+37Cl
M141.0115T88.86	hilic										NA			M141T89	141.011495933776	88.8592304447198	[96][M]-	[M+Cl]- 106.039 [M-H]- 142.016	11	75	@M142.0148T88.89|-13C|@M143.0085T88.83_1|-34S|-41K|-37Cl|@M200.0204T88.86|-(CH3COO.)
M142.0148T88.89	hilic										NA			M142T89	142.014798821624	88.8912938888614	[96][M+1]-		11	75	@M141.0115T88.86|+13C|@M143.0085T88.83_1|-15N
M143.0085T88.83_1	hilic										NA			M143T89_1	143.00848970986	88.8303467350811	[96][M+2]-		11	75	@M141.0115T88.86|+34S|+41K|+37Cl|@M142.0148T88.89|+15N|@M202.0174T88.82|-(CH3COO.)
M199.017T88.83	hilic										NA			M199T89	199.017042337268	88.8269933978593	[219][M]-		11	75	@M200.0204T88.86|-13C|@M201.0141T88.86|-34S|-41K|-37Cl|@M202.0174T88.82|-13C-37Cl|-13C-34S
M141.0672T134.24	hilic										NA			M141T134	141.067184996728	134.236096035012	[97][M]-	[M+Cl]- 106.094	41	76	@M142.0705T134.13|-13C
M142.0511T97.36	hilic										NA			M142T97	142.051132762014	97.3644267378898	[98][M]-		5	77	@M143.0545T97.51|-13C
M169.0985T95.02	hilic										NA			M169T95	169.098482278476	95.021375171163			933	78	@M142.0876T95.02|+(HCN)
M233.0783T350.56	hilic										NA			M233T351	233.078349112497	350.559723065954	[285][M]-	[M-H-CO]- 262.076	6	79	@M143.0464T350.38|+(C3H6O3)|@M234.0818T350.65|-13C
M143.9917T993.21	hilic										NA			M144T993	143.991672057177	993.213091724068		[M-H]- 144.996	14	80	@M145.996T993.3_2|-18O|-13C2
M144.0668T148.92	hilic	N-Isobutyrylglycine|4-Acetamidobutanoic acid;4-Acetamidobutyric acid	CHEBI:70979|CHEBI:17645	C02946	Amino acid metabolism|Lipid metabolism	Aginine and Proline metabolism|Fatty acids	Pustrescine|Acylglycine	HMDB00730|HMDB03681	CID10855600|CID18189	C6H11NO3	145.0739	DCICDMMXFIELDF-UHFFFAOYSA-N|UZTFMUBKZQVKLK-UHFFFAOYSA-N	InChI=1S/C6H11NO3/c1-4(2)6(10)7-3-5(8)9/h4H,3H2,1-2H3,(H,7,10)(H,8,9)|InChI=1S/C6H11NO3/c1-5(8)7-4-2-3-6(9)10/h2-4H2,1H3,(H,7,8)(H,9,10)	M144T149	144.066813540643	148.920041812196	[102][M]-		16	81	@M145.0702T148.86|-13C
M145.0144T539.24	hilic	α-Ketoglutaric acid;2-Oxoglutaric acid;2-Ketoglutaric acid;2-Oxopentanedioic acid	CHEBI:30915	C00026	Amino acid metabolism|Carbohydrate metabolism	Aginine biosynthesis|Alanine, Aspartate and Glutamate|Histidine metabolism|Butanoate metabolism|Citrate Cycle	Glutamate|Urocanate|2-Oxoglutarate|Krebs cycle	HMDB00208	CID51	C5H6O5	146.02152	KPGXRSRHYNQIFN-UHFFFAOYSA-N	InChI=1S/C5H6O5/c6-3(5(9)10)1-2-4(7)8/h1-2H2,(H,7,8)(H,9,10)	M145T539	145.014403212912	539.238453539727	[107][M]-	[M-H]- 146.02	15	82	@M146.0178T539.24|-13C|@M147.0187T539.39|-18O|-13C2|@M166.9964T540.15|-Na
M145.0984T594.87	hilic	L-Lysine;Lysine	CHEBI:18019	C00047	Amino acid metabolism|Metabolism of cofactors and vitamins	Lysine degradation|Biotin matabolism	Lysine|Biotin	HMDB00182	CID5962	C6H14N2O2	146.10553	KDXKERNSBIXSRK-YFKPBYRVSA-N	InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)/t5-/m0/s1	M145T595	145.098422109998	594.86986057257	[110][M]-		39	83	@M146.1018T594.61|-13C|@M147.1027T594.29|-18O|-13C2
M146.0461T527.22	hilic	L-Glutamic acid;Glutamic acid;Glu|N-Methyl-D-aspartic acid;NMDA	CHEBI:16015|CHEBI:31882	C00025|C12269	Amino acid metabolism|Carbohydrate metabolism|Energy metabolism|Metabolism of other amino acids|Miscellaneous	Aginine and Proline metabolism|Aginine biosynthesis|Alanine, Aspartate and Glutamate|Histidine metabolism|Butanoate metabolism|Nitrogen metabolism|Glutathione metabolism|Miscellaneous	L-Proline|Glutamate|Aspartate|Urocanate|L-Glutamate|Nitrogen|L-Cysteine|R-S-Glutathione|Miscellaneous	HMDB00148|HMDB02393	CID33032|CID22880	C5H9NO4	147.0532	WHUUTDBJXJRKMK-VKHMYHEASA-N|HOKKHZGPKSLGJE-GSVOUGTGSA-N	InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)/t3-/m0/s1|InChI=1S/C5H9NO4/c1-6-3(5(9)10)2-4(7)8/h3,6H,2H2,1H3,(H,7,8)(H,9,10)/t3-/m1/s1	M146T527	146.04607292743	527.215455389552			18	84	@M147.0493T527.36|-13C
M146.9086T159.13	hilic										NA			M147T159	146.908553444684	159.126533444002			497	85	@M148.9066T159.8|-34S|-41K|-37Cl
M149.061T95.33	hilic	Hydrocinnamic acid;3-Phenylpropanoic acid;3-phenylpropionic acid	CHEBI:28631	C05629	Amino acid metabolism	Phenylalanine metabolism	Other	HMDB00764	CID107	C9H10O2	150.06808	XMIIGOLPHOKFCH-UHFFFAOYSA-N	InChI=1S/C9H10O2/c10-9(11)7-6-8-4-2-1-3-5-8/h1-5H,6-7H2,(H,10,11)	M149T95	149.060969272955	95.3324998801057	[117][M]-	[M-2H+Na]- 128.079	26	86	@M150.0644T95.37|-13C
M167.9974T463.59	hilic										NA			M168T464	167.997420362262	463.585188659095		[M-H]- 169.009	3	87	@M149.9868T463.75|+(H2O)
M153.0195T92.9	hilic	2,6-Dihydroxybenzoic acid	CHEBI:68465		Microbial Metabolism	Microbial Metabolism	Microbial Metabolism	HMDB13676	CID9338	C7H6O4	154.02661	AKEUNCKRJATALU-UHFFFAOYSA-N	InChI=1S/C7H6O4/c8-4-2-1-3-5(9)6(4)7(10)11/h1-3,8-9H,(H,10,11)	M153T93	153.019524714277	92.9025982473269	[122][M]-		26	88	@M154.0229T93.01|-13C
M153.0672T136.34	hilic										NA			M153T136	153.067168923169	136.34080050168	[120][M+2]-		41	89	@M154.0706T136.29|-13C
M154.0624T446.16	hilic	L-Histidine	CHEBI:15971	C00135	Amino acid metabolism|Metabolism of other amino acids	Histidine metabolism|beta-Alanine metabolism	Carnosine|beta-Alanine	HMDB00177	CID6274	C6H9N3O2	155.06948	HNDVDQJCIGZPNO-YFKPBYRVSA-N	InChI=1S/C6H9N3O2/c7-5(6(10)11)1-4-2-8-3-9-4/h2-3,5H,1,7H2,(H,8,9)(H,10,11)/t5-/m0/s1	M154T446	154.062384171102	446.156973665365	[124][M]-		9	90	@M155.0658T446.41|-13C|@M190.0391T443.53|-(HCl)
M191.0424T443.68_2	hilic										NA			M191T444_2	191.042413530485	443.679883661776	[205][M+1]-		9	90	@M190.0391T443.53|+13C|@M192.0362T443.58|-15N
M192.0362T443.58	hilic										NA			M192T444	192.036205487017	443.578535316024			9	90	@M190.0391T443.53|+34S|+41K|+37Cl|@M191.0424T443.68_2|+15N
M155.108T88.19	hilic										NA			M155T88	155.107953880879	88.1875654528661	[126][M]-	[M-H-C6H8O6]- 332.141	11	91	@M156.1113T88.47_2|-13C
M173.1047T623.49	hilic	DL-Arginine;Arginine	CHEBI:29016	C02385	Amino acid metabolism|Metabolism of other amino acids	Aginine and Proline metabolism|Aginine biosynthesis|D-Arginine and D-Ornithine metabolism	Arginine|Urea cylcle|D-Arginine	HMDB00517	CID232	C6H14N4O2	174.11168	ODKSFYDXXFIFQN-UHFFFAOYSA-N	InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)	M173T623	173.104659179705	623.486862997709	[164][M]-	[M-H]- 174.111	32	92	@M156.078T624.42|+(NH3)|+NH3|@M174.108T623.66|-13C|@M175.1088T624.1|-18O|-13C2|@M219.1103T624.44|-(HCOOH)|-(H2O-CO)
M157.0144T534.71	hilic										NA			M157T535	157.014370112117	534.707500966731	[127][M]-	[M-H-CH2]- 172.046	15	93	@M158.0177T534.7|-13C|@M159.0189T534.53|-18O|-13C2|@M219.0151T535.89|-(H2O)-(CO2)
M157.0369T456.16	hilic	Allantoin	CHEBI:15676	C01551	Nucleotide metabolism	Purine metabolism	Allantoin	HMDB00462	CID204	C4H6N4O3	158.04399	POJWUDADGALRAB-UHFFFAOYSA-N	InChI=1S/C4H6N4O3/c5-3(10)6-1-2(9)8-4(11)7-1/h1H,(H3,5,6,10)(H2,7,8,9,11)	M157T456	157.036851065525	456.158278413541	[128][M]-		3	94	@M158.0402T456.27|-13C|@M337.1008T459.33|-(C6H10O5)-(H2O)
M338.1042T459.42	hilic										NA			M338T459	338.104154699747	459.424081909817	[475][M+1]-		3	94	@M337.1008T459.33|+13C
M278.1251T336.34	hilic										NA			M278T336	278.12509435134	336.335370380043	[367][M]-	[M-H]- 279.133	25	95	@M158.0825T335.99|+(C4H8O4)|@M234.1352T336.87|+(CO2)|@M279.1284T336.42_2|-13C|@M280.1289T337.03|-18O|-13C2|@M425.1788T335.8|-(C5H7O3N)-(H2O)
M158.0824T131.66	hilic	N-Acetyl-DL-Valine|N-Acetyl-DL-norvaline;2-Acetamidopentanoic acid|N-Isovalerylglycine;N-Isovaleroylglycine	CHEBI:70984		Amino acid metabolism|Lipid metabolism	Valine, Leucine and Isoleucine degradation|Fatty acids	Others|Acylglycine	HMDB11757|HMDB00678	CID227752|CID306106|CID546304	C7H13NO3	159.0895	IHYJTAOFMMMOPX-UHFFFAOYSA-N|BSYFPUSAWVWWDG-UHFFFAOYSA-N|ZRQXMKMBBMNNQC-UHFFFAOYSA-N	InChI=1S/C7H13NO3/c1-4(2)6(7(10)11)8-5(3)9/h4,6H,1-3H3,(H,8,9)(H,10,11)|InChI=1S/C7H13NO3/c1-3-4-6(7(10)11)8-5(2)9/h6H,3-4H2,1-2H3,(H,8,9)(H,10,11)|InChI=1S/C7H13NO3/c1-5(2)3-6(9)8-4-7(10)11/h5H,3-4H2,1-2H3,(H,8,9)(H,10,11)	M158T132	158.082442331776	131.66258397549	[129][M]-	[M+Cl+NH3]- 106.094	41	96	@M159.0858T131.69|-13C
M264.1093T281.35	hilic										NA			M264T281	264.10931705632	281.353719983471			13	97	@M158.1188T280.89|+(H2O)+2(CO2)|@M202.1088T279.99|+(H2O)+(CO2)
M159.1141T572.86	hilic										NA			M159T573	159.114096520611	572.860921471328	[133][M]-		729	98	@M160.1175T573.19|-13C
M203.0327T118.81	hilic										NA			M203T119	203.032673108975	118.812794295695			29	99	@M160.0267T119.12|+(NHCO)
M162.0774T286.24	hilic										NA			M162T286	162.077366874435	286.237870300437	[142][M]-	[M+Cl]- 127.113	13	100	@M163.0807T286.43|-13C
M163.0186T173.29	hilic										NA			M163T173	163.018579389727	173.287033277908		[M-H-CH3]- 179.057	22	101	@M391.094T169.61|-(C9H12O5N2)
M163.0614T327.2	hilic	1,5-Anhydro-D-sorbitol;1,5-Anhydro-sorbitol;1,5-Anhydro-D-glucitol;1,5-anhydroglucitol	CHEBI:16070	C07326				HMDB02712	CID64960	C6H12O5	164.06847	MPCAJMNYNOGXPB-SLPGGIOYSA-N	InChI=1S/C6H12O5/c7-1-4-6(10)5(9)3(8)2-11-4/h3-10H,1-2H2/t3-,4+,5+,6+/m0/s1	M163T327	163.061445939531	327.200787566015	[144][M]-	[M-H]- 164.069	25	102	@M164.0648T327.28|-13C|@M165.0656T327.46|-18O|-13C2|@M209.067T327.53|-(HCOOH)|-(H2O-CO)|@M224.078T328.74|-(NH3)-(CO2)
M164.0119T515.97	hilic										NA			M164T516	164.011890077607	515.965684282651	[145][M]2-	[M-H+Cl]2- 294.062 [M-2H]2- 330.039	37	103	@M164.5135T515.78|-13Cdb
M164.072T174.15	hilic	L-Phenylalanine;Phenylalanine|Benzocaine	CHEBI:17295	C00079	Amino acid metabolism	Phenylalanine metabolism|Phenylalanine, Tyrosine and Tryptophan biosynthesis	Phenylalanine	HMDB00159	CID6140	C9H11NO2	165.079	COLNVLDHVKWLRT-QMMMGPOBSA-N	InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)/t8-/m0/s1	M164T174	164.071994251999	174.147513083301			22	104	@M165.0752T174.14|-13C
M166.0182T208.17	hilic										NA			M166T208	166.018153228689	208.167320350232			19	105	@M167.0215T208.03|-13C|@M168.014T208.05|-34S|-41K|-37Cl
M166.9753T596.76	hilic	Phosphoenolpyruvic acid	CHEBI:44897	C00074	Carbohydrate metabolism	Citrate Cycle|Glycolysis|Pyruvate metabolism	Acetyl-CoA|Glycolysis|Pyruvate	HMDB00263	CID1005	C3H5O6P	167.98237	DTBNBXWJWCWCIK-UHFFFAOYSA-N	InChI=1S/C3H5O6P/c1-2(3(4)5)9-10(6,7)8/h1H2,(H,4,5)(H2,6,7,8)	M167T597	166.975307218952	596.7560804216		[M+Cl]- 132.006 [M-H-CO2]- 211.978	39	106	@M264.943T600.52|-(H2SO4)
M167.0213T437.1	hilic	Uric acid	CHEBI:62589	C00366	Nucleotide metabolism	Purine metabolism	Inosine and Xanthine	HMDB00289	CID1175	C5H4N4O3	168.02834	LEHOTFFKMJEONL-UHFFFAOYSA-N	InChI=1S/C5H4N4O3/c10-3-1-2(7-4(11)6-1)8-5(12)9-3/h(H4,6,7,8,9,10,11,12)	M167T437	167.021263225362	437.102471857113	[154][M]-		9	107	@M168.0246T437.09|-13C|@M202.9981T437.18|-(HCl)
M204.0013T437.14	hilic										NA			M204T437	204.00130392942	437.140438203879	[227][M+1]-		9	107	@M168.0246T437.09|+(HCl)|@M202.9981T437.18|+13C|@M204.995T437.09|-15N|@M205.9984T436.89|-34S|-41K|-37Cl
M204.995T437.09	hilic										NA			M205T437	204.995012026064	437.090070389555	[227][M+2]-		9	107	@M202.9981T437.18|+34S|+41K|+37Cl|@M204.0013T437.14|+15N|@M205.9984T436.89|-13C
M205.9984T436.89	hilic										NA			M206T437	205.998446824012	436.887459773186	[227][M+3]-		9	107	@M202.9981T437.18|+13C+37Cl|+13C+34S|@M204.0013T437.14|+34S|+41K|+37Cl|@M204.995T437.09|+13C
M168.014T508.8	hilic										NA			M168T509	168.013993377623	508.800559626293			1069	108	@M288.0566T508.56|-(C4H8O4)
M286.0608T508.53	hilic										NA			M286T509	286.060848841095	508.534350444525	[383][M]-	[M-H]- 287.068	34	108	@M287.0642T508.56|-13C|@M288.0566T508.56|-34S|-41K|-37Cl|@M289.0597T508.79|-13C-37Cl|-13C-34S
M168.0781T337.73	hilic	3-Methylhistidine|α-Methyl-DL-histidine;α-Methylhistidine	CHEBI:27596|CHEBI:70960	C01152	Amino acid metabolism	Histidine metabolism	Others	HMDB00479	CID64969|CID4396761	C7H11N3O2	169.0851	JDHILDINMRGULE-LURJTMIESA-N|HRRYYCWYCMJNGA-UHFFFAOYSA-N	InChI=1S/C7H11N3O2/c1-10-4-9-3-5(10)2-6(8)7(11)12/h3-4,6H,2,8H2,1H3,(H,11,12)/t6-/m0/s1|InChI=1S/C7H11N3O2/c1-7(8,6(11)12)2-5-3-9-4-10-5/h3-4H,2,8H2,1H3,(H,9,10)(H,11,12)	M168T338	168.078071399625	337.730709594294	[155][M]-		25	109	@M169.0816T337.91|-13C
M171.0302T644.68	hilic										NA			M171T645	171.030179291198	644.678795469032	[157][M]-		1272	110	@M172.0335T644.87|-13C
M191.0566T484.51	hilic										NA			M191T485	191.056577208242	484.509576052986			3	111	@M173.0456T489.14|+(H2O)
M293.1362T584.01	hilic										NA			M293T584	293.136184986657	584.008239059055	[397][M]-	[M-H-CH2]- 308.159	21	112	@M173.0934T584.26|+(C4H8O4)
M174.0411T516.41	hilic	N-Acetyl-L-aspartic acid;N-Acetylaspartic acid	CHEBI:21547	C01042	Amino acid metabolism	Alanine, Aspartate and Glutamate	Aspartate	HMDB00812	CID65065	C6H9NO5	175.04807	OTCCIMWXFLJLIA-BYPYZUCNSA-N	InChI=1S/C6H9NO5/c1-3(8)7-4(6(11)12)2-5(9)10/h4H,2H2,1H3,(H,7,8)(H,9,10)(H,11,12)/t4-/m0/s1	M174T516	174.04105704305	516.411969580558	[165][M]-		37	113	@M176.0452T516.81|-18O|-13C2
M174.0563T189.95	hilic	Indole-3-acetic acid;Indoleacetic acid|Indoxyl acetate	CHEBI:16411	C00954	Amino acid metabolism	Tryptophan metabolism	Indole|Tryptamine	HMDB00197	CID802|CID11841	C10H9NO2	175.0633	SEOVTRFCIGRIMH-UHFFFAOYSA-N|JBOPQACSHPPKEP-UHFFFAOYSA-N	InChI=1S/C10H9NO2/c12-10(13)5-7-6-11-9-4-2-1-3-8(7)9/h1-4,6,11H,5H2,(H,12,13)|InChI=1S/C10H9NO2/c1-7(12)13-10-6-11-9-5-3-2-4-8(9)10/h2-6,11H,1H3	M174T190	174.056279228995	189.953967691965	[166][M]-		1230	114	@M175.0594T190.25|-13C
M175.9951T512.5	hilic										NA			M176T513	175.995122523387	512.503112057067		[M-H+Cl]2- 318.028 [M-2H]2- 354.005	34	115	@M176.9937T512.8|-13C|-15N|@M177.993T512.63|-34S|-41K|-37Cl
M176.0203T569.58	hilic										NA			M176T570	176.020291990236	569.580952766526	[169][M]-		780	116	@M177.0236T569.59|-13C
M176.039T143.83	hilic										NA			M176T144	176.038953126333	143.828606524684	[170][M]-		41	117	@M178.0349T145.98|-34S|-41K|-37Cl
M178.0724T290.76	hilic										NA			M178T291	178.072354604219	290.755956852586	[177][M]-	[M+Cl]- 143.1	13	118	@M179.0757T290.69|-13C
M179.02T595.29	hilic										NA			M179T595	179.020047967098	595.287900793531	[178][M]-	[M-H]- 180.029	39	119	@M180.0234T595.16|-13C|@M181.0242T595.1|-18O|-13C2
M180.067T333.13	hilic	L-Tyrosine;Tyrosine|3-Amino-3-(4-hydroxyphenyl)propanoic;β-Tyrosine	CHEBI:17895|CHEBI:16939	C00082|C04368	Amino acid metabolism	Phenylalanine metabolism|Phenylalanine, Tyrosine and Tryptophan biosynthesis|Tyrosine metabolism	Phenylalanine|Others|Tyrosine	HMDB00158|HMDB03831	CID6057|CID440311	C9H11NO3	181.0739	OUYCCCASQSFEME-QMMMGPOBSA-N|JYPHNHPXFNEZBR-UHFFFAOYSA-N	InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)/t8-/m0/s1|InChI=1S/C9H11NO3/c10-8(5-9(12)13)6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)	M180T333	180.066952934287	333.128570084398	[182][M]-	[M-H]- 181.073	25	120	@M181.0702T333.39|-13C|@M362.1447T334|-(C6H14O6)
M182.0713T334.08	hilic										NA			M182T334	182.071347770723	334.084099759199			25	120	@M181.0702T333.39|+13C|+15N
M361.1414T333.98	hilic										NA			M361T334	361.141373288524	333.979204788422	[513][M]-	[2M-H]- 181.073	25	120	@M362.1447T334|-13C
M180.9733T384.09	hilic										NA			M181T384	180.973319386508	384.089072154299		[M-H-COCH2]- 223.995 [M-H-COCH2]- 223.995	6	121	@M182.9713T384.17|-34S|-41K|-37Cl
M182.9713T384.17	hilic										NA			M183T384	182.97129666001	384.171941499156			213	121	@M180.9733T384.09|+34S|+41K|+37Cl
M181.051T206.44	hilic	DL-p-Hydroxyphenyllactic acid;4-Hydroxyphenyllactic acid;3-(4-hydroxyphenyl)lactic acid|Homovanillic acid|Homoisovanillic acid;3-Hydroxy-4-methoxyphenylacetic acid	CHEBI:17385|CHEBI:545959|CHEBI:70818	C03672|C05582	Amino acid metabolism	Tyrosine metabolism	Gentisate|L-Dopa	HMDB00755|HMDB00118|HMDB00333	CID9378|CID1738|CID160562	C9H10O4	182.0579	JVGVDSSUAVXRDY-UHFFFAOYSA-N|QRMZSPFSDQBLIX-UHFFFAOYSA-N|BWXLCOBSWMQCGP-UHFFFAOYSA-N	InChI=1S/C9H10O4/c10-7-3-1-6(2-4-7)5-8(11)9(12)13/h1-4,8,10-11H,5H2,(H,12,13)|InChI=1S/C9H10O4/c1-13-8-4-6(5-9(11)12)2-3-7(8)10/h2-4,10H,5H2,1H3,(H,11,12)|InChI=1S/C9H10O4/c1-13-8-3-2-6(4-7(8)10)5-9(11)12/h2-4,10H,5H2,1H3,(H,11,12)	M181T206	181.050984423907	206.437694422395	[183][M]-	[M-H]- 182.054	43	122	@M182.0542T206.23|-13C|@M183.0551T205.99|-18O|-13C2
M182.0462T95.65	hilic	4-Pyridoxic acid	CHEBI:17405	C00847	Metabolism of cofactors and vitamins	Vitamine B6 metabolism	Pridoxine	HMDB00017	CID6723	C8H9NO4	183.05316	HXACOUQIXZGNBF-UHFFFAOYSA-N	InChI=1S/C8H9NO4/c1-4-7(11)6(8(12)13)5(3-10)2-9-4/h2,10-11H,3H2,1H3,(H,12,13)	M182T96	182.046158350237	95.6480067817603	[185][M]-	[M+Cl+HCOOH]- 101.068	26	123	@M183.0496T96.04|-13C
M185.0225T393.55	hilic										NA			M185T394	185.022468852875	393.552893117715		[M+Cl+NH3]- 133.036	7	124	@M186.0258T392.98|-13C|@M187.0196T393.27|-34S|-41K|-37Cl
M185.057T439.69	hilic										NA			M185T440	185.056987009782	439.686923788187	[190][M]-	[M-H]- 186.07	9	125	@M186.0603T439.69|-13C|@M187.0612T439.68|-18O|-13C2|@M221.0337T439.28|-(HCl)
M222.0371T439.39	hilic										NA			M222T439	222.037084336806	439.392650870811	[264][M+1]-		9	125	@M186.0603T439.69|+(HCl)|@M221.0337T439.28|+13C|@M223.0308T439.28|-15N
M223.0308T439.28	hilic										NA			M223T439	223.030827389302	439.283578746485	[264][M+2]-		9	125	@M221.0337T439.28|+34S|+41K|+37Cl|@M222.0371T439.39|+15N
M229.081T591.82	hilic										NA			M229T592	229.080961756932	591.815961638907		[M-H-CO]- 258.086	21	126	@M185.091T591.8|+(CO2)
M185.9995T565.65	hilic										NA			M186T566	185.999477230973	565.653450766886			730	127	@M232.0006T565.45|-(HCOOH)|-(H2O-CO)
M230.9973T565.23	hilic										NA			M231T565	230.997267925539	565.225339185749	[280][M]-		730	127	@M232.0006T565.45|-13C
M232.9932T565.83	hilic										NA			M233T566	232.99315866832	565.825209401569	[280][M+2]-		730	127	@M232.0006T565.45|+15N
M187.0382T391.97	hilic										NA			M187T392	187.038153951667	391.968552329907	[193][M]-		7	128	@M188.0415T391.89|-13C|@M189.0352T391.91|-34S|-41K|-37Cl
M307.1154T492.76	hilic										NA			M307T493	307.115412034671	492.755873733002		[2M-H]- 154.065	3	129	@M187.0727T492.76|+(C4H8O4)|@M308.1187T492.76|-13C|@M487.1791T491.26|-(C6H10O5)-(H2O)
M215.1656T83.31	hilic	DL-β-Hydroxylauric acid;3-hydroxydodecanoic acid;3-hydroxylauric acid;β-Hydroxylauric acid|12-Hydroxydodecanoic acid	CHEBI:36206|CHEBI:39567	C08317	Lipid metabolism	Fatty acids	Hydroxy	HMDB15187|HMDB02059	CID94216|CID79034	C12H24O3	216.1725	MUCMKTPAZLSKTL-UHFFFAOYSA-N|ZDHCZVWCTKTBRY-UHFFFAOYSA-N	InChI=1S/C12H24O3/c1-2-3-4-5-6-7-8-9-11(13)10-12(14)15/h11,13H,2-10H2,1H3,(H,14,15)|InChI=1S/C12H24O3/c13-11-9-7-5-3-1-2-4-6-8-10-12(14)15/h13H,1-11H2,(H,14,15)	M215T83	215.165628920732	83.3063913203463			1461	130	@M187.1343T85.17|+(C2H4)|@M197.1551T82|+(H2O)|@M213.15T83.42|+(H2)|@M243.197T82.99|-(C2H4)
M241.1812T81.27	hilic										NA			M241T81	241.181164633372	81.2693302530733			2	130	@M187.1343T85.17|+(C4H6)|@M197.1551T82|+(C2H4O)|@M213.15T83.42|+(C2H4)
