variableMetadata	chromato	name	chebi_id	annot_level	annot_confidence	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M186.1132T10.1	c18acqui			NA		M186T608	186.113202027229	608.129206278582			1731	NA	
M186.1136T8.8	c18acqui			NA		M186T527	186.113557194877	527.38167500117			221	NA	
M187.0419T1.2_1	c18acqui			NA		M187T71_1	187.041939910636	71.3842079170356			8	NA	
M187.0608T7.5	c18acqui			NA		M187T452	187.060785099723	451.894022662896		[M-H-CH4]- 204.091	32	NA	
M187.0724T1.2_2	c18acqui	N-alpha-Acetyl-L-Glutamine	CHEBI:21553	1	a,b,c'	M187T71_2	187.072415952183	71.0201751173862			441	NA	
M187.1339T10.8	c18acqui			NA		M187T649	187.133913762621	649.313359962222			2142	NA	
M187.9777T1.2	c18acqui			NA		M188T72	187.977680764114	71.6731858438002		[M+Cl]- 153.011	8	NA	
M188.0717T11	c18acqui	Indole-3-propionic acid	CHEBI:43580	2	a,b	M188T662	188.071690987761	662.270637997254			232	NA	
M188.104T1	c18acqui			NA		M188T61	188.103995131451	61.0127685789048			1834	NA	
M188.9493T8.4	c18acqui			NA		M189T503	188.949342459173	502.519180754411			136	NA	
M188.9863T7.4	c18acqui			NA		M189T441	188.986260434743	441.263267777992			2065	NA	
M189.9569T9.9	c18acqui			NA		M190T595	189.95688384844	595.200796492019			107	NA	
M189.9894T7.5	c18acqui			NA		M190T452	189.989401378175	452.088512400711	[72][M+1]-		32	NA	
M190.9284T8.6	c18acqui			4		M191T519	190.92835145249	518.90001029618			1076	NA	
M190.9284T9.9	c18acqui			NA		M191T596	190.928369712104	595.781024199485			107	NA	
M190.9284T8.4	c18acqui			NA		M191T502	190.928370609835	502.249725077914		[M-H+HCOOH]- 145.931	136	NA	
M190.9284T10.2	c18acqui			NA		M191T614	190.928403374987	613.96374701736			1719	NA	
M190.9284T9.7	c18acqui			NA		M191T582	190.928425173992	582.20082495008			225	NA	
M190.9508T0.7_1	c18acqui			NA		M191T43_1	190.950831043434	43.1336993029442		[3M+2Cl]2- 103.994 [3M+2Cl]2- 103.994	90	NA	
M190.9829T7.5_2	c18acqui			NA		M191T452_2	190.982876739137	452.364936382686	[72][M+2]-		32	NA	
M190.9874T0.7_2	c18acqui			NA		M191T43_2	190.987377103894	43.1173290584546		[2M-H]- 95.9937 [2M-H]- 95.9937	90	NA	
M191.0197T1	c18acqui			4		M191T59	191.019676176253	59.163212963712			226	NA	
M191.0198T7.5_3	c18acqui			NA		M191T452_3	191.019778939693	451.889211864609		[M+Cl+HCOOH]- 110.039	32	NA	
M191.1804T17.8	c18acqui			NA		M191T1066	191.180397258498	1066.06400405898		[M-H]- 192.188	14	NA	
M192.0667T8.8	c18acqui			NA		M192T528	192.066687599075	528.062273834803			2017	NA	
M193.0242T1.2	c18acqui			NA		M193T71	193.024152621265	71.082167132442	[74][M+2]-		8	NA	
M193.087T13.9	c18acqui			NA		M193T833	193.086954586259	832.98200778456			1239	NA	
M193.8155T1	c18acqui			NA		M194T57	193.81548341102	57.1120550679951		[3M+2Cl]2- 105.901	105	NA	
M194.9275T2.1	c18acqui			NA		M195T125	194.927484008371	125.380527053042			1566	NA	
M195.0104T1	c18acqui			NA		M195T58	195.010407984937	58.1911840274128			105	NA	
M195.051T0.9	c18acqui			NA		M195T54	195.05104738746	54.265868146207		[M-H-CH2]- 210.075	105	NA	
M195.8109T0.9	c18acqui			NA		M196T57	195.810919980417	56.6180446408765	[78][M]-	[M+Cl]- 160.841	105	NA	
M196.0745T0.9	c18acqui			NA		M196T55	196.074523327288	55.2669659570233		[M+Cl]- 161.105 [M-2H+Na]- 175.097	105	NA	
M196.8113T0.9	c18acqui			NA		M197T57	196.811252608439	56.5879641331982	[78][M+1]-		105	NA	
M196.9469T0.8	c18acqui			4		M197T48	196.946850189675	48.4121551658656			18	NA	
M197.8079T0.9	c18acqui			NA		M198T56	197.807891096834	56.4911504037927	[78][M+2]-		105	NA	
M197.9397T0.9	c18acqui			NA		M198T54	197.939676507186	53.5433208242338		[M-H-C3H2O3]- 284.947	33	NA	
M198.0717T0.9	c18acqui			NA		M198T55	198.071701259267	54.7260586685285			105	NA	
M198.8083T0.9	c18acqui			NA		M199T57	198.808325894862	56.5581057129321	[78][M+3]-		105	NA	
M198.9366T7.5	c18acqui			NA		M199T452	198.936564571248	452.120167205113			32	NA	
M199.0071T10.2	c18acqui			4		M199T612	199.007061947315	611.87429537883			1736	NA	
M199.038T1	c18acqui			NA		M199T60	199.03803439375	59.9951208222815			1837	NA	
M199.07T0.8	c18acqui			NA		M199T46	199.069988488834	46.3267418543163			1827	NA	
M199.8049T0.9	c18acqui			NA		M200T56	199.804927801276	56.3234208043529	[78][M+4]-		105	NA	
M199.8735T1.1	c18acqui			NA		M200T63	199.873539262391	63.1565647193982			1918	NA	
M199.9413T1.2	c18acqui			NA		M200T71	199.941324497919	71.4626602402884		[M+Cl]- 164.977	8	NA	
M200.1291T9.5	c18acqui			NA		M200T572	200.129087114224	571.906167384227			2311	NA	
M200.1292T10.9	c18acqui			4		M200T656	200.129222621175	656.000311990716			296	NA	
M200.8054T0.9	c18acqui			NA		M201T57	200.805365555505	56.567855342765			105	NA	
M201.0381T1.4	c18acqui			NA		M201T83	201.038078190208	83.3275467872646			2002	NA	
M201.0381T1.2	c18acqui			NA		M201T72	201.038090811326	72.1644313271064		[M-H+NaCOOH]- 134.06	8	NA	
M201.802T0.9	c18acqui			NA		M202T56	201.801959509859	56.2276455622804		[M+Cl]- 166.835	105	NA	
M202.9977T1.2	c18acqui			NA		M203T72	202.997745650989	71.8026652015674		[3M+2Cl]2- 112.018	8	NA	
M203.0018T9.2	c18acqui			NA		M203T550	203.001831864291	549.602024360291			1745	NA	
M203.0673T1	c18acqui			4		M203T58	203.067318961516	58.1278309322294			105	NA	
M203.799T0.9	c18acqui			NA		M204T56	203.799000919577	56.1628777245726			105	NA	
M204.0044T0.9	c18acqui			4		M204T54	204.004425057862	53.8526516442247			33	NA	
M204.0666T9.6	c18acqui			NA		M204T576	204.066589361017	576.450287249012			1616	NA	
M205.0883T7.5	c18acqui			NA		M205T452	205.088279423438	452.319118467759	[83][M+2]-		32	NA	
M205.1963T18	c18acqui			4		M205T1079	205.196322951247	1079.09740514131			534	NA	
M205.8396T0.9	c18acqui			NA		M206T51	205.8396395196	51.3798321385885		[M-H-C4H8]- 262.914	33	NA	
M205.8397T1	c18acqui			NA		M206T62	205.839710324135	62.4281333592324			1919	NA	
M205.861T9.9	c18acqui			NA		M206T595	205.861033127524	595.483810577713			107	NA	
M205.8611T10.2	c18acqui			NA		M206T614	205.861119687485	613.944091788594			1729	NA	
M205.8612T8.4	c18acqui			NA		M206T502	205.861221669833	502.114231227306			136	NA	
M206.0821T9.6	c18acqui			NA		M206T578	206.082112914876	578.236945147451			1619	NA	
M206.0823T9.3	c18acqui			4		M206T559	206.082298224686	558.701843500781		[M-H]- 207.09	294	NA	
M207.0121T9.4	c18acqui			NA		M207T567	207.012110619234	566.921941508831			290	NA	
M207.1754T14	c18acqui			NA		M207T843	207.175408288925	842.925830476482			1131	NA	
M207.8367T1	c18acqui			NA		M208T62	207.836655532773	62.344358466291			1920	NA	
M207.8367T0.9	c18acqui			NA		M208T51	207.836727472834	51.3603263757602		[M+Cl]- 172.867 [M-H]- 208.844	33	NA	
M208.8452T0.9	c18acqui			NA		M209T52	208.845199203831	52.4152010388091		[M-H-C6H10O5]- 371.909	33	NA	
M209.0666T0.9	c18acqui			NA		M209T55	209.066632319795	55.4089504613138		[M-H]- 210.075	105	NA	
M209.0796T9.9	c18acqui			NA		M209T596	209.079641215048	595.614139556375		[M-2H+Na]- 188.106	107	NA	
M209.0949T10.3	c18acqui			NA		M209T615	209.09492013888	615.027180510576			1718	NA	
M209.1547T12.9	c18acqui			NA		M209T771	209.154691994969	771.069922955118			1921	NA	
M210.8422T0.9	c18acqui			NA		M211T52	210.84223460218	52.4314026757759			33	NA	
M211.0974T13	c18acqui			4		M211T781	211.097435507157	780.752427123582			1915	NA	
M211.0976T10.2	c18acqui			NA		M211T615	211.097550973444	614.690088940218			1737	NA	
M211.0976T12.7	c18acqui			NA		M211T763	211.09757070495	762.757878478488			1910	NA	
M211.0976T9.3	c18acqui			NA		M211T556	211.097592821571	556.115265344684			2061	NA	
M212.0025T9	c18acqui			NA		M212T541	212.002505477494	541.086962302734			2135	NA	
M212.8393T0.9	c18acqui			NA		M213T52	212.839280941145	52.4152010388091		[2M-2H+Na]- 95.9302	33	NA	
M213.0016T1.2	c18acqui			NA		M213T71	213.001619342706	71.3064507701262		[2M-2H+K]- 88.0176	8	NA	
M213.1497T13.4	c18acqui			NA		M213T806	213.149667157471	805.553602211526			78	NA	
M213.8892T1.2	c18acqui			NA		M214T75	213.889197346291	74.5540166475012			113	NA	
M214.0487T0.9	c18acqui			4		M214T52	214.048715091281	52.400256705863		[M-H]- 215.051	33	NA	
M214.089T0.8	c18acqui			4		M214T46	214.089001540072	46.4931818074258	[91][M+1]-		139	NA	
M214.1449T10.2	c18acqui			NA		M214T613	214.144895275022	613.429752277074	[92][M]-		1727	NA	
M214.8363T0.9	c18acqui			NA		M215T52	214.836328543611	52.4324948197505		[3M+2Cl]2- 119.911	33	NA	
M215.0018T8.6	c18acqui			4		M215T518	215.001820443075	517.982670655387	[89][M+3]-		60	NA	
M215.0327T1.2	c18acqui			NA		M215T73	215.032743420859	73.4467167812826			1580	NA	
M215.1482T10.2_2	c18acqui			NA		M215T614_2	215.148170089674	613.503148212006			1726	NA	
M215.1652T14	c18acqui	DL-beta-Hydroxylauric acid	CHEBI:36206	2	a,b	M215T843	215.165196307416	842.97111572706		[M-H-C2H4]- 244.204	65	NA	
M215.1652T14.6	c18acqui			NA		M215T876	215.165196469148	875.854922142204		[M-H]- 216.177	52	NA	
M215.8863T1.2	c18acqui			NA		M216T75	215.886282428783	74.5645551822462			113	NA	
M216.8537T8.4	c18acqui			NA		M217T503	216.853672228497	502.588900086623			136	NA	
M216.8538T9.9	c18acqui			NA		M217T596	216.853753670531	596.366076238762		[M-H-C2H4]- 245.897	107	NA	
M216.9687T0.7	c18acqui			NA		M217T43	216.968747713184	43.0679396211541			90	NA	
M217.0177T7.5	c18acqui			4		M217T452	217.017734278032	452.284002089922			32	NA	
M217.9007T0.7	c18acqui			4		M218T43	217.900719634623	43.0016401873676		[3M-2H]2- 145.932	90	NA	
M218.0334T0.9	c18acqui			4		M218T53	218.033390854791	53.4134648615185	[93][M+3]-		33	NA	
M218.9823T0.7	c18acqui			NA		M219T43	218.982332275711	43.2456178687862			90	NA	
M219.0346T0.9	c18acqui			NA		M219T53	219.034594647008	53.3550689548031	[93][M+4]-		33	NA	
M219.8666T0.9	c18acqui			NA		M220T55	219.866612601185	55.2497917869754			105	NA	
M220.0324T1	c18acqui			NA		M220T59	220.032369683639	58.5287848650865			105	NA	
M221.8635T0.9	c18acqui			NA		M222T55	221.863519571446	55.4959740128406		[M+Cl+NaCOOH]- 118.903 [M-H+NaCOOH]- 154.879	105	NA	
M223.1704T16	c18acqui			NA		M223T962	223.170381130344	961.916740008882			222	NA	
M223.9179T8.4	c18acqui			NA		M224T502	223.917937604193	502.3663322279		[M+Cl]- 188.949	136	NA	
M223.9182T9.9	c18acqui			NA		M224T595	223.918211905676	594.657931778255		[M+Cl]- 188.949	107	NA	
M224.0288T12.6	c18acqui			NA		M224T757	224.028841440451	756.580648840674	[95][M+1]-		1388	NA	
M224.8191T0.9	c18acqui			4		M225T53	224.819122592285	53.3078050751677			33	NA	
M225.0495T1	c18acqui			4		M225T57	225.049494988648	57.4525349850601			105	NA	
M225.0645T7.5	c18acqui			NA		M225T452	225.064505586339	452.279090458811		[M-2H+Na]- 204.091	32	NA	
M225.1859T16.7	c18acqui			4		M225T1002	225.185902608082	1001.94123570764			1090	NA	
M225.186T16.9	c18acqui			NA		M225T1014	225.185989798254	1013.76000638947			138	NA	
M225.8973T0.7	c18acqui			NA		M226T42	225.897282418438	42.3143366065578		[M+Cl]- 190.928 [M-H-CH2]- 240.932	90	NA	
M225.9864T0.9	c18acqui			4		M226T54	225.986438871156	54.0375330170888			33	NA	
M226.8162T0.9	c18acqui			4		M227T53	226.816224834699	53.3555096482214		[2M+Cl]- 95.9302	33	NA	
M226.9659T0.8	c18acqui			NA		M227T46	226.965864280028	46.149505508229			139	NA	
M227.0925T10.1	c18acqui			NA		M227T609	227.092524787642	608.562527355522			1709	NA	
M227.8945T0.7	c18acqui			NA		M228T42	227.894468128769	42.4756205003697		[M+Cl+NaCOOH]- 124.929	90	NA	
M227.9835T0.9	c18acqui			4		M228T54	227.983476871598	53.6874815322738		[M+Cl+NaCOOH]- 125.017	33	NA	
M228.1605T10.9	c18acqui			NA		M228T653	228.160496337453	653.03943455733	[98][M]-		158	NA	
M228.1606T12.8	c18acqui			NA		M228T770	228.160608556424	770.060132022576			1923	NA	
M228.8133T0.9	c18acqui			NA		M229T53	228.813308358165	53.2452643203871		[2M-2H+K]- 95.9302	33	NA	
M228.9648T0.9	c18acqui			NA		M229T55	228.964841359646	54.5568998602637		[M+Cl+NaCOOH]- 126.004	105	NA	
M229.1446T10.9_1	c18acqui			NA		M229T653_1	229.144619955248	653.131816347714	[98][M+1]-		158	NA	
M229.1637T10.9_2	c18acqui			NA		M229T653_2	229.163722924587	652.875057951702			158	NA	
M229.1809T15.4	c18acqui			NA		M229T923	229.180882401451	922.947414989712			1104	NA	
M230.1997T17.8	c18acqui			NA		M230T1066	230.1996612574	1065.95836341725	[99][M+1]-		14	NA	
M231.9674T10.2	c18acqui			NA		M232T614	231.967359705831	613.96374701736			1720	NA	
M231.9675T10.8	c18acqui			NA		M232T650	231.967472500378	649.81736134611			1373	NA	
M231.9676T9.9	c18acqui			NA		M232T596	231.967557153413	595.585917575807			1540	NA	
M231.9676T1.2	c18acqui			NA		M232T72	231.967584675896	71.5669357900332		[M-H+NaCOOH]- 164.977	8	NA	
M231.9676T7.5	c18acqui			NA		M232T452	231.967595524879	451.841358205778			833	NA	
M231.9676T8.4	c18acqui			NA		M232T502	231.967647652034	502.468217141327		[M-H]- 232.975	136	NA	
M231.9678T1.4	c18acqui			NA		M232T84	231.967757325366	83.5147000343712			2003	NA	
M231.986T0.8	c18acqui			NA		M232T49	231.985959178895	48.6408962457083		[M-H]- 232.993	18	NA	
M232.0479T0.9	c18acqui			4		M232T54	232.047861711703	54.3806511220837		[M-H]- 233.055	105	NA	
M232.9746T1.2	c18acqui			NA		M233T72	232.974608511456	71.812632152028		[M+Cl+NaCOOH]- 130.026	8	NA	
M232.9867T0.8	c18acqui			NA		M233T48	232.986718771997	48.3334367725469		[2M-2H+K]- 98.0191 [M-H]- 233.994	18	NA	
M233.1547T15.6	c18acqui			NA		M233T936	233.154703484411	936.017620962564	[102][M]-	[M+Cl]- 198.19	17	NA	
M233.9467T8.4	c18acqui			NA		M234T503	233.946732389905	502.713754701351		[M-H+HCOOH]- 188.949 [M+Cl]- 198.979	136	NA	
M233.9468T10.2	c18acqui			NA		M234T614	233.946793240671	614.000046636468			1721	NA	
M233.9468T9.9	c18acqui			NA		M234T595	233.946805757292	595.44082457187		[M-H+HCOOH]- 188.949	107	NA	
M233.9468T10.8	c18acqui			NA		M234T650	233.946824772821	649.87658715108			1365	NA	
M233.947T7.5	c18acqui			NA		M234T452	233.947015933637	452.072764915868		[M+Cl]- 198.978	828	NA	
M234.0457T0.9	c18acqui			NA		M234T54	234.045677589513	54.4819248956732			1524	NA	
M234.1581T15.6	c18acqui			NA		M234T936	234.158134839065	936.013722687186	[102][M+1]-		17	NA	
M235.1611T15.6	c18acqui			NA		M235T936	235.161096043843	936.209313155544	[102][M+2]-		17	NA	
M235.1703T13.8	c18acqui			NA		M235T829	235.170301478061	829.361669543616			1230	NA	
M235.926T9.7	c18acqui			NA		M236T580	235.925999651677	580.024731737495			118	NA	
M235.926T9.2	c18acqui			NA		M236T555	235.926022639053	554.586812080097			2062	NA	
M235.9261T7.5	c18acqui			NA		M236T452	235.926083757591	452.100193895004		[M-2H+K]- 198.978	828	NA	
M235.9261T10.2	c18acqui			NA		M236T614	235.926088744082	614.180816558898			128	NA	
M235.9261T8.4	c18acqui			NA		M236T503	235.926099131285	502.685389887302		[M-2H+K]- 198.979	136	NA	
M235.9261T9.9	c18acqui			NA		M236T596	235.926139461534	595.626974962961			107	NA	
M237.186T16.3	c18acqui			NA		M237T976	237.186003880349	976.347870529698			2045	NA	
M238.0721T14.7	c18acqui			NA		M238T884	238.072078462823	883.883409734106			172	NA	
M239.0594T7.5	c18acqui			4		M239T452	239.059432523117	452.167358181439		[M+Cl]- 204.091	32	NA	
M239.1651T14.2	c18acqui			NA		M239T852	239.165138132517	851.82641874714			1891	NA	
M239.7604T0.9	c18acqui			NA		M240T57	239.760440401202	56.7122883944891			105	NA	
M239.9245T0.9	c18acqui			NA		M240T52	239.924544832618	52.4372661513982			33	NA	
M240.0603T12.6	c18acqui			NA		M240T757	240.060274606839	756.52912445409	[106][M+1]-		1391	NA	
M240.0603T17.6	c18acqui			NA		M240T1054	240.060341631828	1054.22498810459	[107][M+1]-		191	NA	
M240.1003T15.9	c18acqui			NA		M240T952	240.100345197521	951.641116150956			41	NA	
M241.0572T12.6	c18acqui			NA		M241T756	241.057170780718	756.469249893888	[106][M+2]-		1393	NA	
M241.1809T14.7	c18acqui			NA		M241T881	241.18091187182	880.589253937656			11	NA	
M241.1809T14.2	c18acqui			NA		M241T853	241.180930069901	852.947115757656			1150	NA	
M241.2175T18.3	c18acqui			NA		M241T1097	241.217490691356	1096.72246067018			307	NA	
M241.9215T0.9	c18acqui			NA		M242T52	241.921547366451	52.4324948197505		[M-H-COCH2]- 284.947	33	NA	
M242.0518T1	c18acqui			NA		M242T60	242.051769936615	59.7247787589089			2176	NA	
M242.0789T1.2	c18acqui			NA		M242T70	242.078855981669	69.712234326897		[3M+2Cl]2- 138.082	205	NA	
M242.0799T0.9	c18acqui			NA		M242T53	242.079922220402	53.2176737068487	[109][M]-	[M-H-CH2]- 257.103	33	NA	
M242.1761T13.3	c18acqui			NA		M242T798	242.176138028441	797.555979497526			1303	NA	
M242.1762T12.9	c18acqui			NA		M242T772	242.176212677981	772.034380255362			688	NA	
M242.1763T18.8	c18acqui			NA		M242T1129	242.176251521742	1129.05632123963			429	NA	
M242.9435T0.8	c18acqui			NA		M243T46	242.943453274946	46.2042856895031		[M-H-H20]- 261.974	139	NA	
M243.0622T1.2	c18acqui			NA		M243T71	243.062244613435	71.2888265298924			8	NA	
M243.0833T0.9	c18acqui			NA		M243T53	243.083264271967	53.1511586324551	[109][M+1]-		33	NA	
M243.1966T14.6	c18acqui			NA		M243T874	243.196568266512	874.029107658804			2287	NA	
M243.1967T16.2	c18acqui			NA		M243T969	243.19665963546	969.074673507966			1281	NA	
M243.1967T15.6	c18acqui			NA		M243T937	243.196697463444	936.505137916524		[M-H+HCOOH]- 198.19	17	NA	
M243.1967T14	c18acqui			NA		M243T841	243.19674997348	841.179190461264		[M-H]- 244.204	65	NA	
M243.7551T1	c18acqui			NA		M244T57	243.7551065034	57.0153337928311			105	NA	
M243.9658T0.9	c18acqui			4		M244T53	243.965784169421	53.4232214199497		[M+Cl]- 208.991	33	NA	
M244.9638T0.7	c18acqui			NA		M245T43	244.963802286067	43.0474785064578		[2M-2H+Na]- 111.997	90	NA	
M245.0435T0.9	c18acqui			4		M245T55	245.043514894834	55.0076369250136		[M+Cl]- 210.075	105	NA	
M245.0933T9.6	c18acqui			NA		M245T574	245.093250324649	574.40882444333			319	NA	
M247.1705T15.6	c18acqui			NA		M247T937	247.170450869727	937.191832490034			17	NA	
M248.9605T0.8	c18acqui			NA		M249T48	248.960451233189	48.2359104661026	[115][M]-	[2M-2H+Na]- 113.997	18	NA	
M249.186T17.8	c18acqui			4		M249T1066	249.185989884562	1065.7685930368		[2M-2H+Na]- 114.105	14	NA	
M249.9639T0.8	c18acqui			NA		M250T48	249.963898265428	48.2322259876517	[115][M+1]-		18	NA	
M250.9649T0.8	c18acqui			NA		M251T48	250.964866872294	48.2805110017193	[115][M+2]-		18	NA	
M251.1653T14	c18acqui			NA		M251T843	251.165345292522	842.77424979549			1132	NA	
M251.2017T17.1	c18acqui			NA		M251T1028	251.201742749321	1027.99793686051			852	NA	
M251.2018T17.5	c18acqui			NA		M251T1048	251.201848071806	1047.96557350981			913	NA	
M253.0096T0.9	c18acqui			NA		M253T54	253.009622546716	54.0397011655916			33	NA	
M253.1446T12.8	c18acqui			NA		M253T771	253.144637893367	770.930204823246			1925	NA	
M253.2174T10	c18acqui			NA		M253T599	253.217367578338	598.814682068787			2337	NA	
M254.9816T1.2	c18acqui			4		M255T71	254.981604870061	71.1525879810426		[M-H]- 255.991	8	NA	
M255.233T10	c18acqui			NA		M255T599	255.232957133505	598.64665435309			2338	NA	
M255.233T10.2	c18acqui			NA		M255T611	255.232959602608	610.676547470262			1728	NA	
M255.233T10.8	c18acqui			NA		M255T650	255.232972406263	650.063181021714			86	NA	
M256.0302T0.9	c18acqui			NA		M256T54	256.030222340755	54.4510927040899			105	NA	
M257.2122T16.9	c18acqui			NA		M257T1013	257.212181164439	1013.33218099278			1825	NA	
M257.2276T17.3	c18acqui			NA		M257T1040	257.227579381861	1040.30186392637			1944	NA	
M257.2394T18.9	c18acqui			NA		M257T1132	257.239353466326	1132.20760785175	[120][M+2]-		403	NA	
M258.9824T0.9	c18acqui			NA		M259T56	258.982413884456	55.7755657137107		[M-H+CF3COOH]- 126.004	105	NA	
M259.0223T0.9	c18acqui			NA		M259T54	259.022295637028	54.2640139211035			105	NA	
M259.8716T9.9	c18acqui			NA		M260T596	259.871615018181	596.463912359621		[M+Cl]- 224.902	107	NA	
M259.8717T10.2	c18acqui			NA		M260T613	259.871734527136	612.867866508852			1723	NA	
M260.2468T18	c18acqui			4		M260T1079	260.246848726531	1079.08396322827	[122][M+1]-		541	NA	
M260.9417T0.7	c18acqui			NA		M261T43	260.941653174248	43.0659875052242		[2M-2H+K]- 111.997	90	NA	
M260.9792T0.9	c18acqui			4		M261T52	260.979246676985	52.4667171121874	[124][M]-	[M+Cl+NH3]- 208.991	33	NA	
M261.8507T10.2	c18acqui			NA		M262T612	261.850689429545	612.451732656084			1738	NA	
M261.851T9.9	c18acqui			NA		M262T597	261.850958995674	596.508715211028		[M-2H+K]- 224.902	107	NA	
M261.9632T0.9	c18acqui			4		M262T54	261.963209984411	54.0018194794324	[124][M+1]-		843	NA	
M262.8572T10.2	c18acqui			NA		M263T610	262.85718177227	610.092684190986			1739	NA	
M262.8576T10	c18acqui			NA		M263T597	262.857633293012	597.491373103904			254	NA	
M262.9307T0.7	c18acqui			NA		M263T43	262.930710255981	43.1173290584546			1412	NA	
M262.9761T0.9	c18acqui			4		M263T52	262.976147862787	52.4319026994746	[124][M+2]-		33	NA	
M263.9603T0.9	c18acqui			4		M264T54	263.960325114432	53.7649680766125	[124][M+3]-		33	NA	
M264.1582T11.5	c18acqui			NA		M264T692	264.158242302578	691.86074195763			10	NA	
M264.9343T0.8	c18acqui			4		M265T48	264.934338651899	48.4523493189256		[2M-2H+K]- 113.997	18	NA	
M267.0395T0.9	c18acqui			4		M267T53	267.039533765072	52.6954592727307		[M+Cl+NH3]- 215.051	33	NA	
M267.0574T0.8	c18acqui			NA		M267T47	267.057413392642	47.1918866918047		[M-H-CH2]- 282.08	18	NA	
M267.1967T14.3	c18acqui			NA		M267T856	267.196728007683	856.04558919294			1162	NA	
M267.2329T18.5	c18acqui			NA		M267T1108	267.232939034243	1107.78891560466			515	NA	
M267.9442T0.9	c18acqui			4		M268T54	267.94424809016	53.6017690766214		[M-H]- 268.952	33	NA	
M267.9655T0.9	c18acqui			NA		M268T55	267.9654866353	54.5724034956026		[M-H]- 268.976	105	NA	
M269.2484T19.5	c18acqui			4		M269T1170	269.248443373005	1169.9496075832			1899	NA	
M269.9627T0.9	c18acqui			NA		M270T55	269.962720962669	54.6357700008563		[M-H-COCH2]- 312.99	105	NA	
M270.2074T12.8	c18acqui			NA		M270T768	270.207439955113	767.637288391914	[127][M]-		1029	NA	
M270.8454T0.9	c18acqui			NA		M271T54	270.84541442384	53.9456737546079		[M+Cl]- 235.872	33	NA	
