variableMetadata	set	gene	chromato	name	chebi_id	annot_level	annot_confidence	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M972.8191T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M973T48	972.819130247054	48.2175105498202			18	NA		0.270270926998586	0.898980986668887	0	-0.108635520501069	0.868345834870025	0			0
M818.5908T15.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M819T941	818.590806654204	940.999882592388			270	NA		0.26549471098623	0.898980986668887	0	0.264644357689246	0.561302585727506	0			0
M146.0176T1.2_1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M146T71_1	146.017639550047	71.1178066882914		[M-H-NH3]- 164.05	8	NA		0.262299151442763	0.898980986668887	0	-0.231079189154658	0.62433311159104	0			0
M240.0603T12.6	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M240T757	240.060274606839	756.52912445409	[106][M+1]-		1391	NA		0.252858314021964	0.898980986668887	0	0.122038348143606	0.774105327598347	0			0
M271.0041T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M271T53	271.004094083526	52.5430062252941		[2M-2H+Na]- 125.017	33	NA		0.25284529588701	0.898980986668887	0	-0.108559017010386	0.860207070636236	0			0
M538.3151T14	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M538T842	538.315050534733	841.761540890298	[335][M]-		1138	89	@M478.2941T14|+(CH3COOH)|+(C2H4O2)|+CH3COOH|@M539.3182T14|-13C	0.246337394240864	0.898980986668887	0	-1.08432035116915	6.81930448428165e-06	1			0
M359.1708T12.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M359T765	359.170800047687	764.908985160054			2037	NA		0.23302317675323	0.898980986668887	0	-0.233143511197197	0.529229514642706	0			0
M532.8744T0.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M533T43	532.874371088843	42.9243432682699	[330][M]-	[M-H+CF3COOH]- 399.894	90	NA		0.229005953415831	0.898980986668887	0	-0.0564739327988715	0.939118364383462	0			0
M434.87T0.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M435T43	434.870031435609	42.7396725796716		[M+Cl]- 399.894	90	NA		0.21656374981921	0.898980986668887	0	-0.248732526284794	0.479002787111712	0			0
M514.8931T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M515T46	514.893064413874	46.2819810398414		[M+Cl+NaCOOH]- 411.935	139	108	@M582.8808T0.8|-(HCOONa)	0.210478766112505	0.898980986668887	0	-0.460643306970308	0.077539427870779	0			0
M718.8545T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M719T46	718.85449680498	46.3027994818453			139	108	@M582.8808T0.8|+2(HCOONa)|@M650.8677T0.8|+(HCOONa)|@M786.8425T0.8|-(HCOONa)	0.205112901903943	0.898980986668887	0	-0.25579253925995	0.382095657579158	0			0
M256.0302T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M256T54	256.030222340755	54.4510927040899			105	NA		-0.195509103662342	0.898980986668887	0	0.111384440849662	0.768231535576289	0			0
M716.293T16.5	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M716T991	716.293048441299	990.502651589442			97	NA		-0.185066463309681	0.898980986668887	0	0.462168454965898	0.0283823143966369	1			0
M134.8947T1.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M135T72	134.894654414163	71.7849142735584			8	NA		-0.183141306115431	0.898980986668887	0	0.27611077295521	0.298120599326606	0			0
M109.0294T9.1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M109T547	109.029433946042	547.399046672562			193	NA		0.181860938578712	0.898980986668887	0	-0.583256921532579	0.00222408386836991	1			0
M378.9183T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M379T46	378.918309909408	46.2883239881367			139	71	@M446.9056T0.8|-(HCOONa)	0.181504565410165	0.898980986668887	0	-0.345441296239443	0.12846341484377	0			0
M995.6117T14.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M996T881	995.611699190221	880.70953189113	[649][M]-		11	147	@M953.5641T14.6|+(C3H6)	0.180781058448616	0.898980986668887	0	-0.617322168328686	0.00141792679038114	1			0
M182.9773T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M183T48	182.977337329575	48.2855302847434	[66][M+2]-		18	NA		-0.179371735007207	0.898980986668887	0	-0.11306142366622	0.692099227583108	0			0
M171.0063T1.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M171T71	171.006269532683	71.4633554166312		[M-2H+K]- 134.06	8	NA		-0.179052760245181	0.898980986668887	0	-0.475481983378476	0.124354668974926	0			0
M271.2279T15.6	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M271T937	271.227889672927	937.39863058941	[128][M]-		17	NA		0.171604081311674	0.898980986668887	0	0.312570235071107	0.241902422860131	0			0
M128.9595T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M129T49	128.959470390095	49.2700092097726			18	NA		0.160439192668694	0.898980986668887	0	-0.150262224231142	0.55811661387067	0			0
M357.2799T19.1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M357T1144	357.279946786133	1143.61837098325			1765	NA		0.157337108518419	0.898980986668887	0	0.364667542503433	0.149879410382065	0			0
M908.9342T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M909T48	908.934164542355	47.5246601556848		[M-H]- 909.935	18	NA		-0.156910097275297	0.898980986668887	0	0.302699111802095	0.140317534699861	0			0
M584.3569T15.5	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M584T928	584.356906449806	928.108182649908	[380][M]-		1272	NA		0.156277653037083	0.898980986668887	0	-0.0260877786885079	0.96401141866486	0			0
M131.0906T1.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M131T72	131.090634083344	71.8660506105186	[30][M+1]-		8	NA		-0.156186789091532	0.898980986668887	0	0.450595037333688	0.00599113562616359	1			0
M167.1077T9.3	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M167T556	167.107695953424	556.066617804175			2058	NA		0.152053049668137	0.898980986668887	0	-0.0322878002876266	0.951922165048046	0			0
M162.9779T1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M163T61	162.977932444906	60.847114789953			141	NA		0.151203476294931	0.898980986668887	0	-0.159887618250501	0.532048269967343	0			0
M369.2048T17.3	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M369T1040	369.204792643264	1040.32866380563		[M+Cl+NaCOOH]- 266.248 [M-H+NaCOOH]- 302.225	168	NA		-0.150901571613989	0.898980986668887	0	-0.25277263786252	0.314132541293707	0			0
M392.031T7.5	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M392T452	392.031019766164	452.39203297335		[M+Cl]- 357.065	32	NA		0.150833373348592	0.898980986668887	0	0.31460099977668	0.165225503907771	0			0
M640.2924T16.5	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M640T990	640.292386581214	990.464051714874	[441][M]-	[M+Cl]- 605.323 [M-H]- 641.3	97	132	@M641.2945T16.5|-13C	-0.150554791957537	0.898980986668887	0	0.424537037884637	0.0155564895466657	1			0
M979.3054T0.8_2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M979T48_2	979.305397025206	48.2425518754511		[M-H+NaCOOH]- 912.328	18	NA		0.149435799283713	0.898980986668887	0	-0.37838290300285	0.020372307026598	1			0
M550.3513T15	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M550T900	550.351258728401	899.534759848572			1949	NA		-0.148670955086414	0.898980986668887	0	-0.529670130709718	0.0317689156909675	1			0
M552.859T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M553T48	552.859005717863	48.3391109674313			18	NA		0.147782809204609	0.898980986668887	0	-0.365435327135332	0.0441538349404679	1			0
M452.2782T13.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M452T831	452.278205410234	831.47113722141			1234	NA		0.145752454894993	0.898980986668887	0	-0.366644053550651	0.0217138918357001	1			0
M691.2604T15	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M691T898	691.260413295984	897.600628947006	[474][M+3]-		26	NA		-0.145384114117405	0.898980986668887	0	-0.081818080444366	0.71486070819482	0			0
M127.0511T1.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M127T71	127.051059042229	71.4889335554094			8	NA		-0.144731259522484	0.898980986668887	0	-0.292974701701045	0.229608167007861	0			0
M103.04T2.3	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M103T141	103.040044372675	140.706871210741			321	NA		0.142589555284156	0.898980986668887	0	0.687878764143283	0.0098707406954686	1			0
M694.5375T14.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M695T888	694.53749667458	887.937849224718	[477][M]-		234	NA		-0.14190838368466	0.898980986668887	0	-0.0255332098817007	0.917837439191627	0			0
M96.96T2.4	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M97T143	96.9599809218482	143.297456270798			142	NA		0.140410744471025	0.898980986668887	0	0.3583829218245	0.12846341484377	0			0
M87.9253T1.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M88T72	87.9252530866378	72.025518463059		[M+Cl]- 52.9598	8	NA		0.139383642525697	0.898980986668887	0	-0.0859366987647849	0.738780373272175	0			0
M143.0347T1.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M143T72	143.034654006269	71.8963129297332			8	NA		-0.138478919699878	0.898980986668887	0	0.149285836935201	0.518854874641328	0			0
M171.0662T9.4	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M171T566	171.066204732582	565.646670983135			290	NA		0.136942619296134	0.898980986668887	0	0.0144425056660875	0.942838182913472	0			0
M925.8262T0.8_1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M926T47_1	925.826154186865	47.1731505563453	[615][M]2-		18	NA		0.136304289250994	0.898980986668887	0	-0.119167065151998	0.637394616109321	0			0
M906.8401T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M907T46	906.840059115701	46.3170590219725			139	NA		0.135909241797401	0.898980986668887	0	0.0514528595758428	0.829987156907715	0			0
M417.048T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M417T47	417.048048657936	47.2290521741912	[256][M]-	[M-H+NaCOOH]- 350.068	18	39	@M281.0731T0.8|+2(HCOONa)|@M349.0606T0.8|+(HCOONa)|@M485.0354T0.8|-(HCOONa)|@M553.0227T0.8|-2(HCOONa)	-0.13505883674843	0.898980986668887	0	0.505085817118756	0.000470761869854245	1			0
M99.9257T8.4	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M100T502	99.9256859091118	502.315602531278		[M-H-H20]- 118.939 [M-H-C5H8O4]- 232.975	136	NA		0.133275417142659	0.898980986668887	0	0.00225243092320682	0.97075133438662	0			0
M772.9592T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M773T47	772.959176380201	47.4123834930823		[M-H]- 773.958	18	NA		-0.13308694426072	0.898980986668887	0	0.407397607688209	0.00476964013402587	1			0
M478.2939T15.5	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M478T929	478.293942711082	929.142962653662	[280][M]-		1266	87	@M479.2973T15.5|-13C	0.132017044576505	0.898980986668887	0	-0.592751806492149	2.09143494380574e-05	1			0
M540.4818T15.2_4	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M540T914_4	540.481827056979	914.289645023514			9	NA		-0.131701034039382	0.898980986668887	0	-0.00868562423992891	0.951922165048046	0			0
M174.9561T0.7_1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M175T43_1	174.956064601078	43.1329798232198	[58][M]-		90	26	@M146.9611T0.7_2|+(CO)	0.131424009887287	0.898980986668887	0	-0.143808814426272	0.484050259508479	0			0
M115.0764T9.1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M115T543	115.076436586298	543.05493529358			210	NA		-0.131175743352143	0.898980986668887	0	-0.13950709593388	0.529229514642706	0			0
M116.0353T1.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M116T71	116.035313542999	71.1178066882914		[M-H-NH3]- 134.06	8	NA		0.131054838842099	0.898980986668887	0	-0.176850464816408	0.381951521423379	0			0
M251.1653T14	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M251T843	251.165345292522	842.77424979549			1132	NA		0.128240288238104	0.898980986668887	0	-0.155595522262885	0.383814535806123	0			0
M244.9638T0.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M245T43	244.963802286067	43.0474785064578		[2M-2H+Na]- 111.997	90	NA		0.125221778192694	0.898980986668887	0	0.070889611094259	0.732876714566397	0			0
M267.9442T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M268T54	267.94424809016	53.6017690766214		[M-H]- 268.952	33	NA		-0.124631476599367	0.898980986668887	0	0.114661300905793	0.588120882561579	0			0
M738.1862T14.5	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M738T869	738.186223588581	869.17655752359	[498][M+2]-		909	NA		-0.122991748368262	0.898980986668887	0	-0.0741321950180911	0.710921053769814	0			0
M219.0346T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M219T53	219.034594647008	53.3550689548031	[93][M+4]-		33	NA		-0.120961720820384	0.898980986668887	0	0.115051749554036	0.583281494158141	0			0
M140.8724T1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M141T58	140.872375814805	57.9402114831862		[M+Cl]- 105.901	105	NA		0.120564765868426	0.898980986668887	0	0.00943883640309551	0.947107007456172	0			0
M612.3786T15.6	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M612T936	612.37859185248	936.294599541732	[407][M+2]-		17	NA		0.119390986660727	0.898980986668887	0	-0.0558825610204057	0.846101029253842	0			0
M275.9587T0.7_2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M276T43_2	275.958704392659	43.0981421861255	[132][M+1]-		90	NA		0.11779296005265	0.898980986668887	0	0.142822159282458	0.465755617666195	0			0
M122.8941T1.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M123T71	122.894095005692	71.1319131353136			8	NA		0.114784099948741	0.898980986668887	0	0.131917574192901	0.473090353823526	0			0
M703.3245T15.6	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M703T937	703.324523097417	936.629281032114	[478][M+1]-		17	NA		-0.112923228730171	0.898980986668887	0	-0.0335342685611142	0.854997040608886	0			0
M625.2321T15.3	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M625T915	625.232078459691	915.251052676686		[M-H-NH3]- 643.264	218	NA		-0.11192955843727	0.898980986668887	0	0.10581201259885	0.582017835473644	0			0
M753.2408T15	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M753T898	753.240829733906	897.662270358288		[M+Cl+NaCOOH]- 650.284 [M-H+NaCOOH]- 686.261	26	NA		-0.11026245772449	0.898980986668887	0	-0.0659545106313342	0.712155990094544	0			0
M271.2278T15.4	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M271T923	271.227832876587	922.976815728114			62	NA		0.10842555879538	0.898980986668887	0	0.223500341043122	0.176533672030839	0			0
M642.296T16.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M642T1009	642.296018035334	1009.24727994442	[440][M+2]-		19	NA		-0.107045232780086	0.898980986668887	0	0.175911497695672	0.201418821353412	0			0
M273.995T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M274T53	273.994978274752	53.4258720977321	[131][M+1]-		33	NA		-0.106858354069898	0.898980986668887	0	-0.0443130738634565	0.799861362463278	0			0
M756.2492T15	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M756T898	756.249212715689	897.919964257368		[M+Cl+NaCOOH]- 653.29	26	NA		-0.106706145024484	0.898980986668887	0	-0.0470316122329066	0.781430849268921	0			0
M367.1762T14.6	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M367T878	367.176187346832	877.90688915148		[M+Cl+HCOOH]- 286.211	51	NA		-0.105264163249933	0.898980986668887	0	-0.0530585519398148	0.766641013598612	0			0
M569.7198T16.8_4	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M570T1010_4	569.719779268313	1010.03541025915			19	NA		-0.104426945986473	0.898980986668887	0	0.152811297069771	0.316914943872848	0			0
M239.7604T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M240T57	239.760440401202	56.7122883944891			105	NA		0.103828071691854	0.898980986668887	0	0.133606788442991	0.396572308844014	0			0
M541.7395T15.2_2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M542T915_2	541.739548175921	914.889944096322		[M+Cl]- 506.766 [M-H]- 542.742	9	NA		-0.103608492635315	0.898980986668887	0	-0.0428998937493841	0.818198189190376	0			0
M752.179T15	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M752T898	752.178981518908	898.03745281197			26	NA		-0.100373510298404	0.898980986668887	0	0.0707830813606343	0.711622238607556	0			0
M818.8671T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M819T48	818.867056384814	48.0884688525394			18	NA		-0.0991530432929206	0.898980986668887	0	-0.0439496361695433	0.772497383994122	0			0
M227.8945T0.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M228T42	227.894468128769	42.4756205003697		[M+Cl+NaCOOH]- 124.929	90	NA		-0.0967602749502614	0.898980986668887	0	0.16789468003914	0.186207143534497	0			0
M736.2744T16.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M736T1011	736.2744306103	1011.36780654506			1823	NA		-0.0964164269345336	0.898980986668887	0	-0.18430798737421	0.253185192163703	0			0
M557.3209T15	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M557T898	557.320926309262	897.753365712924		[M-H-CH3]- 573.349	26	NA		-0.0962247263807505	0.898980986668887	0	-0.0824495050367169	0.616578570069562	0			0
M355.2642T18.4	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M355T1106	355.264249265191	1105.71904792998	[225][M]-		2288	NA		0.0961371625290237	0.898980986668887	0	0.18630432435995	0.228822229181267	0			0
M560.3311T16.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M560T1009	560.331078854335	1009.30773547976	[355][M+2]-		19	NA		-0.0941391868458901	0.898980986668887	0	0.141706051498826	0.264878194266101	0			0
M543.3394T15	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M543T897	543.339417921955	897.377340232248	[337][M+3]-		26	NA		-0.0937886293118257	0.898980986668887	0	-0.141480048391337	0.316435569336451	0			0
M689.2648T15	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M689T897	689.264780486273	897.490124302698	[474][M+1]-		26	NA		-0.0901312951246354	0.898980986668887	0	-0.139861471708121	0.308455127899854	0			0
M709.2751T15.6	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M709T937	709.275065562664	936.644538105444	[481][M+3]-		17	NA		0.0897479407579098	0.898980986668887	0	0.119175169559723	0.401508134423905	0			0
M835.3427T0.8_2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M835T48_2	835.34269626061	48.2236227640905		[M-H-C3H2O3]- 922.357	18	NA		0.0897312330123832	0.898980986668887	0	-0.238875728174186	0.0248438109888527	1			0
M736.2594T15.6	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M736T936	736.259397199282	936.440500909212			17	NA		-0.0886248012966195	0.898980986668887	0	0.198516880055108	0.0641696980862984	0			0
M742.1996T15.6	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M742T937	742.199617281643	937.032426527172	[500][M+4]-		17	NA		-0.0877872308322765	0.898980986668887	0	0.0247765801666109	0.932502508170074	0			0
M540.5573T15.2_2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M541T914_2	540.557289400072	913.648840333236	[338][M]2-		9	NA		-0.0858132725203333	0.898980986668887	0	-0.390074909780786	0.0157882400885662	1			0
M504.9365T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M505T48	504.936470442468	48.2279243758711		[2M-2H+K]- 233.994	18	NA		-0.0843230403765176	0.898980986668887	0	-0.0148672740252209	0.918453108461426	0			0
M680.2483T15	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M680T897	680.24828347968	897.490124302698	[466][M]-	[M+Cl+NaCOOH]- 577.292 [M-H+NaCOOH]- 613.268 [M+Cl]- 645.279	26	NA		0.0838626073351438	0.898980986668887	0	0.00556973618065726	0.953911438059629	0			0
M704.2483T14.5	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M704T869	704.248266840805	869.491912232286	[479][M]-	[M+Cl+NaCOOH]- 601.292 [M-H+NaCOOH]- 637.268 [M+Cl]- 669.273	36	NA		0.0836618108950766	0.898980986668887	0	-0.145898275124694	0.176582303188607	0			0
M113.0684T0.8_2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M113T48_2	113.068431550958	48.38634122404			18	NA		-0.0831664955342859	0.898980986668887	0	0.082073405925092	0.571299167347461	0			0
M291.1601T15	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M291T899	291.160134659689	899.177093545404		[M+Cl]- 256.195	1946	NA		-0.0831281912877255	0.898980986668887	0	-0.116919809207706	0.360498456170409	0			0
M705.3402T16.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M705T1010	705.340182186685	1010.15898861697	[480][M+1]-		19	NA		-0.0820022404635381	0.898980986668887	0	-0.0339821190608163	0.805648010919757	0			0
M80.9167T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M81T56	80.9166901517652	55.6479952627795		[M+Cl]- 45.9534	105	NA		-0.0819468220380042	0.898980986668887	0	0.124661722797292	0.234573488524186	0			0
M117.9285T9.4	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M118T564	117.928532293818	563.837393564265			1435	NA		0.0817681913305215	0.898980986668887	0	-0.0659606911821218	0.633871185986765	0			0
