variableMetadata	set	gene	chromato	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	name	formula	monoisotopic_mass	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	chebi_id	hmdb_id	pubchem_id	inchikey	inchi	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M214.0155T286.87	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M214T287	214.015539323109	286.865686863162		[M+Na+NH3]+ 174 [M+Na+NH3]+ 174	101	76	@M196.9889T286.45|+(NH3)|+NH3|@M285.9975T286.53|-(CO2)-(CO)	Indoxyl sulfate	C8H7NO4S	213.00958		Amino acid metabolism	Tryptophan metabolism	Indole	CHEBI:43355	HMDB00682	CID10258	BXFFHSIDQOFMLE-UHFFFAOYSA-N	InChI=1S/C8H7NO4S/c10-14(11,12)13-8-5-9-7-4-2-1-3-6(7)8/h1-5,9H,(H,10,11,12)	0.352268896925327	0.560922259148286	0	-0.406300838074465	0.259162309209031	0	1.39550197349893		0
M169.1458T114.02_21	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M169T114_21	169.145800226915	114.018502059401		[2M+H]+ 84.0765	6	NA				NA										0.183645920198179	0.560922259148286	0	0.0538992101953859	0.77572341921694	0	1.31903512666959		0
M167.1297T230.36	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M167T230	167.129711824067	230.364305932221			8	NA				NA										0.227419878252972	0.560972318544572	0	-0.135225587276265	0.646108768861251	0	1.07744132068068		0
M181.1397T67_3	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M181T67_3	181.139737729725	66.9985759034625			18	NA				NA										-0.550227032373735	0.561145336275662	0	0.481860788722978	0.43565772289653	0	0.647828765475218		0
M213.0006T55.4	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M213T55	213.000604198313	55.4046781870378		[M+Na+K]2+ 364.051	33	54	@M248.9771T55.41|-(HCl)|@M270.9592T54.81|-(NaCl)			NA										-1.51738435836322	0.561695252477159	0	0.0232036335766743	0.965839183904478	0	0.9045529198374		0
M614.1843T522.08	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M614T522	614.18426691066	522.07826125173	[1069][M]+		1724	440	@M615.1877T522.13|-13C|@M616.1795T522.13|-34S|-41K|-37Cl|@M617.1822T522.13|-13C-37Cl|-13C-34S|@M620.1892T522.03|-Li|@M655.2104T521.95|-(CH3CN)|-(C2H3N)|@M657.2058T522.13|-(C2H3O.)|@M658.2091T522.03|-(C2H4O)|@M682.1721T522.08|-(HCOONa)|@M686.1734T522.08|-(CO2)-(CO)			NA										1.27616261803666	0.561695252477159	0	0.0287150174084054	0.942848610556978	0	1.45231362920903		0
M258.1113T425.86	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M258T426	258.111257867911	425.86135350914			2078	NA				NA										0.499220316465552	0.561695252477159	0	-0.359954454434487	0.546861672001892	0	1.31882683094554		0
M764.8358T42.88	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M765T43	764.835773273431	42.8769915575544			49	100	@M628.8607T42.89|+2(HCOONa)|@M696.8483T42.88|+(HCOONa)|@M767.8441T43.26|-13C3|-13C-18O|@M832.8232T42.87|-(HCOONa)|@M835.832T43.28|-(C2HNO2)|@M900.8108T42.9|-2(HCOONa)			NA										0.402929200009195	0.561695252477159	0	-0.219154904041435	0.681786163144009	0	1.27454767740549		0
M273.0307T313.8	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M273T314	273.030722129541	313.795429067727			1079	NA				NA										0.368114355948066	0.561695252477159	0	-1.70944824798336	2.73569438827523e-08	1	1.17975347113969		0
M367.1518T210.7	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M367T211	367.151818747	210.698863972856	[576][M]+		3021	237	@M368.1552T211.03|-13C			NA										-0.349992327736679	0.561695252477159	0	1.05071271446444	0.000246245595217795	1	1.26870563079596		0
M378.1506T312.11	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M378T312	378.150624062627	312.109357429851	[604][M+1]+		3732	NA				NA										0.341206826237199	0.561695252477159	0	-0.404705205701035	0.244653621300801	0	1.70766051079332		0
M137.5427T198.56_2	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M138T199_2	137.542653931685	198.563829896602		[M+Na+NH3]+ 97.5271 [M+K]+ 98.5814	13	NA				NA										-0.330699867058501	0.561695252477159	0	-0.197120511112542	0.577338634427576	0	1.02633528847838		0
M158.5135T114.04_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M159T114_1	158.513466650222	114.043201517114		[M+H+NH3]+ 140.472	6	NA				NA										0.290315780125507	0.561695252477159	0	0.319621018739264	0.305629357835008	0	0.972745572928768		0
M349.1851T295.42	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M349T295	349.18509159209	295.415479596094			3811	NA				NA										0.277477448158082	0.561695252477159	0	-0.441295440736599	0.0870156176544311	0	1.52427359048059		0
M376.9299T48.87	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M377T49	376.92993954883	48.8743729252842	[603][M]+		1431	83	@M318.9711T48.93|+(NaCl)|@M378.927T48.87|-34S|-41K|-37Cl|@M380.924T48.88|-44Ca|@M444.9179T47.17|-(HCOONa)|@M556.9942T49.36_2|-(C6H10O5)-(H2O)			NA										-0.113743992847517	0.561695252477159	0	-0.0152811297217923	0.876314683170607	0	1.60142884021085		0
M580.6222T302.22_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M581T302_1	580.622195784883	302.215496341989			237	NA				NA										-0.326955267599461	0.562219952291035	0	-0.205300108582964	0.558488274870549	0	0.788825064417905		0
M650.1855T410.11	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M650T410	650.185459796153	410.109178748403		[M+K+HCOOH]+ 565.22 [M+Na+HCOOH]+ 581.194 [M+H+HCOOH]+ 603.177	109	NA				NA										1.82911202013818	0.562312808085273	0	-0.821738401768618	0.753163547483964	0	1.55497987281514		0
M388.0154T286.16	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M388T286	388.015361459547	286.155982793209			101	76	@M405.0419T286.53|-(NH3)|-NH3|@M409.9973T287.03|-Na			NA										1.26970420923869	0.562312808085273	0	-1.14344838761638	0.420669421900281	0	1.0750396566368		0
M712.8029T840.49_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M713T840_1	712.802935650349	840.493350343285			3145	416	@M590.7267T845.45_1|+(C6H8N3)			NA										-0.85611153564188	0.562312808085273	0	-0.693751372214653	0.458272020229287	0	1.10599169518773		0
M627.9079T879.67	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M628T880	627.907934218287	879.671135025027			4515	NA				NA										-0.819242989202207	0.562312808085273	0	-0.279831723243262	0.746353740292354	0	1.15944350903835		0
M937.2448T308.1_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M937T308_1	937.244752127753	308.104741516226			80	NA				NA										-0.660662585313625	0.562312808085273	0	-0.0586796586290745	0.906019175600593	0	1.31149532410735		0
M531.5389T329.63	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M532T330	531.538876416559	329.628897569151			28	375	@M562.557T325.86|-(CH3O.)			NA										0.59417319025963	0.562312808085273	0	-0.822055312466629	0.156548026540136	0	1.5567063393082		0
M409.9973T287.03	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M410T287	409.997291596223	287.026110572734		[M+H]+ 408.991 [M+H]+ 408.991	101	76	@M304.0083T286.26|+(H2O)+2(CO2)|@M388.0154T286.16|+Na|@M392.9706T286.81|+(NH3)|+NH3			NA										0.512890229188969	0.562312808085273	0	-0.721469274702821	0.148533646111353	0	1.3658795690507		0
M748.8351T438.73	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M749T439	748.835088915655	438.728629872664			1953	NA				NA										0.498703652418689	0.562312808085273	0	-1.90134955232365	3.46355821579127e-06	1	1.35403515271777		0
M512.0011T286.84	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M512T287	512.001094397278	286.839280165793		[M+H+NH3]+ 493.967	101	327	@M510.9931T286.7|+13C|@M514.0014T286.48|-18O|-34S|-41K|-37Cl			NA										0.436082090551995	0.562312808085273	0	-0.467967915909629	0.309298722943854	0	1.29040263031923		0
M704.2136T410.68_2	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M704T411_2	704.213637163376	410.675520333783			2056	506	@M704.715T410.46|-13Cdb|@M707.2177T414_5|-13C-37Cl|-13C-18O|-13C-34S			NA										0.328062499040692	0.562312808085273	0	-0.665162533821656	0.0214376429615404	1	1.4138086371974		0
M390.1892T287.24	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M390T287	390.189219452457	287.236566033067			4222	NA				NA										-0.31164605598714	0.562312808085273	0	0.2358839207921	0.522872317882245	0	0.955954409471581		0
M164.7994T114.01_9	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M165T114_9	164.799404451023	114.012311391558			196	NA				NA										0.303010374354921	0.562312808085273	0	-0.06707295904285	0.909922940047419	0	0.806601360044427		0
M260.0685T43.38	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M260T43	260.06849039929	43.3760856208776	[327][M+1]+		49	36	@M192.0807T43.92|+(HCOONa)|@M259.065T43.45|+13C			NA										-0.284587624211506	0.562312808085273	0	0.52620914994662	0.039307161449063	1	1.31871852569951		0
M740.166T67.18	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M740T67	740.166001860481	67.1801031184194		[M+Na]+ 717.17	18	NA				NA										0.260139251242808	0.562312808085273	0	0.255350205884	0.365150425800362	0	1.37932585258685		0
M192.0699T252.44	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M192T252	192.069874068112	252.442440082097	[172][M]+		2505	73	@M193.0733T252.24|-13C|@M194.0657T252.28|-34S|-41K|-37Cl|@M214.0519T252.42|-Na	N-Acetyl-L-methionine|N-Acetyl-D-penicillamine;N-Acetylpenicillamine	C7H13NO3S	191.0616	C02712	Amino acid metabolism	Cysteine and Methionine	Others	CHEBI:21557|CHEBI:61198	HMDB11745	CID448580|CID65532	XUYPXLNMDZIRQH-LURJTMIESA-N|MNNBCKASUFBXCO-YFKPBYRVSA-N	InChI=1S/C7H13NO3S/c1-5(9)8-6(7(10)11)3-4-12-2/h6H,3-4H2,1-2H3,(H,8,9)(H,10,11)/t6-/m0/s1|InChI=1S/C7H13NO3S/c1-4(9)8-5(6(10)11)7(2,3)12/h5,12H,1-3H3,(H,8,9)(H,10,11)/t5-/m0/s1	0.245817256455791	0.562312808085273	0	0.0482965988213451	0.835993694470918	0	1.23855370226392		0
M449.6693T367.9_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M450T368_1	449.669327766605	367.902275636896	[746][M]2+		79	NA				NA										-0.224769726902457	0.562312808085273	0	0.418074640755094	0.0388635662653933	1	1.57108118984708		0
M948.1349T457.11_3	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M948T457_3	948.134868700483	457.107886079411		[M+H]+ 947.139	4	NA				NA										-0.21058786435974	0.562312808085273	0	-0.449389005699443	0.0568102893794932	0	0.681836552619598		0
M948.6912T456.98_2	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M949T457_2	948.691188432607	456.976945773399			184	NA				NA										-0.209310639861071	0.562312808085273	0	-0.535751422289515	0.025767189575313	1	0.70966105440484		0
M334.9667T62.9	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M335T63	334.966694896857	62.9040533219011		[M+K]+ 296.001	26	NA				NA										0.17712291509593	0.562312808085273	0	-0.0290974370294297	0.942848610556978	0	1.32154896557256		0
M970.7019T454.75_2	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M971T455_2	970.701877767633	454.749234633828			4	NA				NA										-0.174884668812862	0.562312808085273	0	-0.787794257281345	0.000655689066793813	1	0.300485748428279		0
M584.1325T891.44_2	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M584T891_2	584.132521867241	891.444094405826			4069	NA				NA										-0.795319922990492	0.5627751688706	0	-0.101755467595359	0.881094659304573	0	1.13451947669707		0
M993.712T298.5	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M994T298	993.71196827144	298.49888955176			4346	NA				NA										1.33851475985405	0.563123518505946	0	-1.14284869714941	0.461602055502183	0	1.46095594464323		0
M354.6835T328.2	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M355T328	354.68347830882	328.202578660011			1104	NA				NA										1.30483613012787	0.563123518505946	0	-0.749137257244543	0.663714392950851	0	1.50196284912488		0
M282.0829T63.29	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M282T63	282.08292970097	63.2871743605958		[M+K]+ 243.121	26	NA				NA										1.21409531163972	0.563123518505946	0	1.18451712371571	0.369737373452335	0	0.58961896632966		0
M157.123T424.05	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M157T424	157.122990834992	424.04854387725			2060	NA				NA										0.517449771012828	0.563123518505946	0	-1.45771371643924	0.000750422744702683	1	1.34163965340437		0
M327.0244T286.26	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M327T286	327.024377997345	286.262069463228		[M+Na]+ 304.036	101	76	@M285.9975T286.53|+(CH3CN)|+(C2H3N)|@M392.9706T286.81|-3Na			NA										0.51598694318047	0.563123518505946	0	-0.65836169421048	0.206502580222702	0	1.29923342670016		0
M515.9483T287.03	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M516T287	515.948284973038	287.026110572734		[M+K+NaCOOH]+ 408.991 [M+K+NaCOOH]+ 408.991	101	327	@M493.9664T287.06|+Na|@M516.9563T286.86|-13C			NA										0.425444842786739	0.563123518505946	0	-0.734524969812128	0.061883565500202	0	1.32625735800003		0
M707.0507T413.87_4	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M707T414_4	707.050701827239	413.872440311276	[1216][M+1]2+		2122	505	@M706.5495T414.28_1|+13Cdb			NA										0.401170352757159	0.563123518505946	0	-0.9521431150099	0.00581289211131307	1	1.41831967343976		0
M330.1383T486.59	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M330T487	330.138298350429	486.594512795818		[M+Na]+ 307.147	37	NA				NA										0.383250166240632	0.563123518505946	0	0.209718647908893	0.617056513882819	0	1.20902962124442		0
M137.3844T198.43_8	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M137T198_8	137.38443324085	198.434173593572		[M+K]+ 98.4192	13	NA				NA										-0.345513194007051	0.563123518505946	0	-0.128953356902135	0.729970823374296	0	0.855845106911123		0
M262.1505T527.46	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M262T527	262.150512780829	527.45893742948	[336][M+1]+		1639	NA				NA										0.345368667012336	0.563123518505946	0	0.349102775656327	0.35185730110798	0	1.23973160100599		0
M466.3313T770.49	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M466T770	466.331252108571	770.489152902978			428	NA				NA										-0.331588540303008	0.563123518505946	0	-0.562863598572536	0.127142185736552	0	0.629306077713161		0
M999.9806T423.23_2	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M1000T423_2	999.98064831417	423.228080697364	[1451][M+1]+		38	NA				NA										-0.322122400123829	0.563123518505946	0	-0.847690333964771	0.0235684366180951	1	0.529732473098533		0
M138.1043T198.55_18	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M138T199_18	138.10432201683	198.554786199712			13	NA				NA										-0.272081015111535	0.563123518505946	0	-0.0690685097071366	0.799028529457403	0	0.9013529995102		0
M552.3321T497.7	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M552T498	552.332077414487	497.699323724214			3027	NA				NA										-0.270027522164273	0.563123518505946	0	-0.368520480558043	0.21375621019458	0	0.491832902307123		0
M972.8108T454.67_2	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M973T455_2	972.810764676216	454.665337513364			4	NA				NA										-0.225485799080561	0.563123518505946	0	-1.10262223031909	0.000365264706087557	1	0.231545635632704		0
M142.5323T198.64_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M143T199_1	142.532334225022	198.638658380192			13	NA				NA										-0.18186646089549	0.563123518505946	0	-0.2182457729942	0.273051929031977	0	0.754784466703701		0
M970.2571T454.77_4	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M970T455_4	970.257114666019	454.767517148663	[1440][M]+	[M+Na]+ 947.25	4	NA				NA										-0.178949470496455	0.563123518505946	0	-0.749095965975123	0.00125566090202326	1	0.33047974885441		0
M263.0092T49.24_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M263T49_1	263.00923577179	49.2424897059961	[331][M+2]+		1348	83	@M261.0122T49.24|+34S|+41K|+37Cl|@M262.0155T49.19|+15N|@M320.9682T48.94|-(NaCl)			NA										-0.150270854783308	0.563123518505946	0	0.0636194259429068	0.776537378690832	0	1.52811729944138		0
M732.8676T49.09	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M733T49	732.867637760487	49.094606114563			1562	83	@M674.9088T49.14|+(NaCl)			NA										-0.145607327140178	0.563123518505946	0	0.0627523802436354	0.770752556933922	0	1.56759820338899		0
M778.5036T593.13	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M779T593	778.50355642326	593.13140281907	[1294][M+1]+		2479	391	@M684.4923T594.38|+(CH4S)+(HCOOH)|@M733.4736T593.8|+(C2H5O.)|@M734.477T593.79|+(C2H4O)|@M777.5T593.16|+13C			NA										-1.37079473239816	0.563399462420292	0	0.406563467122	0.860671142893211	0	0.808092783105318		0
M144.2589T198.36_17	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M144T198_17	144.258896781643	198.356087487508			13	NA				NA										0.356289051914185	0.563399462420292	0	0.0669673739452428	0.842388818077768	0	0.960880740593725		0
M373.86T198.5	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M374T199	373.860009039369	198.50473543998			13	NA				NA										-0.133751370184836	0.563399462420292	0	-0.074448932161129	0.612368344868114	0	1.00536500725644		0
M368.0963T177.97	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M368T178	368.096319807218	177.966072344242			131	NA				NA										-0.116261040164797	0.563545084384356	0	-3.14778989893147	1.25056016345494e-10	1	0.420581296246666		0
M528.75T644.91_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M529T645_1	528.750043944495	644.909814044481	[898][M]2+		2258	NA				NA										-0.395427973844068	0.563950120670022	0	-0.971229925890386	0.0335121405368684	1	0.555620846817983		0
M676.1247T846.63	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M676T847	676.12472904111	846.628895052207			3305	486	@M682.1348T846.43|-Li			NA										-0.875836248888577	0.564593192505972	0	-0.214469773847972	0.807506222455827	0	1.09462536189265		0
M554.2756T440.19	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M554T440	554.275554306043	440.189052527639	[955][M+2]+		1941	NA				NA										0.672556174998563	0.564593192505972	0	-0.258883085989325	0.798974535429821	0	1.46851107998789		0
M847.8288T325.61	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M848T326	847.828800167804	325.606547103013		[3M+3K-H]2+ 526.591 [3M+2K]2+ 539.24 [M+H]+ 846.822	28	NA				NA										0.667841336406301	0.564593192505972	0	-1.25983572330901	0.0379989814803093	1	1.63641172208354		0
M565.2209T326.07	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M565T326	565.220851930314	326.070126149287	[982][M]+	[2M+2Na-H]+ 260.119	28	281	@M562.2227T325.87|+13C+37Cl|+13C+34S|@M566.224T326.05_3|-13C			NA										0.548261935217981	0.564593192505972	0	-0.863779197290471	0.0994321514871081	0	1.56480109733617		0
M319.245T610.11	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M319T610	319.244982907221	610.10615838889	[501][M+1]+		2439	NA				NA										0.360111945947803	0.564593192505972	0	-0.309032063412499	0.461602055502183	0	1.5205189265286		0
M182.1161T290.88	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M182T291	182.116124035977	290.876625805957			3804	NA				NA										-0.310404354787932	0.564593192505972	0	-0.424324091480335	0.218031894071196	0	0.512230120281594		0
M380.2576T607.47	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M380T607	380.257639532084	607.474559805695	[612][M]+		2441	147	@M264.2697T607.46|+(H3PO4)+(H2O)|@M362.2468T607.35|+(H2O)|@M402.2396T607.48|-Na	Sphingosine 1-phosphate	C18H38NO5P	379.24876	C06124	Lipid metabolism	Sphingolipid metabolism	Sphingosine	CHEBI:37550	HMDB00277	CID5283560	DUYSYHSSBDVJSM-KRWOKUGFSA-N	InChI=1S/C18H38NO5P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(20)17(19)16-24-25(21,22)23/h14-15,17-18,20H,2-13,16,19H2,1H3,(H2,21,22,23)/b15-14+/t17-,18+/m0/s1	-0.272500186714545	0.564593192505972	0	-0.446508130217186	0.141698714232366	0	0.632072800426201		0
M548.2522T326.05_3	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M548T326_3	548.252199792546	326.046627964092			1147	NA				NA										1.59921946147644	0.564879356795853	0	-1.60724269812556	0.359417399061452	0	1.61109833828631		0
M233.0654T343.68	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M233T344	233.065355934598	343.68420450734			88	NA				NA										-0.225564760332251	0.564879356795853	0	-0.473404752629865	0.0645812294100291	0	0.344462740751845		0
M410.1686T80.3	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M410T80	410.168648949021	80.3034860008547			2911	NA				NA										0.301358025293107	0.565134347914967	0	0.211745264430268	0.522147179721381	0	1.13102349904361		0
M85.0289T52.58	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M85T53	85.0289342042714	52.5771016549212			1775	NA				NA										-0.405814531219086	0.565215260445148	0	0.331693804231978	0.492328471926193	0	1.55043745585074		0
