variableMetadata	chromato	name	chebi_id	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M802.9667T43.34	c18hyper			-0.262786033649981	0.515165928965415	0	0.448853036420635	0.00803247820342438	1	-0.0442935470042087	0.83240347128068	0	0.711496566215583	1.10050310194205e-06	1	1.70474661859658	0.111054488316026	E	E	E	E	E	E								NA			M803T43	802.966669783655	43.3389286772383			49	44	@M666.9911T43.35|+2(HCOONa)|@M734.9788T43.35|+(HCOONa)
M170.0221T316.13	c18hyper			0.0630094157758165	0.864363782685567	0	0.691751899813585	0.0355208079523083	1	0.152210792795652	0.883862615888351	0	1.01441296468917	0.000301527757026674	1	0.165484475752033	0.834663939406861	E	E	E	E	E	E								NA			M170T316	170.022118960644	316.129315821614			1047	45	@M148.0401T319.53|+Na
M151.1447T49	c18hyper			-0.595113979351563	0.846121341203618	0	4.79464879931421	9.00843635868476e-09	1	-0.351657350782197	0.743166660987695	0	5.18318671819826	5.60838591017696e-10	1	0.973715335563384	0.262189683223344	E	E	E	E	E	E								NA			M151T49	151.144696968992	48.9997426835589	[98][M]+		1230	46	@M152.148T49.04|-13C
M285.0842T87.58	c18hyper	Xanthosine	CHEBI:18107	0.230163235480529	0.880368248830815	0	-0.777097491500443	0.212949815579595	0	-0.500546140207906	0.734994590131523	0	-1.08875218294929	0.0378045707967109	1	0.876721126736588	1.17062616482957	E	E	E	E	E	E	C01762	Nucleotide metabolism	Purine metabolism	Inosine and Xanthine	HMDB00299	CID64959	C10H12N4O6	284.07568	UBORTCNDUKBEOP-UUOKFMHZSA-N	InChI=1S/C10H12N4O6/c15-1-3-5(16)6(17)9(20-3)14-2-11-4-7(14)12-10(19)13-8(4)18/h2-3,5-6,9,15-17H,1H2,(H2,12,13,18,19)/t3-,5-,6-,9-/m1/s1	M285T88	285.084225362569	87.5822233156729	[408][M]+		2887	47	@M153.0415T87.58|+(C5H8O4)|@M286.0875T87.31|-13C
M153.0665T80.89	c18hyper			0.0260367709147999	0.950612624599623	0	0.046668579553014	0.856801386061593	0	0.263044221391915	0.388958814205385	0	0.119428783312717	0.560164555068679	0	0.00978920529303275	1.79649347524662	E	E	E	E	E	E								NA			M153T81	153.066500733161	80.893196586099			2795	48	@M154.0698T81.04|-13C
M156.0774T43.08	c18hyper	L-Histidine	CHEBI:15971	0.0391555176254812	0.837335468702307	0	0.157483400388834	0.227051470654382	0	-0.00818320542830975	0.967464944097905	0	0.167584547469332	0.200209164557281	0	0.327849547510362	0.16278920911035	E	E	E	E	E	E	C00135	Amino acid metabolism|Metabolism of other amino acids	Histidine metabolism|beta-Alanine metabolism	Carnosine|beta-Alanine	HMDB00177	CID6274	C6H9N3O2	155.06948	HNDVDQJCIGZPNO-YFKPBYRVSA-N	InChI=1S/C6H9N3O2/c7-5(6(10)11)1-4-2-8-3-9-4/h2-3,5H,1,7H2,(H,8,9)(H,10,11)/t5-/m0/s1	M156T43	156.077403597836	43.0806737793557	[102][M]+	[M+H]+ 155.07	49	49	@M178.0593T44.76|-Na|@M200.0414T44.67|-2Na
M156.139T761.6	c18hyper			-0.253042110246039	0.648700238247705	0	-0.345334529626772	0.303893386479749	0	-0.65549775709656	0.383110147701951	0	-0.352433714961016	0.477433584273209	0	0.647192162791379	1.77973785970094	E	E	E	E	E	E								NA			M156T762	156.138954937267	761.602385541946		[M+H]+ 155.134	23	50	@M210.1861T762.1_2|-(C4H6)
M182.1548T762.71	c18hyper			0.00109490498195974	0.966089791996329	0	-0.634275808454237	0.215468791335265	0	-0.478783577353751	0.739476049280495	0	-0.228368612076586	0.767613575654474	0	0.304333832994648	0.905017859701849	E	E	E	E	E	E								NA			M182T763	182.154810584733	762.713354668099		[M+H-CH4]+ 197.179	23	50	@M198.1861T762.17|-(CH4)
M198.1861T762.17	c18hyper			-0.275692341852466	0.665914000480413	0	-0.448033073597376	0.248327481730366	0	-0.312771102153327	0.770289124640539	0	-0.13265605372953	0.817679192698656	0	0.57435229366611	0.856094727195273	E	E	E	E	E	E								NA			M198T762	198.186053640128	762.168324450565		[M+H]+ 197.179	23	50	@M182.1548T762.71|+(CH4)|@M245.2274T762.19|-(CH5NO)
M210.1861T762.1_2	c18hyper			-0.207649630397974	0.807868231024552	0	-0.572893550625915	0.302618367888976	0	-0.329988068843024	0.817126400377566	0	-0.251669002548235	0.728732196488033	0	0.181948568997221	0.645369080443959	E	E	E	E	E	E								NA			M210T762_2	210.186053878206	762.095259236765			23	50	@M156.139T761.6|+(C4H6)|@M245.2274T762.19|-(H2O)-(NH3)
M246.2305T762.15	c18hyper			-0.252787187926927	0.701520232689994	0	-0.421190725369835	0.294304737101171	0	-0.172354008676791	0.87141850382233	0	-0.00319879122893596	0.994971214290098	0	0.640663203431678	0.484331894932224	E	E	E	E	E	E								NA			M246T762	246.230484594242	762.148273240075	[293][M+1]+		23	50	@M281.2679T762.26|-(H2O)-(NH3)
M264.2414T761.83	c18hyper			-0.219036693788603	0.727099679215643	0	-0.475631914645327	0.208190811701961	0	-0.361511633347952	0.733412420431907	0	-0.243136569356409	0.60751821437908	0	0.514832355585476	0.959747214847133	E	E	E	E	E	E								NA			M264T762	264.241431661909	761.825421320558	[341][M+1]+		23	50	@M281.2679T762.26|-(NH3)|-NH3
M280.2647T762.25	c18hyper			-0.170628879977034	0.760761612686399	0	-0.402346692184572	0.234753936597428	0	-0.241253877388974	0.786164979863845	0	-0.0999440191832264	0.848433776474192	0	0.466301082641661	0.730438336513777	E	E	E	E	E	E								NA			M280T762	280.264689442272	762.251643814153	[394][M]+	[M+H]+ 279.257	23	50	@M245.2274T762.19|+(H2O)+(NH3)|@M263.238T762.08|+(NH3)|+NH3|@M281.2679T762.26|-13C|@M282.2711T762.29|-18O|-13C2
M158.0819T223.88	c18hyper	N-Tigloylglycine;Tiglylglycine|3-Methylcrotonylglycine	CHEBI:73018|CHEBI:68499	0.295914120803683	0.770393726711329	0	-0.610647390058393	0.193472958496301	0	-0.17056292543425	0.905916367346623	0	-0.719359110708893	0.0965006724595689	0	1.10867066453656	0.120929375490909	E	E	E	E	E	E		Lipid metabolism	Fatty acids	Acylglycine	HMDB00959|HMDB00459	CID6441567|CID169485	C7H11NO3	157.0739	WRUSVQOKJIDBLP-HWKANZROSA-N|PFWQSHXPNKRLIV-UHFFFA	InChI=1S/C7H11NO3/c1-3-5(2)7(11)8-4-6(9)10/h3H,4H2,1-2H3,(H,8,11)(H,9,10)/b5-3+|InChI=1S/C7H11NO3/c1-5(2)3-6(9)8-4-7(10)11/h3H,4H2,1-2H3,(H,8,9)(H,10,11)	M158T224	158.081911400069	223.882582356844		[M+H]+ 157.075	125	51	@M180.0639T223.93|-Na
M158.1184T284.11	c18hyper			-0.134846969131711	0.796347791232826	0	-0.184966233145552	0.576197183656498	0	-0.269541695099271	0.739476049280495	0	-0.164868198740802	0.676825258547331	0	0.120283692091741	1.133185853909	E	E	E	E	E	E								NA			M158T284	158.118391618323	284.108587510499	[104][M]+	[M+H]+ 157.112	101	52	@M159.1217T284.13|-13C
M178.0541T140.47	c18hyper			0.135371650310642	0.93602821713992	0	-0.867960970102537	0.0355208079523083	1	-0.0999597880913541	0.953266762097801	0	-0.543146391972577	0.222472993330705	0	0.513262249914026	0.322629573143006	E	E	E	E	E	E								NA			M178T140	178.054114165093	140.469414776473	[142][M]+	[M+H]+ 177.047	3921	53	@M160.0434T140.13|+(H2O)|@M179.0576T140.26|-13C|@M180.0499T140.17|-34S|-41K|-37Cl|@M200.0363T140.51|-Na
M161.0797T87.2	c18hyper			0.882841858121141	0.49422423204218	0	0.389111427255486	0.496559109899405	0	1.19895795445227	0.158070880392442	0	0.369520827223313	0.63312228249622	0	1.72141379603464	2.7117525309836	E	E	E	E	E	E								NA			M161T87	161.079728345825	87.2040330542787	[112][M+1]+		2790	54	@M160.0764T87.41|+13C|@M178.1064T87.33|-(NH3)|-NH3|@M297.0529T87.37|-2(HCOONa)
M177.1031T87.41	c18hyper	Serotonin;5-Hydroxytryptamine|(-)-Cotinine;Cotinine	CHEBI:28790|CHEBI:68641	0.833834249961502	0.48837400174022	0	0.372089080943386	0.487507896515755	0	1.12142848186262	0.157877618794146	0	0.376840630104788	0.597370642794327	0	1.7207297459011	2.71018078033465	E	E	E	E	E	E	C00780	Amino acid metabolism|Miscellaneous	Tryptophan metabolism|Miscellaneous	Hydroxytryptophan|Miscellaneous	HMDB00259|HMDB01046	CID5202|CID854019	C10H12N2O	176.095	QZAYGJVTTNCVMB-UHFFFAOYSA-N|UIKROCXWUNQSPJ-VIFPVBQESA-N	InChI=1S/C10H12N2O/c11-4-3-7-6-12-10-2-1-8(13)5-9(7)10/h1-2,5-6,12-13H,3-4,11H2|InChI=1S/C10H12N2O/c1-12-9(4-5-10(12)13)8-3-2-6-11-7-8/h2-3,6-7,9H,4-5H2,1H3/t9-/m0/s1	M177T87	177.103130711724	87.4121713993077	[141][M]+	[M+K+NH3]+ 121.113 [M+Na+NH3]+ 137.087 [M+H+NH3]+ 159.069	2790	54	@M160.0764T87.41|+(NH3)|+NH3|@M178.1064T87.33|-13C|@M179.1097T87.17|-18O|-13C2
M297.0529T87.37	c18hyper			0.75605743081392	0.47830581257563	0	0.347674852954228	0.430387667546914	0	0.935086859816064	0.164152596619258	0	0.291322158109514	0.631095157202395	0	1.86685379376982	2.6682951701038	E	E	E	E	E	E								NA			M297T87	297.052890575108	87.3688630917801			2892	54	@M161.0797T87.2|+2(HCOONa)
M160.0976T242.92	c18hyper	N-Isovalerylglycine;N-Isovaleroylglycine	CHEBI:70984	0.149545201078269	0.942107222578182	0	-0.919782512359028	0.0782973018829044	0	-0.0898259160878681	0.957356139706671	0	-0.477185018939139	0.30194284501837	0	0.474400535593947	0.117637291787953	E	E	E	E	E	E					HMDB00678	CID546304	C7H13NO3	159.08954	ZRQXMKMBBMNNQC-UHFFFAOYSA-N	InChI=1S/C7H13NO3/c1-5(2)3-6(9)8-4-7(10)11/h5H,3-4H2,1-2H3,(H,8,9)(H,10,11)	M160T243	160.097641484498	242.916085373071	[113][M]+	[M+H]+ 159.09	3314	55	@M161.101T242.83|-13C|@M182.0797T243.45|-Na
M160.1339T52.88	c18hyper			-0.06015801879321	0.894978661634888	0	0.102839196430637	0.683658788092482	0	-0.107480992684703	0.813463205783105	0	0.323325093837447	0.112621790860141	0	0.190597762419483	0.655322943428854	E	E	E	E	E	E								NA			M160T53	160.133907599129	52.8788042591163	[115][M]+	[M+H-CO2]+ 203.117	33	56	@M161.1372T52.88|-13C
M161.0301T38.71	c18hyper			-0.00712203010255408	0.963602140464152	0	-0.156871784637755	0.407542017605126	0	-0.116232863324523	0.817231014003633	0	-0.154323292428597	0.496248182397156	0	0.279263951037952	0.703772124814345	E	E	E	E	E	E								NA			M161T39	161.03012405228	38.7148814862177	[117][M]+		14	57	@M162.0309T38.63|-13C|-15N
M162.1131T48.89	c18hyper	Carnitine;DL-Carnitine	CHEBI:17126	-0.034685815683229	0.908229508910671	0	-0.0853044453478553	0.669715222439588	0	0.0750914857547151	0.859126383712218	0	-0.129410913455988	0.498036921131762	0	0.176879846895512	0.459700079099397	E	E	E	E	E	E	C00487	Amino acid metabolism|Lipid metabolism	Lysine degradation|Fatty acids	Proteine Lysine|Acylcarnitine	HMDB00062	CID288	C7H15NO3	161.10519	PHIQHXFUZVPYII-UHFFFAOYSA-N	InChI=1S/C7H15NO3/c1-8(2,3)5-6(9)4-7(10)11/h6,9H,4-5H2,1-3H3	M162T49	162.113088887394	48.8871566942495	[118][M]+		1240	58	@M163.1164T48.91|-13C
M164.03T47.97_2	c18hyper			-0.0148951226578369	0.98945306059576	0	0.139400117694539	0.485051756755458	0	0.0366355430868168	0.966282231335573	0	0.296706451512467	0.0913262900072743	0	0.0139266373417468	0.501227726198338	E	E	E	E	E	E								NA			M164T48_2	164.029979972175	47.9669973892181			1244	59	@M221.9889T48.15|-(NaCl)
M183.1025T410.49	c18hyper			1.28877326481861	0.66889643984154	0	-1.8236576101869	0.265289384597506	0	1.01251801877955	0.776892080251284	0	-1.58958112283071	0.311051284881312	0	1.35795482661964	1.11921403523667	E	E	E	E	E	E								NA			M183T410	183.102515658975	410.487625994476			2063	60	@M165.0919T410.04|+(H2O)
M201.1646T677.49	c18hyper			0.880277557820223	0.773870648567308	0	-1.09457310434444	0.532953196654271	0	0.495134978830437	0.935586266498428	0	0.268175349565025	0.926873294053295	0	1.09857538251137	0.532664913704033	E	E	E	E	E	E								NA			M201T677	201.164567018195	677.490974972368			2573	61	@M167.1073T677.39|+2(NH3)
M169.0193T187.42	c18hyper			0.443666731887362	0.441719065952704	0	-1.68275792182438	3.81849688956292e-11	1	-0.311391579590634	0.734994590131523	0	-2.01945652398722	1.7513888207035e-09	1	1.4955302650539	0.700199022155605	E	E	E	E	E	E								NA			M169T187	169.019292818764	187.419343108432			4024	62	@M231.0201T187.25|-(H2O)-(CO2)
M259.015T187.44	c18hyper			0.362011136766878	0.470233165081296	0	-1.46026155798049	2.86019769781669e-11	1	-0.142719789574631	0.836561492737564	0	-1.67941986448593	2.99872214978695e-13	1	1.40165823423219	0.446950215143786	E	E	E	E	E	E								NA			M259T187	259.015038232298	187.442920883185			93	62	@M231.0201T187.25|+(CO)
M169.0363T57.69	c18hyper	Uric acid	CHEBI:62589	0.070532204356148	0.955764808713315	0	-0.467305907497501	0.11405788636015	0	-0.456064190639495	0.303593692405956	0	-0.677389987245693	0.00503580630105543	1	0.609028825122551	1.94041414141143	E	E	E	E	E	E	C00366	Nucleotide metabolism	Purine metabolism	Inosine and Xanthine	HMDB00289	CID1175	C5H4N4O3	168.02834	LEHOTFFKMJEONL-UHFFFAOYSA-N	InChI=1S/C5H4N4O3/c10-3-1-2(7-4(11)6-1)8-5(12)9-3/h(H4,6,7,8,9,10,11,12)	M169T58	169.036283139837	57.6920451899522	[128][M]+	[M+H-CO2]+ 212.015	33	63	@M170.0395T57.77|-13C|@M248.9771T55.41|-2(NaCl)
M213.0006T55.4	c18hyper			-1.50459180431546	0.61204839791264	0	-0.0239869919928886	0.955660341412297	0	-0.847708013204024	0.497100855229384	0	-1.13671697888047	0.0473760737332518	1	0.943747198168805	1.72614216925039	E	E	E	E	E	E								NA			M213T55	213.000604198313	55.4046781870378		[M+Na+K]2+ 364.051	33	63	@M248.9771T55.41|-(HCl)|@M270.9592T54.81|-(NaCl)
M250.9741T55.39	c18hyper			-0.224928102945363	0.633483527328913	0	-0.447615235707309	0.114648112875064	0	-0.529936959214851	0.132387771333203	0	-0.575332153055793	0.0168956413451202	1	0.513644064811999	2.35596476173015	E	E	E	E	E	E								NA			M251T55	250.974099641275	55.3909073911165		[M+K]+ 212.015	33	63	@M248.9771T55.41|+34S|+41K|+37Cl|@M272.9564T54.76|-Na
M270.9592T54.81	c18hyper			-0.281321250003099	0.57329967194546	0	-0.474645821806194	0.088890596005932	0	-0.563756117737343	0.118801569568166	0	-0.613914509596677	0.0143665137175736	1	0.69951070865115	2.39550904037509	E	E	E	E	E	E								NA			M271T55	270.959182506419	54.813027176759			33	63	@M213.0006T55.4|+(NaCl)|@M248.9771T55.41|+Na|@M272.9564T54.76|-34S|-41K|-37Cl
M272.9564T54.76	c18hyper			-0.331769143171449	0.666315734143463	0	-0.842009282588227	0.0821547873153607	0	-0.532752175778109	0.56800279491734	0	-0.715008256486755	0.0721328415247774	0	0.407257146957228	1.73701658802194	E	E	E	E	E	E								NA			M273T55	272.956380525239	54.7567104356186		[M+Na+K-H]+ 212.015	33	63	@M250.9741T55.39|+Na|@M270.9592T54.81|+34S|+41K|+37Cl
M188.1291T335.9	c18hyper			-0.103136759586867	0.766078475623395	0	-0.265611027510644	0.206505215751623	0	0.222341274424004	0.72242513958169	0	-0.391843831853237	0.105792224296102	0	0.538733222190956	0.813785049163936	E	E	E	E	E	E								NA			M188T336	188.129124403196	335.898872738758	[163][M]+	[M+H]+ 187.12	88	64	@M170.1185T335.9|+(H2O)
M172.1341T346.48	c18hyper			-0.111907420905773	0.761175947490483	0	-0.232050987463992	0.294117418321421	0	-0.273942313910506	0.679028500230393	0	-0.240689024657637	0.387929522823858	0	0.205208962763435	1.6809864647491	E	E	E	E	E	E								NA			M172T346	172.134108022921	346.476060493893			2596	65	@M173.1374T346.43_2|-13C|@M194.1162T346.5|-Na|@M210.0901T346.57|-K
M195.1197T346.5	c18hyper			-0.112449494242608	0.773718647279293	0	-0.341248042954014	0.159790594160947	0	-0.311900002576511	0.679028500230393	0	-0.262549428230074	0.421374168435593	0	0.118398745600322	1.64678578487535	E	E	E	E	E	E								NA			M195T346	195.119697219051	346.497644674905	[178][M+1]+		2603	65	@M173.1374T346.43_2|+Na|@M194.1162T346.5|+13C|@M212.1268T346.39|-(OH.)
M212.1268T346.39	c18hyper			-0.0731833911897759	0.825481090407898	0	-0.341542309448879	0.146900126498674	0	-0.266617781373366	0.719584142974151	0	-0.259629634075644	0.395020082949953	0	0.100650988892038	1.49754555214176	E	E	E	E	E	E								NA			M212T346	212.126782777017	346.387980725038	[216][M]+		2608	65	@M194.1162T346.5|+(H2O)|@M195.1197T346.5|+(OH.)
M224.0421T312.65	c18hyper			-0.0496807243876241	0.622455749727981	0	-3.60132606699614	2.04363076927262e-12	1	-0.451957156836773	0.734994590131523	0	-3.65319966944571	2.42555855001728e-12	1	0.488441789218646	0.570477301265624	E	E	E	E	E	E								NA			M224T313	224.042110882152	312.647859005501			3703	66	@M176.0385T312.53|+(CH4S)|@M226.0379T312.53|-34S|-41K|-37Cl|@M246.0242T312.49|-Na
M176.0715T403.56	c18hyper	Indole-3-acetic acid;Indoleacetic acid	CHEBI:16411	4.26625507495402	0.478851177992362	0	-1.83309880709894	0.594080113985841	0	3.67530393029942	0.403995766028349	0	-1.43611160658872	0.570955630205412	0	2.34947691268861	1.73871279212737	E	E	C	E	E	B	C00954	Amino acid metabolism	Tryptophan metabolism	Tryptamine	HMDB00197	CID802	C10H9NO2	175.06333	SEOVTRFCIGRIMH-UHFFFAOYSA-N	InChI=1S/C10H9NO2/c12-10(13)5-7-6-11-9-4-2-1-3-8(7)9/h1-4,6,11H,5H2,(H,12,13)	M176T404	176.071525475391	403.556209991823	[137][M]+	[M+H]+ 175.062	112	67	@M177.0749T403.37|-13C
M178.0904T141.88	c18hyper			0.799697637844405	0.441719065952704	0	-1.00987399621828	0.0144214037633058	1	0.0868481175179774	0.957471271267061	0	-0.33065890734294	0.628770789292525	0	1.86484309318316	0.137354333126036	E	E	E	E	E	E								NA			M178T142	178.090440934292	141.882106010671		[M+H]+ 177.085	87	68	@M200.0725T142.11|-Na
M178.9934T54.57	c18hyper			0.617122102115129	0.441719065952704	0	0.0836744502109177	0.765559170533251	0	0.191217800285482	0.811003882460048	0	-0.0747491008353265	0.848899315140161	0	2.16531852092746	1.0604933902191	E	E	E	E	E	E								NA			M179T55	178.993384505297	54.5655244943165		[M+Na+HCOOH]+ 109.997 [M+Na+HCOOH]+ 109.997	33	69	@M236.9523T53.96|-(NaCl)|@M258.9343T53.8|-2(NaCl)|@M359.0576T53.94|-(C6H10O5)-(H2O)
M381.0395T53.42	c18hyper			0.468957818893143	0.511071893044592	0	0.0577326259951771	0.829795984847398	0	0.0842594657909128	0.940979847530229	0	0.093069220245491	0.848899315140161	0	1.74014203443115	0.595299976301476	E	E	E	E	E	E								NA			M381T53	381.039521051675	53.4227672684236			33	69	@M359.0576T53.94|+Na
M180.1004T283.1	c18hyper			-0.45837843388783	0.537034576638703	0	-0.0695083507206071	0.82677652366405	0	-0.426810073813632	0.640858491975179	0	-0.0758970026867889	0.901971978582694	0	1.19553328267777	1.64880819313824	E	E	E	E	E	E								NA			M180T283	180.100415849986	283.101838889449	[144][M]+	[M+Na]+ 157.112	101	70	@M181.1038T282.95|-13C
M183.0661T176.4	c18hyper			-0.015957479071222	0.966089791996329	0	-0.218617325325594	0.590697843203642	0	-0.659802012881149	0.359278679485089	0	-0.335496146391872	0.491219395452983	0	0.0128730467859788	1.68793735837979	E	E	E	E	E	E								NA			M183T176	183.06608487831	176.400588920488	[151][M]+	[M+H-C6H8O6]+ 358.092	136	71	@M184.0695T176.4|-13C|@M359.099T176.55|-(C6H8O6)|@M376.1257T176.43|-(C7H7O2N5)
M360.1025T176.27	c18hyper			-0.245132871837408	0.770393726711329	0	-0.371003804705348	0.46693814987782	0	-0.910105118534895	0.301214032392331	0	-0.335137071532904	0.614917456244754	0	0.484127825276246	1.76494963704725	E	E	E	E	E	E								NA			M360T176	360.102452797586	176.265702801456	[563][M+1]+		136	71	@M184.0695T176.4|+(C6H8O6)|@M359.099T176.55|+13C|@M377.1292T176.3|-(NH3)|-NH3
M377.1292T176.3	c18hyper			-0.0650288828354473	0.927252884364595	0	-0.144786824679034	0.762322601269176	0	-0.839087912175707	0.307644017801527	0	-0.384446384587283	0.511640056191003	0	0.068249412639017	1.65136506437434	E	E	E	E	E	E								NA			M377T176	377.129195027268	176.297389958842	[600][M+1]+		136	71	@M184.0695T176.4|+(C7H7O2N5)|@M360.1025T176.27|+(NH3)|+NH3|@M376.1257T176.43|+13C
M381.0812T176.39	c18hyper			-0.0508875083065856	0.920970450294069	0	-0.234087181775656	0.518846088643376	0	-0.705968871738543	0.204369262603328	0	-0.374966415564671	0.383384355634212	0	0.0419729765208692	1.89487853041566	E	E	E	E	E	E								NA			M381T176	381.081150873039	176.391370024899		[M+Na]+ 358.092	136	71	@M359.099T176.55|+Na
M183.1111T44.72	c18hyper			-0.166309744404057	0.749344639031298	0	0.857103581086301	4.39215841157594e-06	1	0.030240261702259	0.984913332934815	0	0.990572857077929	5.41922899972414e-08	1	1.21059656206773	0.172429829619251	E	E	E	E	E	E								NA			M183T45	183.111101197834	44.7214725594174		[M+3H-C6H8O6]3+ 722.354	49	72	@M205.0932T44.4|-Na
M184.0613T157.03	c18hyper			-0.337816183672285	0.646583510537528	0	-1.17199399671832	0.0158045265061769	1	0.462044294745464	0.770289124640539	0	-0.219663652530677	0.761057183988334	0	0.160317452352211	0.907573454229492	E	E	E	E	E	E								NA			M184T157	184.061336685635	157.034012927679		[M+H]+ 183.054	4597	73	@M201.088T156.89|-(NH3)|-NH3|@M206.0435T156.99|-Na
M202.1448T376.43	c18hyper			-0.0864368704438689	0.805188150695018	0	-0.18174569024875	0.420883875929612	0	0.307545840367142	0.656562740903132	0	-0.282500039278993	0.323843177133005	0	0.660385850559085	1.17868014297999	E	E	E	E	E	E								NA			M202T376	202.14483930477	376.426218395984			498	74	@M184.1342T376.56|+(H2O)
M187.1531T397.46	c18hyper			-0.128358570570271	0.729620026136418	0	-0.209268846078572	0.349184981223111	0	-0.229593840430368	0.733412420431907	0	-0.224829875553807	0.420089772853125	0	0.204792900993456	1.48674539989413	E	E	E	E	E	E								NA			M187T397	187.153121996765	397.458302593504	[156][M+1]+		530	75	@M186.1499T397.47|+13C|@M209.1353T397.53|-Na
M208.1319T397.55	c18hyper			-0.0866844933527311	0.808311512441779	0	-0.253004576189856	0.286048278815581	0	-0.22854106474708	0.734994590131523	0	-0.155392103427609	0.628770789292525	0	0.0117944792077431	1.41320805441985	E	E	E	E	E	E								NA			M208T398	208.131898586791	397.549488190439	[207][M]+		538	75	@M186.1499T397.47|+Na|@M209.1353T397.53|-13C|@M226.1423T397.19|-(H2O)
M187.0721T58.33_2	c18hyper			0.115362418319251	0.511071893044592	0	-0.00120700075081359	0.951776043707564	0	0.0199489735807106	0.937406746840248	0	0.0326734976680711	0.740448138898427	0	2.78176214258968	0.444302752472075	A	E	E	E	E	E								NA			M187T58_2	187.072088503773	58.3276409948907	[158][M]+	[M+H]+ 186.068	53	76	@M188.0754T58.31|-13C
M205.1084T176.46	c18hyper			0.015168062137457	0.993027132342516	0	-0.371323355662421	0.565504468944757	0	0.0422155443645664	0.962850209227494	0	-0.830346052548467	0.0876470306601562	0	0.331058689689952	0.248494785711801	E	E	E	E	E	E								NA			M205T176	205.108398304075	176.459880236292			136	77	@M187.0974T175.38|+(H2O)
M319.1379T175.28	c18hyper			0.546420343786879	0.77167868482482	0	-0.684787868252485	0.521580141407433	0	-0.789924509442304	0.861982216161027	0	-2.3176544879509	0.153301809228764	0	1.15325256769148	0.598048928187507	E	E	E	E	E	E								NA			M319T175	319.137895078824	175.281968103105			3054	77	@M187.0974T175.38|+(C5H8O4)
