variableMetadata	chromato	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	name	chebi_id	annot_level	annot_confidence	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	mixomics_LAT	mixomics_MX2
M128.0353T1.2	c18acqui	M128T72	128.035286398935	71.6513586794436		[M-H+NH3]- 112.018	8	NA		D-Pyroglutamic acid	CHEBI:16924	2	a,b	-0.102701742201081	0.829562460374315	0	0.0771390345636043	0.682316270527253	0	-0.0583211220807343	0.894982083399533	0	-0.0501455688771948	0.766470910533736	0	0.606129632627216	0.308223646220143	E	E	E	E	E	E	0	0
M128.9595T0.8	c18acqui	M129T49	128.959470390095	49.2700092097726			18	NA		Unknown		4		0.150929451361316	0.794621662515401	0	-0.125914607126244	0.56893496950438	0	0.177465682000763	0.626161157181748	0	-0.295756265571205	0.036784754257362	1	0.819073397605977	1.10383123540156	E	E	E	E	E	E	0	0
M128.9595T14.2	c18acqui	M129T855	128.959496583459	854.765164524162			1159	NA		Unknown		4		0.312085587286129	0.450237053523024	0	-0.402949231061314	0.0144974073344873	1	0.246873950845282	0.424214738064623	0	-0.523198656669244	0.00038698576634434	1	1.21576453758257	1.53255955737765	E	E	E	E	E	E	0	0
M128.9595T15	c18acqui	M129T898	128.959506464088	898.146693251418		[M-H]- 129.966	26	NA				NA		0.0739122701148869	0.841862256815335	0	0.0139461807179941	0.91665578787959	0	0.0395999374117366	0.892550956364274	0	-0.120355143041738	0.232217103503753	0	0.370649159567407	0.177563872738263	E	E	E	E	E	E	0	0
M128.9595T14.5	c18acqui	M129T870	128.95954561392	870.078719132724		[M-H]- 129.966	36	NA				NA		-0.000176690010693648	0.983680302908156	0	0.156324535544844	0.153970065651941	0	-0.0466003419516277	0.894982083399533	0	-0.0869195742907483	0.428525925555124	0	0.0284912049685024	0.48741079859377	E	E	E	E	E	E	0	0
M129.0193T0.9	c18acqui	M129T57	129.01931142056	56.7884939716417			105	NA				NA		0.142645975128056	0.806734158894934	0	0.108303686481236	0.599796911965011	0	0.488021427346684	0.0681555266804059	0	0.21243631621036	0.205492020191118	0	0.890249380174999	2.6114123324545	E	E	E	A	E	E	0	-0.225787692432142
M129.0385T1.2	c18acqui	M129T71	129.038518394109	71.2907009903082		[M-H-CO]- 158.043	8	NA				NA		0.0163831492560575	0.973746888287578	0	0.775694378160564	0.0463597043872338	1	-0.0927613583335702	0.949938360835653	0	0.011609588367941	0.978218451835224	0	0.0106454296654664	0.566300895105541	E	E	E	E	E	E	0	0
M129.0556T1.2_2	c18acqui	M129T72_2	129.055573366649	71.6045017865316		[M+Cl+NH3]- 77.0672	8	NA				NA		0.0898516628086323	0.845676652550343	0	-0.0515388724150458	0.80804989248505	0	0.0283473719560927	0.955616617470517	0	-0.0971800323864969	0.566159039061808	0	0.927484934338166	0.68159001944108	E	E	E	E	E	E	0	0
M129.0557T8.4	c18acqui	M129T501	129.055661722718	501.196475253649	[29][M]-		1809	NA				NA		0.631375588512203	0.483894110639079	0	-0.070131370883086	0.967164021382919	0	0.533001079341664	0.424214738064623	0	-0.370841383826477	0.193023069527197	0	2.15119901890042	1.72096869314602	E	E	E	E	E	E	0	0
M129.0557T7.9	c18acqui	M129T476	129.055675911792	475.605525559411			201	NA				NA		0.576251140669461	0.19977081752069	0	-0.1117744859518	0.819356229289054	0	0.626174071655399	0.17645381041394	0	-0.155283949591238	0.486048132582492	0	2.64694834647404	2.59975393558892	E	E	E	E	E	E	0	-0.10607911149469
M129.0557T7.5	c18acqui	M129T452	129.05570282874	452.174716114442			32	NA				NA		-0.0644730673640286	0.918743096190726	0	0.144731873665693	0.265594343109252	0	-0.0273128463640742	0.949938360835653	0	-0.0135756090524257	0.938242951870525	0	0.42525622476418	0.269107504443098	E	E	E	E	E	E	0	0
M129.867T0.9	c18acqui	M130T53	129.867037451741	52.5318327316649		[M-H-C5H8O4]- 262.914	33	NA				NA		0.0566226999208617	0.931548563357963	0	-0.0461620362142625	0.821513216031217	0	0.108192661584273	0.79301713645401	0	0.0381270452366245	0.844330212885963	0	0.00720262958996553	0.40479118440432	E	E	E	E	E	E	0	0
M130.0873T8.9	c18acqui	M130T532	130.087291154236	531.958630050678			2015	NA				NA		0.162299443434053	0.895544789152664	0	0.289023302733142	0.450470705359378	0	-0.056359390802168	0.949938360835653	0	0.600130164160175	0.066429976990767	0	0.731230154278624	0.282433108965625	E	E	E	E	E	E	0	0
M130.0873T1.2	c18acqui	M130T72	130.087321848789	72.06722460279	[30][M]-		8	NA		peptide		3	a,b	-0.249500188976794	0.483894110639079	0	0.370580497943914	0.00622512511834308	1	-0.0858564539100612	0.780058157881769	0	0.412863529863477	0.00113604087312843	1	1.37809989956181	0.894657375911108	E	E	E	E	E	E	0.00534951106547083	0
M130.0873T2.4	c18acqui	M130T144	130.087330574373	143.583201693491			142	NA				NA		-0.0565064349316486	0.985689859272219	0	0.455887167600183	0.0850017006473359	0	-0.0107454989983076	0.974631922884215	0	0.351484689267458	0.163800103552785	0	0.501559165338214	0.238920172306265	E	E	E	E	E	E	0	0
M130.9986T1.2	c18acqui	M131T71	130.998560996491	70.8772083243852			439	NA		Unknown		4		-0.0239817630474022	0.995685619482662	0	0.389480200853178	0.179957035787014	0	0.475666846252825	0.481605298367394	0	0.649869855551339	0.0174115852966462	1	0.298545392755486	1.92312570324247	E	E	E	E	E	E	0	0
M131.0462T0.9	c18acqui	M131T52	131.046180213407	51.5428715293678			33	NA		L-Asparagine	CHEBI:17196	1	a,b,c'*	0.0326568912587994	0.939973418051034	0	0.424195206102821	0.0215291719677884	1	-0.0153676516105818	0.955616617470517	0	0.404562292741721	0.0141560133304113	1	0.482244036803399	0.08852224133977	E	E	E	E	E	E	0	0
M131.071T10.3	c18acqui	M131T617	131.070963664048	616.644962353908			1705	NA				NA		0.163022412290566	0.742110261998776	0	0.255442563029646	0.170075172039944	0	-0.010227255735284	0.979236161628268	0	0.129143490150391	0.538534898591295	0	1.43825468830704	0.814963204642711	E	E	E	E	E	E	0	0
M131.0712T7.5	c18acqui	M131T452	131.071235782034	452.100193895004			32	NA				NA		0.121344787908759	0.803726028879832	0	0.16098221084957	0.336270601992888	0	-0.0077465581978835	0.971922991931234	0	0.21669610973065	0.0595727329097776	0	0.945639608884743	0.0141505921023166	E	E	E	E	E	E	0	0
M131.0713T8.6	c18acqui	M131T516	131.071326573557	516.269234456861	[31][M]-		192	NA		Unknown		4		0.537386389398431	0.325247193396467	0	-1.15733447056516	5.61557108932701e-06	1	0.0891615273142179	0.845634529731056	0	-1.21189018711302	2.22040113104561e-06	1	1.30794445991601	0.39583023447873	E	E	E	E	E	E	0	0
M131.0826T0.8	c18acqui	M131T46	131.082552909602	45.9833265041919			139	NA		L-ornithine	CHEBI:15729	2	a,b	-0.112817118974986	0.854576539066782	0	-0.00927005327787889	0.95320223166372	0	0.167002032121282	0.694948704646454	0	0.0551289344135331	0.788618332219025	0	0.440676379087324	1.3041484037477	E	E	E	E	E	E	0	0
M131.0906T1.2	c18acqui	M131T72	131.090634083344	71.8660506105186	[30][M+1]-		8	NA				NA		-0.15286554632285	0.806734158894934	0	0.442279649022026	0.0050195535429576	1	-0.186105204023782	0.733744777235638	0	0.213243006935512	0.282743912336983	0	0.531882789203433	1.1019145470356	E	E	E	E	E	E	0	0
M131.9847T0.7	c18acqui	M132T43	131.984735107791	43.1173290584546			90	NA				NA		0.0628267414852512	0.790703732784052	0	0.0799228666740923	0.334284583959566	0	-0.0389269835443873	0.894982083399533	0	-0.000569457137213902	0.991161836800395	0	1.30218979404988	0.66468041938303	E	E	E	E	E	E	0	0
M132.0301T0.9	c18acqui	M132T53	132.030136774395	52.6476572738028		[M+Cl]- 97.0659	33	NA		L-Aspartic acid	CHEBI:17053	2	a,b	-0.10144683741879	0.927390516586085	0	0.0386879178693444	0.933414473251879	0	0.336001085804083	0.424214738064623	0	-0.232021739056496	0.193023069527197	0	0.0641891958574243	2.42171450637403	E	E	E	E	E	E	0	0
M132.0857T0.9	c18acqui	M132T55	132.085747191467	54.5726445414883	[32][M+1]-		105	NA				NA		0.127163664820909	0.806734158894934	0	0.163653572773926	0.366779823785324	0	0.178990185993573	0.671610082227088	0	0.217092311538401	0.149397485915609	0	0.875205724228041	1.22951388007623	E	E	E	E	E	E	0	0
M132.8677T0.9	c18acqui	M133T56	132.867749128356	55.7755657137107		[M-2H+Na]- 111.901	105	NA				NA		-0.125696831909043	0.885288628205644	0	0.343744372018266	0.0840914119532359	0	-0.0161572857882337	0.97069954006108	0	0.32632727652476	0.0966437544160363	0	0.530422614220825	0.606726507162102	E	E	E	E	E	E	0	0
M132.9812T0.7	c18acqui	M133T43	132.981229423802	43.1233539087905		[M-2H+Na]- 111.997	90	NA				NA		0.0803556996798278	0.738950580109188	0	0.0595771290135509	0.515953107318216	0	-0.0547218393400257	0.867641990428788	0	0.0119417998794784	0.91870820710557	0	1.68535294737598	0.611973751425318	E	E	E	E	E	E	0	0
M133.0507T1.2	c18acqui	M133T72	133.050722789009	71.6141422663356		[M-H]- 134.06	8	NA				NA		0.0443790163541991	0.981930033222828	0	-0.403161498166194	0.00382604092704914	1	0.108781157033295	0.800710850717945	0	-0.299623193664511	0.0663646048412771	0	0.238481896992644	0.641118090333151	E	E	E	E	E	E	0	0
M134.8652T0.9	c18acqui	M135T56	134.865234710607	55.6662577304468		[M-H]- 135.869	105	NA				NA		-0.0669882254232821	0.965513380535674	0	-0.398747023778105	0.406133031403344	0	-0.233588680792417	0.830304323184336	0	0.0252245572379444	0.948324553745574	0	0.24478567884318	0.819192815805442	E	E	E	E	E	E	0	0
M134.8945T17.8_1	c18acqui	M135T1066_1	134.894543897235	1066.27796646725			14	NA				NA		-0.211595006680518	0.823984163983343	0	0.215610414358554	0.501225515042283	0	0.0199414971070357	0.98372539609526	0	0.202384268287656	0.281857303445823	0	0.879795460228219	0.417111582483281	E	E	E	E	E	E	0	0
M134.8946T0.9	c18acqui	M135T54	134.894551311345	54.2816039480187			105	NA				NA		-0.00939852688084741	0.981930033222828	0	0.0120803829792351	0.927092005747599	0	0.0356334991153187	0.894982083399533	0	0.05743096669989	0.529200970541377	0	0.0597773519481365	0.45020048423053	E	E	E	E	E	E	0	0
M134.8946T18	c18acqui	M135T1079	134.894582909317	1078.88199143837			534	NA				NA		-0.13154309230314	0.687484132444199	0	0.0603512483099422	0.72680675225672	0	-0.0304239972668583	0.939406630081469	0	0.0483140317118274	0.716689671664	0	1.321514963146	0.721524207406316	E	E	E	E	E	E	0	0
M134.8947T1.2	c18acqui	M135T72	134.894654414163	71.7849142735584			8	NA				NA		-0.191612278900607	0.790703732784052	0	0.301276077996075	0.170745012241183	0	-0.100374392619329	0.830304323184336	0	0.281340265279951	0.0835676697952553	0	0.737208935152192	1.04855468179107	E	E	E	E	E	E	0	0
M135.0088T9.1	c18acqui	M135T547	135.008775274177	547.292860610465			2055	NA		Unknown		4		0.0591267055666691	0.981930033222828	0	-0.487392119300925	0.00899861042482463	1	0.042952087305931	0.900015579988087	0	-0.477016144209054	0.00442806851304228	1	0.00186478640455587	0.190009495321534	E	E	E	E	E	E	0	0
M135.0298T1	c18acqui	M135T57	135.029834720818	57.2391527416033	[33][M]-		105	NA		Unknown		4		0.115802029021758	0.754931473773921	0	-0.0735848031390933	0.636511107780808	0	0.0169021276404973	0.951711780952968	0	-0.229756996174448	0.0409602579867402	1	0.906170191567889	0.0554487548315262	E	E	E	E	E	E	0	0
M135.1177T17.8_2	c18acqui	M135T1066_2	135.117745479739	1066.43805800381		[M-H-C4H8]- 192.188	14	NA				NA		-0.416936347400345	0.512679388157418	0	0.176960501686247	0.638846714279475	0	-0.171184788635374	0.764895539561146	0	0.177225509241502	0.379147599148219	0	1.61604898057367	1.29854685285994	E	E	E	E	E	E	0	0
M136.0333T1	c18acqui	M136T57	136.03331685698	57.248066905387	[33][M+1]-		105	NA				NA		-0.0836547713116911	0.880611605599119	0	0.159990090844914	0.265805159422288	0	-0.0661036510592918	0.896984043149336	0	-0.040076756874031	0.853265883029723	0	1.12330957016051	0.778647899948714	E	E	E	E	E	E	0	0
M136.8773T1	c18acqui	M137T58	136.877349686717	57.9361922972999		[M-H]- 137.886	105	NA				NA		0.00505846226941387	0.995685619482662	0	0.00286224901716459	0.988395409936445	0	0.032938026528603	0.894982083399533	0	-0.0132862054126139	0.889245541751619	0	0.396257720556026	0.0544642202899054	E	E	E	E	E	E	0	0
M136.8917T0.9	c18acqui	M137T54	136.89170345263	54.4708009200682		[M-H-COCH2]- 179.912	105	NA				NA		-0.124699820908262	0.742110261998776	0	0.109728351937756	0.462344781046163	0	-0.064569691911128	0.827105873561944	0	-0.00751713099429274	0.971383364159586	0	1.06394936826592	0.995403113965312	E	E	E	E	E	E	0	0
M137.0243T10.4	c18acqui	M137T623	137.024341592608	623.330835084756		[M-H]- 138.032	317	NA		2,5-Dihydroxybenzaldehyde	CHEBI:28508	2	a,b	0.0908605792521051	0.913947279969997	0	0.4566747948827	0.0872496996327495	0	-0.0857955631179408	0.900015579988087	0	0.294518593692272	0.272194018745556	0	0.930253209041617	0.644409105460229	E	E	E	E	E	E	0	0
M138.8751T1	c18acqui	M139T58	138.875079888906	57.9295675179322		[M-H]- 139.887	105	NA				NA		-0.0605409763039884	0.841571284498888	0	-0.0247717966182286	0.821075773303818	0	0.0301872293335066	0.90661108334761	0	-0.0261215505499113	0.797698617814656	0	0.957325889605815	0.597785546542209	E	E	E	E	E	E	0	0
M138.9146T0.9	c18acqui	M139T57	138.914644851208	56.5274413841591			1521	NA				NA		-0.0127062276659764	0.981930033222828	0	-0.521704018053782	0.281145295396707	0	0.165547378792775	0.900015579988087	0	-0.0533698552783211	0.91870820710557	0	0.502532416167182	0.160642085702938	E	E	E	E	E	E	0	0
M139.1128T10.1	c18acqui	M139T609	139.112833378426	608.521078333698			1708	NA				NA		-0.0127130680724239	0.981930033222828	0	-0.071373059555043	0.635850520324131	0	0.0369819311846893	0.900015579988087	0	-0.225612828710741	0.0624734379054093	0	0.483080981394894	0.18279649186373	E	E	E	E	E	E	0	0
M140.0102T1	c18acqui	M140T58	140.010235213613	58.2380203639225		[M+2Cl]2- 210.075	105	NA		O-Phosphorylethanolamine	CHEBI:17553	2	a,b	0.272988840451404	0.512679388157418	0	-0.223313322068652	0.236862995784978	0	0.451029616635834	0.0681555266804059	0	-0.136122591792171	0.284615553157278	0	1.45134387742945	3.11209964987861	E	E	E	A	E	E	0	-0.375126424610463
M141.9124T7.5_1	c18acqui	M142T452_1	141.912429879897	452.104686159452			830	NA				NA		-0.0967646157233375	0.84456157079389	0	0.21367289879562	0.125221014886675	0	-0.229856843856712	0.481605298367394	0	0.2210557051392	0.125698044763981	0	0.504889361307399	1.864387786053	E	E	E	E	E	E	0	0
M141.9124T9.7	c18acqui	M142T580	141.912442133334	580.221430640855			1615	NA				NA		0.0137042344328417	0.975866859233917	0	0.0798397313456363	0.557350192089987	0	-0.012790414618939	0.974631922884215	0	0.077008151500074	0.645542833720222	0	0.522213660932254	0.624399420861623	E	E	E	E	E	E	0	0
M141.9125T8.4	c18acqui	M142T502	141.912460984676	502.142524432934		[M-H-C4H8]- 198.979	136	NA				NA		0.142350921312724	0.829562460374315	0	-0.0992055355119721	0.705232334445089	0	0.241317312760488	0.49654120308475	0	-0.208388690007116	0.182892181375939	0	1.01119451402099	1.41905207437603	E	E	E	E	E	E	0	0
M141.9125T8.7	c18acqui	M142T519	141.912466525803	519.466101823636		[M-H]- 142.923	60	NA		Unknown		4		0.160855317589357	0.512679388157418	0	0.55832819619445	3.74409594154058e-05	1	-0.0746912652042653	0.79183608136938	0	0.62549684340857	1.83229225207675e-05	1	1.4395955943858	0.790327794605483	E	E	E	E	E	E	0	0
M142.0257T1.2	c18acqui	M142T71	142.025730594059	71.2753348518384			8	NA				NA		-0.0474703514943879	0.972511754160146	0	-0.072090943938349	0.830454407773482	0	-0.386706087514977	0.481605298367394	0	-0.370374745969142	0.131519180961996	0	0.163808927317961	1.58476360527935	E	E	E	E	E	E	0	0
M142.0662T7.5_2	c18acqui	M142T452_2	142.066200533118	452.088512400711			32	NA		L-Tryptophan frag 1 [M-H-CH3NO2]-	CHEBI:27897	1	a,b,c	0.0230329090091104	0.927390516586085	0	0.407289126049987	0.00165584283736925	1	-0.00112903191297065	0.974631922884215	0	0.344008672556008	0.0215583449339062	1	0.642021997035941	0.251376217369042	E	E	E	E	E	E	0	0
M142.9286T9.9	c18acqui	M143T594	142.92860632657	593.514472030659			1549	NA				NA		-0.0735783995896409	0.931337371639711	0	0.065961305136673	0.795393492518122	0	0.0416068226788386	0.939406630081469	0	0.0386448912335524	0.836432238840382	0	0.260426372195664	0.525626086998823	E	E	E	E	E	E	0	0
M143.0347T1.2	c18acqui	M143T72	143.034654006269	71.8963129297332			8	NA		Unknown		4		-0.147323391274568	0.806734158894934	0	0.158316615338819	0.435961828393924	0	0.0286148283569236	0.974631922884215	0	0.30008644959039	0.0462320331678986	1	0.755495011504241	0.337390879451785	E	E	E	E	E	E	0	0
M143.035T0.9	c18acqui	M143T55	143.034972702516	54.7204515174709			105	NA				NA		-0.0773156607705037	0.918743096190726	0	-0.0556751055709199	0.797659570838658	0	-0.135607028185094	0.708605722548124	0	0.207077230603748	0.126785364865991	0	0.579001590541057	1.12048836566034	E	E	E	E	E	E	0	0
M143.0462T1	c18acqui	M143T60	143.046244398142	60.3443328230724			1836	NA		Unknown		4		0.890606363980027	0.301707786557059	0	-0.372400167684471	0.499489053506634	0	1.31712040035104	0.0114810697687763	1	-0.636903648851392	0.0324712688740807	1	2.14825690274531	3.14065589449201	E	E	B	S	E	A	0	-0.653633668406024
M144.0455T10	c18acqui	M144T601	144.045461251367	601.07391233136			228	NA		Unknown		4		-0.038688988170982	0.981930033222828	0	0.899128259550457	5.09096108113165e-05	1	0.273498866978359	0.726518703695149	0	1.18805551188123	9.49845011755862e-06	1	0.0849811082799611	0.87208995439819	E	E	E	E	E	E	0	0
M144.0455T7.5	c18acqui	M144T452	144.045537421356	452.42848473204			32	NA		Unknown		4		0.033688404019653	0.934702407845416	0	0.309497504837717	0.0427935867034725	1	0.0286662050024731	0.974631922884215	0	0.330881452256353	0.0294093424538126	1	0.559258064648034	0.131740138670652	E	E	E	E	E	E	0	0
M144.9232T7.5_1	c18acqui	M145T452_1	144.923179988505	452.184702769496			828	NA				NA		-0.0584676370677339	0.975866859233917	0	0.274361643913384	0.28033318832077	0	-0.0692759710520079	0.898638476509439	0	0.368324172581397	0.0827170236197491	0	0.0730042559147348	0.906498644091573	E	E	E	E	E	E	0	0
M144.9234T8.9	c18acqui	M145T532	144.923375267034	531.867561735911			182	NA				NA		0.043675294395106	0.927390516586085	0	0.151535592731042	0.269283588295146	0	-0.20209740292905	0.768609301075235	0	0.158944116050293	0.525015590625305	0	0.920874011733335	1.53157077355168	E	E	E	E	E	E	0	0
M144.9234T9.2	c18acqui	M145T555	144.92339425762	554.577071034074			2057	NA				NA		0.0355563688606324	0.913947279969997	0	0.0482872332759872	0.597211430575631	0	0.00838184333574965	0.98715026677673	0	0.0551260991750233	0.642938309093392	0	0.898974223039349	0.055106226683081	E	E	E	E	E	E	0	0
M144.9234T8.6	c18acqui	M145T517	144.923400741607	517.387428455814			2053	NA				NA		0.0465042493337542	0.903165310934689	0	0.3234547196669	0.0187251805339919	1	-0.177932326850115	0.780456007582398	0	0.310450573110872	0.183363768666974	0	1.05261970897921	1.42660553440555	E	E	E	E	E	E	0	0
M144.9234T8.4	c18acqui	M145T502	144.92340510317	502.419166191736		[M-H]- 145.931	136	NA				NA		0.195359993889152	0.781877187239687	0	0.119747860973765	0.636215975714699	0	0.0347560561646461	0.974631922884215	0	0.079359716447005	0.849210764544332	0	1.36969010774042	0.478301169115024	E	E	E	E	E	E	0	0
M144.9234T7.9	c18acqui	M145T476	144.923443743901	475.825692221419			201	NA				NA		0.305604865566666	0.671810770738823	0	0.304525956499381	0.293434970363094	0	0.210909693403142	0.875308608048379	0	0.517359813438704	0.18466706024922	0	1.43325388071096	0.0304589718484881	E	E	E	E	E	E	0	0
M145.0505T7.5_2	c18acqui	M145T452_2	145.050546384824	451.891339450644			32	NA				NA		0.127151757611548	0.736616214375568	0	0.232616911290359	0.106510986619278	0	0.0200628449487912	0.98715026677673	0	0.222934791453694	0.286721052101745	0	1.30628885946594	0.176574884960047	E	E	E	E	E	E	0	0
M145.0618T0.9	c18acqui	M145T52	145.061808047293	52.380349636647	[40][M]-	[M-H-C2H4]- 174.109	33	NA		L-Glutamine	CHEBI:18050	2	a,b	-0.00449747123347422	0.995685619482662	0	0.0979776287876639	0.347571627847906	0	0.0397076976535047	0.902622380687925	0	0.0949612863278162	0.375006052207605	0	0.305467307759059	0.512218989363556	E	E	E	E	E	E	0	0
M145.0618T1.2_2	c18acqui	M145T71_2	145.061822648996	71.4710610684966			8	NA				NA		0.00525587813467965	0.995685619482662	0	0.0189142993112075	0.941856149868218	0	0.0972079316907415	0.835296024091683	0	0.251868639897491	0.0665427068314399	0	0.30319380265963	0.933745576428717	E	E	E	E	E	E	0	0
M145.087T10.1	c18acqui	M145T607	145.087026999278	606.741899069532			1733	NA				NA		-0.0790995397780954	0.841862256815335	0	0.0328236043430739	0.87531655563058	0	0.0354410290487106	0.955616617470517	0	0.0531306634438113	0.794077029745415	0	1.00246106065346	0.848685200060156	E	E	E	E	E	E	0	0
